price,discount,category,weather_condition,temp,day,lead_time,window_length,collection_time,reservation_occurred
13.39,36.08591885441527,Ready Meals & Hot Food,Light rain shower,14.2,Tuesday,0.9347222222222222,1.0,21.0,True
17.83,25.241090146750533,Sweet Treats & Desserts,Sunny,12.1,Sunday,0.16416666666666666,1.0,21.0,True
1.6,50.0,Sweet Treats & Desserts,Moderate or heavy rain shower,5.9,Wednesday,2.2911111111111113,5.0,12.0,True
2.59,71.22222222222223,Snacks & Savoury Items,Patchy rain possible,17.1,Saturday,0.9816666666666667,1.0,20.0,True
8.62,64.67213114754098,Vegan & Vegetarian,Light drizzle,14.4,Monday,5.907222222222222,1.0,16.0,True
0.87,56.49999999999999,Fruit & Vegetables,Light drizzle,11.8,Saturday,0.8325,2.0,20.0,True
2.44,73.76344086021506,Ready Meals & Hot Food,Patchy rain possible,17.7,Wednesday,1.7319444444444445,1.0,16.0,True
8.26,65.36687631027253,Ready Meals & Hot Food,Patchy rain possible,17.0,Saturday,8.443055555555556,1.0,17.0,True
8.96,59.91051454138703,Drinks & Beverages,Overcast,15.8,Tuesday,9.953611111111112,1.0,16.0,True
16.55,32.641432641432644,Dairy & Eggs,Patchy rain possible,3.4,Saturday,6.707777777777777,1.0,21.0,False
6.27,72.85714285714286,Ready Meals & Hot Food,Sunny,12.3,Tuesday,4.1561111111111115,5.0,17.0,True
7.58,45.27075812274368,Snacks & Savoury Items,Cloudy,9.1,Wednesday,2.57,2.0,20.0,True
9.97,38.646153846153844,Sweet Treats & Desserts,Partly cloudy,10.2,Thursday,4.608333333333333,2.0,12.0,True
9.24,58.00000000000001,Vegan & Vegetarian,Light rain shower,8.2,Friday,2.2822222222222224,1.0,22.0,True
7.44,41.647058823529406,Meat & Protein,Patchy rain possible,17.2,Wednesday,0.8613888888888889,1.0,20.0,True
6.26,73.36170212765958,Drinks & Beverages,Patchy rain possible,13.4,Sunday,1.2041666666666666,2.0,14.0,True
7.12,32.19047619047619,Snacks & Savoury Items,Partly cloudy,19.3,Saturday,2.786388888888889,3.0,17.0,True
7.4,68.57749469214438,Sweet Treats & Desserts,Light rain shower,9.2,Friday,0.32472222222222225,1.0,15.0,True
6.13,27.88235294117647,Sweet Treats & Desserts,Overcast,13.7,Thursday,3.2913888888888887,1.0,18.0,True
6.85,69.35123042505593,Drinks & Beverages,Partly cloudy,4.3,Tuesday,1.0430555555555556,1.0,8.0,True
4.43,31.846153846153847,Sweet Treats & Desserts,Light rain shower,16.1,Sunday,2.3719444444444444,2.0,12.0,True
2.01,64.73684210526316,Breakfast Items,Sunny,12.8,Sunday,1.3897222222222223,2.0,12.0,True
6.65,70.24608501118567,Drinks & Beverages,Patchy rain possible,14.8,Sunday,3.81,1.0,14.0,True
14.57,39.29166666666667,Snacks & Savoury Items,Patchy rain possible,10.0,Sunday,1.9891666666666667,1.0,11.0,False
12.42,49.30612244897959,Snacks & Savoury Items,Light rain,11.5,Monday,1.7955555555555556,4.0,9.0,True
4.52,37.134909596662034,Snacks & Savoury Items,Patchy rain possible,12.1,Monday,4.355555555555555,5.0,11.0,True
7.59,66.04026845637584,Drinks & Beverages,Cloudy,8.0,Friday,2.061111111111111,1.0,16.0,True
7.34,66.46870717222477,Ready Meals & Hot Food,Partly cloudy,10.2,Thursday,3.6580555555555554,4.0,17.0,True
11.57,49.47598253275108,Ready Meals & Hot Food,Overcast,9.3,Sunday,2.0166666666666666,1.0,13.0,True
8.68,60.54545454545455,Drinks & Beverages,Partly cloudy,16.8,Friday,4.178888888888889,1.0,16.0,True
16.15,34.081632653061234,Breakfast Items,Patchy rain possible,20.2,Thursday,9.998333333333333,1.0,21.0,True
4.18,71.94630872483222,Drinks & Beverages,Patchy rain possible,13.7,Monday,5.9425,1.0,13.0,True
5.02,55.37777777777778,Vegan & Vegetarian,Patchy rain possible,17.1,Saturday,7.0072222222222225,3.0,16.0,True
7.09,67.6993166287016,Ready Meals & Hot Food,Light rain shower,4.9,Tuesday,3.2594444444444446,3.0,14.0,True
12.85,33.41968911917099,Vegan & Vegetarian,Light rain shower,7.9,Saturday,0.6694444444444444,1.0,19.0,False
11.98,45.54545454545455,Vegan & Vegetarian,Light rain,11.5,Monday,0.3875,1.0,21.0,False
8.76,59.25581395348838,Vegan & Vegetarian,Moderate or heavy rain shower,8.0,Monday,7.9025,5.0,16.0,True
11.81,52.16686917780478,Dairy & Eggs,Overcast,8.5,Monday,2.2597222222222224,12.0,10.0,True
3.87,74.9514563106796,Dairy & Eggs,Light rain shower,10.5,Saturday,4.100555555555555,1.0,21.0,True
1.64,28.384279475982545,Snacks & Savoury Items,Sunny,3.5,Monday,6.8125,1.0,16.0,True
8.68,61.16331096196868,Drinks & Beverages,Partly cloudy,19.2,Sunday,1.5458333333333334,1.0,14.0,True
9.78,46.55737704918034,Breakfast Items,Patchy rain possible,10.5,Friday,2.9155555555555557,4.0,10.0,True
9.51,56.073903002309464,Breakfast Items,Overcast,13.8,Saturday,2.835,1.0,14.0,True
9.25,58.61297539149888,Drinks & Beverages,Light drizzle,16.4,Thursday,2.352222222222222,2.0,15.0,True
9.65,59.45378151260504,Sweet Treats & Desserts,Patchy rain possible,10.3,Sunday,0.2577777777777778,1.0,21.0,True
5.9,54.61538461538461,Vegan & Vegetarian,Patchy rain possible,12.4,Monday,0.5269444444444444,1.0,20.0,True
8.65,61.29753914988814,Drinks & Beverages,Overcast,7.3,Saturday,1.436388888888889,1.0,14.0,True
16.24,32.333333333333336,Ready Meals & Hot Food,Overcast,13.0,Sunday,0.4305555555555556,1.0,20.0,True
16.98,29.190992493744783,Ready Meals & Hot Food,Patchy rain possible,10.0,Sunday,2.1691666666666665,2.0,20.0,True
0.98,56.44444444444445,Breakfast Items,Partly cloudy,8.9,Monday,0.7233333333333334,4.0,18.0,True
11.83,30.411764705882348,Sweet Treats & Desserts,Patchy rain possible,7.8,Monday,1.2719444444444445,1.0,18.0,False
2.86,35.00000000000001,Fruit & Vegetables,Sunny,6.3,Saturday,4.057222222222222,4.0,16.0,True
4.1,45.333333333333336,Ready Meals & Hot Food,Light rain shower,15.0,Thursday,2.160833333333333,3.0,18.0,True
2.21,61.228070175438596,Breakfast Items,Partly cloudy,11.2,Thursday,5.004166666666666,3.0,14.0,True
5.11,71.29213483146067,Drinks & Beverages,Partly cloudy,19.6,Sunday,0.8347222222222223,4.0,10.0,True
11.32,34.1860465116279,Vegan & Vegetarian,Patchy rain possible,15.1,Friday,9.806666666666667,3.0,19.0,True
12.8,38.60911270983214,Sweet Treats & Desserts,Patchy rain possible,4.6,Wednesday,5.796666666666667,1.0,19.0,True
8.77,52.72237196765499,Dairy & Eggs,Overcast,4.0,Sunday,2.386388888888889,2.0,14.0,True
8.27,62.99776286353468,Drinks & Beverages,Light rain shower,5.8,Thursday,0.7083333333333334,2.0,12.0,True
15.57,30.645879732739424,Snacks & Savoury Items,Overcast,3.1,Tuesday,0.3641666666666667,1.0,13.0,False
11.03,50.64876957494408,Drinks & Beverages,Patchy rain possible,5.4,Monday,1.1152777777777778,1.0,16.0,False
16.01,25.36130536130535,Breakfast Items,Sunny,21.6,Tuesday,6.940277777777778,2.0,14.0,True
9.97,44.54949944382647,Ready Meals & Hot Food,Partly cloudy,16.9,Wednesday,4.2025,1.0,20.0,True
7.23,61.440000000000005,Drinks & Beverages,Light rain shower,7.3,Tuesday,1.396388888888889,1.0,11.0,True
13.67,39.91208791208791,Drinks & Beverages,Overcast,5.0,Saturday,2.5966666666666667,1.0,13.0,True
16.48,26.428571428571423,Sweet Treats & Desserts,Sunny,19.1,Monday,0.9752777777777778,1.0,16.0,True
9.26,62.661290322580655,Vegan & Vegetarian,Moderate or heavy rain shower,8.9,Thursday,0.49694444444444447,1.0,19.0,True
10.07,54.944071588366896,Drinks & Beverages,Overcast,4.2,Sunday,0.9033333333333333,2.0,11.0,True
10.89,42.684210526315795,Sweet Treats & Desserts,Light rain shower,14.2,Tuesday,0.7794444444444445,5.0,15.0,True
7.09,52.41610738255034,Drinks & Beverages,Patchy rain possible,12.4,Monday,8.58,1.0,15.0,True
8.76,26.386554621848745,Ready Meals & Hot Food,Moderate or heavy rain shower,6.8,Tuesday,0.8947222222222222,2.0,13.0,True
7.18,50.48275862068965,Vegan & Vegetarian,Patchy rain possible,19.1,Tuesday,0.8286111111111111,1.0,11.0,True
2.2,63.02521008403361,Vegan & Vegetarian,Heavy rain at times,8.2,Wednesday,0.5536111111111112,2.0,11.0,True
5.56,32.606060606060616,Snacks & Savoury Items,Moderate or heavy rain shower,6.8,Sunday,2.701111111111111,2.0,13.0,True
12.47,50.12,Sweet Treats & Desserts,Moderate rain at times,9.9,Monday,0.6316666666666667,2.0,10.0,True
1.0,75.0,Sweet Treats & Desserts,Cloudy,16.3,Sunday,1.3025,1.0,15.0,True
7.07,29.930624380574823,Bread & Baked Goods,Partly cloudy,5.4,Tuesday,7.833055555555555,1.0,19.0,True
7.1,70.41666666666666,Snacks & Savoury Items,Patchy rain possible,16.5,Sunday,0.285,2.0,10.0,True
1.75,53.333333333333336,Ready Meals & Hot Food,Moderate rain,13.9,Tuesday,3.831111111111111,3.0,18.0,True
8.49,65.5578093306288,Sweet Treats & Desserts,Patchy rain possible,15.5,Friday,5.161666666666667,2.0,19.0,True
11.26,43.7,Breakfast Items,Light drizzle,17.9,Monday,0.6997222222222222,1.0,11.0,False
5.89,26.375000000000004,Dairy & Eggs,Heavy rain at times,13.1,Wednesday,1.6219444444444444,7.0,12.0,False
12.82,42.63982102908278,Drinks & Beverages,Overcast,8.5,Monday,5.785,2.0,15.0,True
5.98,48.625429553264595,Snacks & Savoury Items,Heavy rain at times,3.0,Wednesday,5.141111111111111,5.0,12.0,False
4.34,67.85185185185185,Dairy & Eggs,Overcast,3.7,Wednesday,3.6558333333333333,9.0,13.0,True
16.18,25.949656750572093,Drinks & Beverages,Sunny,4.6,Saturday,1.111388888888889,1.0,14.0,True
10.82,37.27536231884058,Snacks & Savoury Items,Light rain shower,17.2,Tuesday,1.795,1.0,21.0,True
4.47,67.6086956521739,Sweet Treats & Desserts,Overcast,17.2,Friday,6.2941666666666665,1.0,14.0,True
12.42,47.924528301886795,Sweet Treats & Desserts,Overcast,14.4,Wednesday,2.116111111111111,1.0,18.0,True
16.34,25.727272727272734,Vegan & Vegetarian,Light drizzle,14.4,Monday,2.15,1.0,20.0,False
6.7,69.54545454545455,Vegan & Vegetarian,Overcast,8.9,Tuesday,0.8705555555555555,1.0,11.0,True
12.33,46.39130434782609,Vegan & Vegetarian,Moderate rain at times,9.9,Monday,0.9047222222222222,2.0,20.0,True
8.27,66.10655737704919,Vegan & Vegetarian,Partly cloudy,9.9,Tuesday,7.628333333333333,4.0,18.0,True
8.82,62.064516129032256,Breakfast Items,Partly cloudy,6.7,Friday,3.7608333333333333,1.0,16.0,True
10.12,52.93023255813954,Vegan & Vegetarian,Light rain shower,18.3,Friday,1.1975,1.0,21.0,True
3.02,68.21052631578948,Sweet Treats & Desserts,Moderate or heavy snow showers,-0.3,Monday,1.5772222222222223,3.0,16.0,True
14.1,36.91275167785235,Drinks & Beverages,Patchy rain possible,7.8,Thursday,0.39416666666666667,1.0,16.0,False
15.56,33.64605543710021,Vegan & Vegetarian,Patchy rain possible,9.7,Thursday,0.49083333333333334,1.0,11.0,False
10.71,48.63309352517986,Sweet Treats & Desserts,Patchy rain possible,9.2,Sunday,1.1536111111111111,3.0,16.0,True
8.38,63.48583877995642,Sweet Treats & Desserts,Sunny,12.3,Tuesday,6.09,1.0,13.0,True
11.39,53.51020408163265,Ready Meals & Hot Food,Light rain shower,11.5,Sunday,1.9683333333333333,1.0,14.0,True
7.37,67.02460850111858,Drinks & Beverages,Light rain shower,9.2,Friday,3.0280555555555555,1.0,16.0,True
8.01,51.891891891891895,Breakfast Items,Light rain shower,18.3,Friday,6.0536111111111115,2.0,15.0,True
3.05,28.235294117647058,Ready Meals & Hot Food,Light rain shower,16.8,Sunday,0.7697222222222222,1.0,15.0,True
5.44,36.44859813084113,Snacks & Savoury Items,Light rain shower,16.2,Friday,1.6947222222222222,4.0,12.0,True
5.05,32.21476510067115,Drinks & Beverages,Heavy rain at times,8.2,Wednesday,6.902777777777778,1.0,16.0,False
14.33,31.27098321342926,Sweet Treats & Desserts,Patchy rain possible,10.9,Wednesday,4.8372222222222225,2.0,18.0,True
8.65,27.916666666666668,Snacks & Savoury Items,Patchy rain possible,4.6,Wednesday,0.11944444444444445,1.0,13.0,False
9.86,60.4809619238477,Vegan & Vegetarian,Partly cloudy,4.1,Sunday,0.7622222222222222,3.0,9.0,True
8.41,50.52941176470589,Sweet Treats & Desserts,Sunny,3.5,Monday,1.261388888888889,1.0,18.0,True
10.13,27.38351254480286,Ready Meals & Hot Food,Overcast,11.8,Wednesday,2.1280555555555556,2.0,15.0,True
18.29,25.19427402862986,Dairy & Eggs,Light drizzle,17.9,Monday,1.591388888888889,5.0,11.0,False
4.78,67.8114478114478,Breakfast Items,Overcast,17.2,Friday,0.31305555555555553,1.0,21.0,True
5.51,63.02013422818793,Drinks & Beverages,Cloudy,9.9,Wednesday,0.03277777777777778,1.0,16.0,True
2.48,38.0,Fruit & Vegetables,Cloudy,17.7,Thursday,1.4897222222222222,1.0,21.0,False
9.23,58.70246085011186,Drinks & Beverages,Patchy rain possible,17.4,Thursday,3.1580555555555554,2.0,13.0,True
13.87,40.523156089193826,Dairy & Eggs,Patchy rain possible,17.9,Tuesday,1.5594444444444444,1.0,21.0,False
12.17,47.88008565310493,Drinks & Beverages,Moderate or heavy rain shower,6.8,Sunday,2.120833333333333,2.0,13.0,False
1.5,34.49781659388647,Snacks & Savoury Items,Patchy rain possible,14.5,Thursday,0.43777777777777777,7.0,10.0,True
8.0,63.38672768878719,Sweet Treats & Desserts,Sunny,8.6,Thursday,2.9166666666666665,1.0,21.0,True
12.6,42.72727272727273,Vegan & Vegetarian,Patchy rain possible,10.4,Saturday,1.3627777777777779,2.0,21.0,True
15.65,33.26226012793177,Vegan & Vegetarian,Sunny,12.1,Monday,2.6197222222222223,1.0,11.0,False
3.63,58.75,Drinks & Beverages,Patchy rain possible,13.2,Sunday,4.498055555555555,1.0,14.0,True
16.52,33.60128617363344,Ready Meals & Hot Food,Sunny,12.8,Sunday,0.7119444444444445,1.0,21.0,True
3.66,43.692307692307686,Sweet Treats & Desserts,Mist,9.7,Saturday,0.4230555555555556,1.0,13.0,True
10.39,56.43605870020964,Sweet Treats & Desserts,Patchy rain possible,17.7,Wednesday,2.8675,1.0,21.0,True
10.11,55.56043956043957,Sweet Treats & Desserts,Patchy rain possible,3.4,Wednesday,4.698888888888889,3.0,11.0,True
7.48,66.5324384787472,Drinks & Beverages,Patchy rain possible,16.1,Saturday,2.9094444444444445,1.0,12.0,True
9.6,57.70925110132159,Drinks & Beverages,Light rain shower,11.5,Sunday,2.7222222222222223,1.0,14.0,True
3.72,58.20224719101124,Fruit & Vegetables,Light rain shower,16.4,Wednesday,0.8244444444444444,2.0,18.0,True
2.33,60.840336134453786,Ready Meals & Hot Food,Overcast,13.0,Sunday,0.4913888888888889,1.0,13.0,True
9.5,50.0,Sweet Treats & Desserts,Light drizzle,11.8,Saturday,0.845,1.0,20.0,True
4.22,57.67301905717153,Snacks & Savoury Items,Light rain,11.5,Monday,0.9330555555555555,1.0,14.0,True
10.13,33.35526315789473,Vegan & Vegetarian,Moderate or heavy rain shower,8.0,Monday,0.2916666666666667,5.0,17.0,False
2.65,41.11111111111111,Drinks & Beverages,Sunny,19.1,Monday,1.2966666666666666,1.0,21.0,True
15.53,26.04761904761905,Vegan & Vegetarian,Overcast,15.8,Tuesday,1.9516666666666667,2.0,19.0,False
16.88,32.20883534136546,Bread & Baked Goods,Moderate or heavy rain shower,8.9,Thursday,1.7166666666666666,5.0,10.0,False
4.64,32.7536231884058,Dairy & Eggs,Cloudy,9.1,Wednesday,5.905277777777778,3.0,15.0,True
8.9,62.68343815513626,Sweet Treats & Desserts,Overcast,7.7,Monday,0.034722222222222224,1.0,19.0,True
4.83,53.10679611650486,Snacks & Savoury Items,Sunny,3.4,Saturday,0.11583333333333333,1.0,21.0,True
3.34,36.9811320754717,Breakfast Items,Moderate or heavy rain shower,9.1,Friday,6.22,3.0,19.0,True
10.13,59.39879759519038,Sweet Treats & Desserts,Partly cloudy,15.6,Tuesday,1.2969444444444445,4.0,16.0,True
6.47,68.93903024483917,Snacks & Savoury Items,Overcast,6.0,Monday,0.9280555555555555,1.0,16.0,True
9.11,52.05263157894737,Sweet Treats & Desserts,Light rain shower,14.4,Thursday,0.41388888888888886,2.0,18.0,True
11.54,52.704918032786885,Sweet Treats & Desserts,Moderate or heavy rain shower,10.8,Friday,6.257777777777778,2.0,19.0,True
11.44,47.64302059496568,Sweet Treats & Desserts,Light rain shower,10.3,Wednesday,0.0425,2.0,20.0,True
12.35,49.591836734693885,Breakfast Items,Light rain shower,18.4,Thursday,2.285277777777778,3.0,12.0,True
9.52,57.68888888888889,Vegan & Vegetarian,Sunny,3.9,Friday,1.8794444444444445,1.0,11.0,True
1.18,67.22222222222223,Sweet Treats & Desserts,Patchy rain possible,15.7,Monday,1.3130555555555556,3.0,17.0,True
4.43,71.1400651465798,Snacks & Savoury Items,Patchy rain possible,10.0,Sunday,2.674166666666667,1.0,14.0,True
10.53,41.33704735376045,Ready Meals & Hot Food,Patchy rain possible,7.8,Thursday,0.2827777777777778,2.0,20.0,False
3.78,46.00000000000001,Sweet Treats & Desserts,Sunny,11.8,Thursday,5.333611111111111,3.0,12.0,True
2.86,50.26086956521739,Breakfast Items,Sunny,20.7,Friday,4.376944444444445,1.0,21.0,True
3.65,66.66666666666666,Snacks & Savoury Items,Patchy rain possible,16.5,Sunday,1.1541666666666666,1.0,14.0,True
6.08,41.256038647343,Ready Meals & Hot Food,Overcast,11.5,Sunday,0.1413888888888889,1.0,14.0,True
16.27,28.00884955752213,Ready Meals & Hot Food,Patchy rain possible,3.2,Monday,1.3822222222222222,2.0,15.0,False
9.48,57.58389261744967,Drinks & Beverages,Cloudy,18.0,Friday,5.7877777777777775,1.0,15.0,True
12.61,49.45891783567134,Sweet Treats & Desserts,Overcast,4.0,Sunday,0.8980555555555556,2.0,17.0,True
11.49,51.002132196162044,Vegan & Vegetarian,Overcast,6.0,Monday,2.486666666666667,2.0,10.0,False
9.73,53.666666666666664,Vegan & Vegetarian,Patchy rain possible,17.2,Monday,0.6722222222222223,2.0,20.0,True
17.16,25.714285714285722,Breakfast Items,Light rain shower,15.4,Saturday,0.8666666666666667,1.0,13.0,False
17.9,26.78936605316974,Sweet Treats & Desserts,Patchy rain possible,12.1,Monday,0.9272222222222222,2.0,18.0,False
0.5,72.22222222222221,Breakfast Items,Patchy rain possible,16.2,Tuesday,2.59,1.0,13.0,True
14.13,36.778523489932894,Drinks & Beverages,Sunny,20.9,Friday,0.8977777777777778,1.0,16.0,False
15.44,34.01709401709402,Sweet Treats & Desserts,Fog,13.7,Thursday,1.975,1.0,19.0,False
6.4,65.4054054054054,Meat & Protein,Moderate rain at times,9.9,Monday,6.480277777777777,5.0,14.0,True
1.23,59.00000000000001,Bread & Baked Goods,Overcast,14.2,Tuesday,13.673333333333334,1.0,21.0,True
14.76,33.95973154362416,Drinks & Beverages,Light rain shower,15.2,Sunday,2.993888888888889,2.0,13.0,False
15.73,29.61968680089486,Drinks & Beverages,Sunny,3.5,Monday,0.43027777777777776,7.0,9.0,False
4.02,38.15384615384616,Breakfast Items,Partly cloudy,1.9,Thursday,0.7016666666666667,1.0,21.0,True
10.38,58.36341756919374,Meat & Protein,Sunny,13.4,Friday,0.7213888888888889,3.0,19.0,True
1.24,61.84615384615384,Sweet Treats & Desserts,Partly cloudy,4.1,Sunday,1.7919444444444443,1.0,11.0,True
10.89,51.2751677852349,Breakfast Items,Light rain shower,15.0,Thursday,4.856388888888889,2.0,14.0,True
15.2,36.26834381551364,Sweet Treats & Desserts,Sunny,20.7,Friday,1.2080555555555557,1.0,22.0,True
9.65,59.023354564755834,Snacks & Savoury Items,Sunny,19.1,Monday,0.3472222222222222,1.0,15.0,True
9.1,59.82339955849889,Sweet Treats & Desserts,Partly cloudy,10.2,Thursday,3.358888888888889,1.0,19.0,True
8.15,59.04522613065326,Breakfast Items,Patchy rain possible,17.2,Wednesday,0.14472222222222222,2.0,8.0,True
2.09,61.29629629629629,Breakfast Items,Cloudy,6.7,Tuesday,0.7188888888888889,1.0,16.0,True
12.45,44.29530201342282,Drinks & Beverages,Patchy rain possible,13.3,Friday,0.35888888888888887,2.0,10.0,False
7.06,69.43722943722945,Breakfast Items,Partly cloudy,15.8,Saturday,1.0988888888888888,2.0,13.0,True
4.18,47.42138364779874,Ready Meals & Hot Food,Light rain shower,9.8,Monday,3.127222222222222,5.0,13.0,True
5.45,27.333333333333332,Vegan & Vegetarian,Partly cloudy,10.2,Thursday,1.718611111111111,1.0,15.0,True
17.86,25.11530398322852,Sweet Treats & Desserts,Light rain,12.2,Tuesday,1.7069444444444444,3.0,16.0,False
3.02,49.66666666666667,Snacks & Savoury Items,Patchy rain possible,17.4,Thursday,0.04694444444444444,1.0,21.0,True
11.21,52.78011794439763,Dairy & Eggs,Moderate or heavy rain shower,11.3,Thursday,1.9116666666666666,1.0,21.0,True
1.18,41.0,Sweet Treats & Desserts,Patchy rain possible,5.1,Thursday,0.4088888888888889,2.0,20.0,True
6.22,48.123436196830696,Ready Meals & Hot Food,Cloudy,8.8,Monday,7.6930555555555555,2.0,19.0,True
17.05,28.210526315789476,Drinks & Beverages,Light rain shower,12.2,Friday,1.1502777777777777,1.0,10.0,False
15.64,33.50340136054422,Sweet Treats & Desserts,Heavy rain at times,3.0,Wednesday,10.468333333333334,3.0,19.0,True
3.23,60.848484848484844,Snacks & Savoury Items,Cloudy,0.9,Friday,3.894722222222222,2.0,13.0,True
12.38,48.800661703887506,Meat & Protein,Light rain shower,6.1,Thursday,1.3411111111111111,3.0,18.0,False
6.34,29.555555555555557,Breakfast Items,Overcast,3.1,Tuesday,0.4975,1.0,16.0,False
6.32,43.822222222222216,Ready Meals & Hot Food,Patchy rain possible,17.7,Wednesday,9.076944444444445,3.0,17.0,True
14.77,29.666666666666664,Vegan & Vegetarian,Light drizzle,10.1,Thursday,0.2013888888888889,1.0,19.0,False
7.73,40.72085889570551,Snacks & Savoury Items,Moderate rain at times,10.1,Friday,4.647777777777778,2.0,15.0,True
12.27,50.72289156626506,Breakfast Items,Partly cloudy,19.6,Sunday,1.9166666666666667,1.0,14.0,True
4.53,39.27613941018766,Snacks & Savoury Items,Patchy rain possible,9.5,Thursday,1.09,1.0,11.0,True
3.01,33.111111111111114,Sweet Treats & Desserts,Light rain shower,14.2,Tuesday,10.671944444444444,2.0,18.0,True
9.61,58.03493449781659,Breakfast Items,Partly cloudy,16.8,Sunday,1.7316666666666667,4.0,11.0,True
12.54,43.00000000000001,Vegan & Vegetarian,Light rain shower,13.9,Wednesday,0.9661111111111111,1.0,21.0,False
9.48,60.5,Ready Meals & Hot Food,Overcast,9.6,Saturday,0.8838888888888888,1.0,22.0,True
6.07,55.03703703703704,Vegan & Vegetarian,Sunny,13.4,Friday,8.573333333333334,1.0,21.0,True
2.26,56.53846153846154,Bread & Baked Goods,Light rain shower,7.8,Sunday,1.29,1.0,11.0,True
7.4,67.82608695652173,Vegan & Vegetarian,Light drizzle,16.7,Saturday,0.1947222222222222,1.0,22.0,True
1.54,63.76470588235294,Meat & Protein,Patchy rain possible,9.4,Sunday,0.3458333333333333,1.0,15.0,True
6.71,47.984496124031004,Ready Meals & Hot Food,Patchy rain possible,9.5,Thursday,3.5477777777777777,6.0,11.0,False
17.62,25.18046709129511,Snacks & Savoury Items,Patchy rain possible,9.4,Sunday,1.1311111111111112,1.0,15.0,False
14.22,40.626304801670145,Sweet Treats & Desserts,Sunny,12.3,Tuesday,1.1588888888888889,3.0,16.0,True
2.82,62.14765100671141,Drinks & Beverages,Sunny,6.3,Saturday,0.30583333333333335,1.0,13.0,True
10.86,45.5639097744361,Ready Meals & Hot Food,Partly cloudy,4.3,Tuesday,0.26694444444444443,1.0,20.0,True
2.98,65.94285714285715,Vegan & Vegetarian,Patchy rain possible,8.6,Sunday,0.9225,2.0,14.0,True
1.13,43.50000000000001,Snacks & Savoury Items,Patchy rain possible,8.4,Saturday,0.9883333333333333,1.0,20.0,True
4.37,41.733333333333334,Sweet Treats & Desserts,Partly cloudy,10.2,Thursday,1.2575,1.0,21.0,True
3.81,65.36363636363636,Snacks & Savoury Items,Patchy rain possible,8.4,Saturday,1.0480555555555555,1.0,21.0,True
9.73,56.46532438478747,Drinks & Beverages,Patchy rain possible,7.8,Thursday,8.588611111111112,2.0,15.0,True
6.58,49.96197718631179,Sweet Treats & Desserts,Light rain,13.1,Tuesday,2.8466666666666667,1.0,14.0,True
3.55,70.16806722689076,Sweet Treats & Desserts,Overcast,4.0,Sunday,0.4313888888888889,1.0,11.0,True
15.29,38.71743486973948,Ready Meals & Hot Food,Overcast,14.2,Tuesday,5.751666666666667,2.0,13.0,True
5.99,74.83193277310924,Ready Meals & Hot Food,Light rain shower,17.2,Tuesday,0.7580555555555556,1.0,21.0,True
5.15,51.13851992409866,Dairy & Eggs,Patchy rain possible,2.4,Tuesday,4.913333333333333,5.0,15.0,True
9.58,57.13646532438479,Drinks & Beverages,Patchy rain possible,19.1,Tuesday,3.8891666666666667,2.0,15.0,True
8.43,61.68181818181818,Vegan & Vegetarian,Patchy rain possible,10.5,Monday,2.5011111111111113,1.0,21.0,True
13.99,34.16470588235294,Sweet Treats & Desserts,Patchy rain possible,15.1,Monday,4.822777777777778,3.0,19.0,True
8.39,64.9247491638796,Ready Meals & Hot Food,Moderate or heavy rain shower,8.0,Monday,0.8547222222222223,1.0,20.0,True
11.47,27.86163522012578,Sweet Treats & Desserts,Partly cloudy,16.9,Wednesday,2.3425,1.0,21.0,True
11.27,40.68421052631579,Sweet Treats & Desserts,Sunny,12.1,Monday,2.6886111111111113,3.0,15.0,True
1.02,74.17721518987341,Drinks & Beverages,Overcast,4.1,Thursday,3.5644444444444443,1.0,11.0,True
4.04,41.8705035971223,Sweet Treats & Desserts,Mist,17.0,Sunday,1.4997222222222222,1.0,19.0,True
15.68,36.0,Drinks & Beverages,Light drizzle,10.1,Thursday,4.511666666666667,1.0,21.0,True
5.97,73.34821428571429,Sweet Treats & Desserts,Mist,17.0,Sunday,6.510277777777778,1.0,19.0,True
9.4,58.31485587583148,Drinks & Beverages,Sunny,11.9,Tuesday,1.8341666666666667,2.0,13.0,True
3.23,69.86940298507463,Bread & Baked Goods,Sunny,11.8,Thursday,1.1908333333333334,9.0,13.0,True
10.7,48.92601431980908,Ready Meals & Hot Food,Moderate or heavy rain shower,5.0,Wednesday,1.5966666666666667,1.0,21.0,False
10.45,44.266666666666666,Drinks & Beverages,Light rain shower,10.5,Monday,0.14166666666666666,1.0,11.0,False
0.79,36.8,Vegan & Vegetarian,Overcast,10.4,Wednesday,7.666111111111111,5.0,17.0,True
15.68,37.0281124497992,Bread & Baked Goods,Heavy rain at times,13.1,Wednesday,4.699722222222222,3.0,11.0,False
14.32,34.909090909090914,Vegan & Vegetarian,Patchy rain possible,16.7,Tuesday,3.7408333333333332,1.0,21.0,False
9.11,39.26666666666667,Bread & Baked Goods,Sunny,11.9,Tuesday,0.4113888888888889,2.0,11.0,True
9.05,62.985685071574636,Vegan & Vegetarian,Light rain shower,9.2,Friday,0.18055555555555555,1.0,11.0,True
13.33,36.37231503579952,Ready Meals & Hot Food,Overcast,13.8,Saturday,0.30833333333333335,1.0,20.0,True
3.62,55.03105590062112,Dairy & Eggs,Patchy rain possible,3.6,Saturday,3.78,2.0,16.0,True
