discount,price,weather,category,temperature,day,lead_time,window_length,time_of_day,is_reserved,is_collected
0.2628930817610063,11.72,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,0.1913888888888889,1.0,18.0,False,False
0.49848156182212583,11.56,Light rain shower,VEGAN_VEGETARIAN,9.8,Monday,1.2997222222222222,3.0,19.0,True,True
0.40967741935483876,5.49,Patchy rain possible,BREAKFAST_ITEMS,2.4,Saturday,1.6711111111111112,1.0,14.0,True,True
0.43771929824561406,6.41,Patchy rain possible,BREAKFAST_ITEMS,2.4,Tuesday,1.4927777777777778,2.0,20.0,True,True
0.4014598540145986,9.02,Partly cloudy,BREAD_BAKED_GOODS,0.1,Sunday,0.08138888888888889,2.0,13.0,True,True
0.4690909090909091,5.84,Moderate or heavy snow showers,SNACKS_SAVOURY_ITEMS,-0.3,Monday,1.3602777777777777,4.0,11.0,True,True
0.349685534591195,15.51,Patchy rain possible,SWEET_TREATS_DESSERTS,2.4,Tuesday,0.9363888888888889,1.0,21.0,False,False
0.62880658436214,9.02,Moderate or heavy snow showers,BREAKFAST_ITEMS,-0.3,Monday,0.3136111111111111,1.0,15.0,False,False
0.584516129032258,9.66,Light drizzle,BREAKFAST_ITEMS,9.2,Sunday,0.22722222222222221,1.0,14.0,True,True
0.2609406952965235,18.07,Patchy rain possible,BREAKFAST_ITEMS,3.1,Thursday,1.2727777777777778,1.0,10.0,False,False
0.4625298329355608,11.26,Patchy rain possible,READY_MEALS_HOT_FOOD,3.7,Wednesday,0.7727777777777778,4.0,18.0,True,True
0.5770833333333333,10.15,Patchy rain possible,DRINKS_BEVERAGES,4.9,Friday,1.856111111111111,3.0,18.0,True,True
0.3311871227364185,16.62,Moderate or heavy snow showers,DAIRY_EGGS,-0.3,Monday,4.43,4.0,15.0,False,False
0.6337349397590362,9.12,Light drizzle,VEGAN_VEGETARIAN,9.2,Sunday,1.3183333333333334,3.0,13.0,True,True
0.6725366876310274,7.81,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,-0.3,Monday,2.315,1.0,21.0,True,False
0.47357293868921774,12.45,Light rain shower,DRINKS_BEVERAGES,9.8,Monday,1.4336111111111112,1.0,21.0,True,True
0.5485714285714286,1.58,Light rain shower,SNACKS_SAVOURY_ITEMS,9.8,Monday,1.985,4.0,18.0,True,True
0.6192393736017897,8.51,Patchy rain possible,DRINKS_BEVERAGES,4.9,Friday,2.681388888888889,6.0,11.0,True,True
0.47264957264957264,6.17,Patchy rain possible,DAIRY_EGGS,2.4,Tuesday,4.486666666666666,2.0,19.0,True,True
0.5058626465661641,2.95,Patchy rain possible,SNACKS_SAVOURY_ITEMS,3.1,Thursday,0.3238888888888889,9.0,8.0,True,True
0.7466442953020135,6.04,Patchy rain possible,READY_MEALS_HOT_FOOD,2.4,Friday,2.6077777777777778,4.0,17.0,True,True
0.5646017699115045,7.38,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,0.8,Saturday,2.236666666666667,2.0,21.0,True,False
0.6948545861297539,6.82,Patchy rain possible,DRINKS_BEVERAGES,4.9,Friday,8.643611111111111,2.0,15.0,True,False
0.34496644295302015,14.64,Patchy rain possible,DRINKS_BEVERAGES,2.4,Friday,3.5744444444444445,1.0,15.0,False,False
0.5248322147651008,10.62,Patchy rain possible,DRINKS_BEVERAGES,3.7,Wednesday,1.5788888888888888,1.0,16.0,True,True
0.4864,12.84,Light rain shower,READY_MEALS_HOT_FOOD,5.8,Thursday,2.2725,1.0,21.0,True,True
0.59937106918239,6.37,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,-0.3,Monday,2.4002777777777777,2.0,20.0,True,True
0.5709624796084829,10.52,Patchy rain possible,MEAT_PROTEIN,4.9,Friday,5.9158333333333335,1.0,17.0,True,True
0.7275555555555556,6.13,Patchy rain possible,VEGAN_VEGETARIAN,2.4,Tuesday,0.5186111111111111,1.0,11.0,True,False
0.44256292906178496,12.18,Patchy rain possible,SWEET_TREATS_DESSERTS,3.1,Thursday,2.2875,1.0,20.0,True,True
0.44360902255639095,11.1,Patchy rain possible,READY_MEALS_HOT_FOOD,4.9,Friday,1.7633333333333334,2.0,20.0,True,True
0.4071942446043165,4.12,Light rain shower,SWEET_TREATS_DESSERTS,6.1,Thursday,2.056388888888889,1.0,21.0,True,True
0.6961702127659575,7.14,Patchy rain possible,SNACKS_SAVOURY_ITEMS,2.4,Saturday,0.23805555555555555,1.0,14.0,True,True
0.49640287769784175,7.0,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,3.274722222222222,1.0,16.0,True,False
0.7375,0.84,Light rain shower,SWEET_TREATS_DESSERTS,6.1,Thursday,1.2013888888888888,3.0,11.0,True,True
0.7141104294478529,6.99,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,-0.3,Monday,0.9538888888888889,1.0,18.0,True,False
0.3785234899328859,13.89,Patchy rain possible,DRINKS_BEVERAGES,4.9,Friday,1.7152777777777777,2.0,14.0,True,True
0.439240506329114,4.43,Moderate or heavy snow showers,DRINKS_BEVERAGES,-0.3,Monday,2.9705555555555554,1.0,10.0,True,False
0.6117391304347827,8.93,Patchy rain possible,VEGAN_VEGETARIAN,4.8,Wednesday,0.15444444444444444,1.0,21.0,True,True
0.3447368421052632,12.45,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,3.608611111111111,2.0,18.0,True,True
0.6211640211640211,3.58,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,0.2652777777777778,2.0,13.0,True,True
0.3586638830897704,15.36,Moderate or heavy snow showers,VEGAN_VEGETARIAN,-0.3,Monday,0.9886111111111111,1.0,13.0,False,False
0.3676470588235294,15.05,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,0.19833333333333333,1.0,20.0,False,False
0.6835322195704058,6.63,Patchy rain possible,READY_MEALS_HOT_FOOD,4.8,Wednesday,1.988611111111111,1.0,21.0,True,True
0.5861778339654445,9.82,Patchy rain possible,SWEET_TREATS_DESSERTS,3.7,Wednesday,1.6791666666666667,2.0,10.0,True,True
0.49,12.24,Patchy rain possible,READY_MEALS_HOT_FOOD,3.1,Thursday,0.9627777777777777,4.0,18.0,True,True
0.46410958904109595,9.78,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,0.8,Saturday,2.2883333333333336,2.0,17.0,True,False
0.6817610062893082,7.59,Patchy rain possible,SWEET_TREATS_DESSERTS,4.9,Friday,0.7097222222222223,3.0,19.0,True,True
0.5533123028391167,7.08,Moderate or heavy snow showers,FRUIT_VEGETABLES,0.8,Saturday,12.913055555555555,1.0,21.0,False,False
0.6064073226544623,8.6,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,0.8,Saturday,0.32666666666666666,1.0,22.0,False,False
0.5612765957446808,10.31,Light rain shower,SNACKS_SAVOURY_ITEMS,6.1,Thursday,0.5897222222222223,1.0,12.0,False,False
0.555,10.68,Partly cloudy,BREAKFAST_ITEMS,0.1,Sunday,2.533611111111111,2.0,12.0,True,True
0.4864721485411141,9.68,Patchy rain possible,SWEET_TREATS_DESSERTS,4.9,Friday,0.5288888888888889,1.0,22.0,False,False
0.735678391959799,5.26,Patchy rain possible,BREAKFAST_ITEMS,3.7,Wednesday,0.3625,2.0,10.0,True,False
0.2584,18.54,Light rain shower,DRINKS_BEVERAGES,7.3,Tuesday,3.8097222222222222,4.0,11.0,False,False
0.525,6.84,Patchy rain possible,SWEET_TREATS_DESSERTS,4.9,Friday,2.236388888888889,1.0,16.0,True,True
0.634959349593496,8.98,Patchy rain possible,BREAKFAST_ITEMS,2.4,Friday,2.281388888888889,5.0,12.0,True,True
0.2540909090909091,16.41,Patchy rain possible,VEGAN_VEGETARIAN,3.1,Thursday,0.11888888888888889,3.0,19.0,False,False
0.603813559322034,9.35,Light rain shower,SWEET_TREATS_DESSERTS,7.3,Tuesday,0.27,3.0,12.0,True,True
0.5905882352941176,3.48,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,0.8,Saturday,3.0236111111111112,1.0,20.0,True,False
0.7257861635220125,2.18,Patchy rain possible,SWEET_TREATS_DESSERTS,4.9,Friday,0.40555555555555556,1.0,20.0,True,True
0.2793319415448851,17.26,Moderate or heavy snow showers,VEGAN_VEGETARIAN,-0.3,Monday,0.5452777777777778,1.0,9.0,False,False
0.5648745519713261,6.07,Patchy rain possible,BREAKFAST_ITEMS,4.9,Friday,5.017777777777778,1.0,15.0,True,False
0.49957155098543277,5.84,Patchy rain possible,SWEET_TREATS_DESSERTS,2.4,Friday,4.848888888888889,5.0,17.0,True,True
0.5705521472392638,10.5,Patchy rain possible,DAIRY_EGGS,4.8,Wednesday,0.01361111111111111,1.0,20.0,False,False
0.6152304609218436,9.6,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,1.6944444444444444,2.0,18.0,True,True
0.2927272727272727,15.56,Patchy rain possible,VEGAN_VEGETARIAN,2.4,Saturday,2.658333333333333,1.0,22.0,False,False
0.6024590163934427,9.7,Patchy rain possible,SWEET_TREATS_DESSERTS,2.4,Saturday,2.777222222222222,1.0,20.0,True,True
0.3583892617449665,14.34,Light rain shower,DRINKS_BEVERAGES,5.8,Thursday,0.3244444444444444,1.0,16.0,False,False
0.6426501035196687,8.63,Light rain shower,BREAKFAST_ITEMS,6.1,Thursday,5.640833333333333,2.0,15.0,True,False
0.5878296146044625,10.16,Light rain shower,SWEET_TREATS_DESSERTS,6.1,Thursday,3.855,1.0,19.0,True,True
0.3956709956709957,13.96,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,-0.3,Monday,8.649722222222222,1.0,17.0,False,False
0.5654545454545454,9.56,Patchy rain possible,VEGAN_VEGETARIAN,3.1,Thursday,0.1361111111111111,1.0,21.0,False,False
0.5214285714285715,3.35,Patchy rain possible,DRINKS_BEVERAGES,4.8,Wednesday,2.5522222222222224,3.0,18.0,True,True
0.3100358422939068,7.7,Moderate or heavy snow showers,FRUIT_VEGETABLES,0.8,Saturday,1.0333333333333334,4.0,13.0,False,False
0.37894736842105264,14.16,Patchy rain possible,SWEET_TREATS_DESSERTS,3.7,Wednesday,2.691388888888889,1.0,20.0,True,True
0.4218181818181818,12.72,Light rain shower,VEGAN_VEGETARIAN,5.8,Thursday,1.4402777777777778,1.0,20.0,False,False
0.640268456375839,8.04,Light rain shower,DRINKS_BEVERAGES,6.1,Thursday,0.35583333333333333,1.0,16.0,False,False
0.6614107883817427,8.16,Light rain shower,SNACKS_SAVOURY_ITEMS,7.3,Tuesday,2.191666666666667,1.0,14.0,True,True
0.3787575150300601,15.5,Light rain shower,SWEET_TREATS_DESSERTS,7.3,Tuesday,5.2411111111111115,1.0,19.0,True,False
0.6732106339468303,7.99,Light rain shower,SWEET_TREATS_DESSERTS,6.1,Thursday,3.749722222222222,1.0,19.0,True,True
0.31823899371069186,5.42,Patchy rain possible,SWEET_TREATS_DESSERTS,2.4,Tuesday,1.2886111111111112,1.0,19.0,True,True
0.4203389830508475,1.71,Patchy rain possible,DRINKS_BEVERAGES,3.1,Thursday,1.4544444444444444,1.0,18.0,True,True
0.3825708061002179,14.17,Patchy rain possible,READY_MEALS_HOT_FOOD,2.4,Saturday,0.5016666666666667,1.0,21.0,False,False
0.6721739130434783,7.54,Partly cloudy,VEGAN_VEGETARIAN,0.1,Sunday,3.5502777777777776,2.0,20.0,True,True
0.6512195121951221,8.58,Light rain shower,DRINKS_BEVERAGES,6.1,Thursday,0.042777777777777776,6.0,12.0,True,True
0.5939597315436242,6.05,Light rain shower,DRINKS_BEVERAGES,5.8,Thursday,2.401111111111111,1.0,16.0,True,False
0.3995884773662552,14.59,Patchy rain possible,BREAD_BAKED_GOODS,3.7,Wednesday,0.7313888888888889,1.0,14.0,False,False
0.6738609112709832,6.8,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,0.81,1.0,19.0,True,False
0.7092872570194384,6.73,Light rain shower,DAIRY_EGGS,7.3,Tuesday,5.330277777777778,2.0,16.0,True,True
0.26332926332926326,18.1,Patchy rain possible,SWEET_TREATS_DESSERTS,4.8,Wednesday,0.43472222222222223,4.0,16.0,False,False
0.42169491525423736,8.53,Patchy rain possible,DRINKS_BEVERAGES,4.8,Wednesday,7.9816666666666665,2.0,19.0,False,False
0.3131578947368421,13.05,Light drizzle,SWEET_TREATS_DESSERTS,9.2,Sunday,0.44083333333333335,2.0,18.0,False,False
0.32953929539295396,12.37,Patchy rain possible,BREAKFAST_ITEMS,3.7,Wednesday,0.9794444444444445,2.0,10.0,False,False
0.4288840262582057,13.05,Patchy rain possible,DRINKS_BEVERAGES,3.1,Thursday,0.0661111111111111,3.0,13.0,False,False
0.4892241379310344,2.37,Patchy rain possible,SWEET_TREATS_DESSERTS,2.4,Friday,2.0155555555555558,1.0,21.0,True,True
0.2883333333333334,4.27,Patchy rain possible,VEGAN_VEGETARIAN,4.9,Friday,1.3077777777777777,1.0,12.0,True,True
0.37410071942446044,13.05,Partly cloudy,SWEET_TREATS_DESSERTS,0.1,Sunday,1.1291666666666667,1.0,19.0,True,True
0.2518518518518519,1.01,Light rain shower,DAIRY_EGGS,5.8,Thursday,9.911388888888888,1.0,21.0,False,False
0.6869369369369369,6.95,Partly cloudy,DRINKS_BEVERAGES,0.1,Sunday,1.0919444444444444,2.0,12.0,True,True
0.49485458612975397,11.29,Patchy rain possible,DRINKS_BEVERAGES,3.7,Wednesday,0.9247222222222222,6.0,7.0,False,False
0.5369014084507042,8.22,Patchy rain possible,MEAT_PROTEIN,4.9,Friday,4.766111111111111,3.0,18.0,True,True
0.44909090909090915,12.12,Light rain shower,VEGAN_VEGETARIAN,6.1,Thursday,0.3236111111111111,1.0,20.0,False,False
0.4340229885057471,12.31,Light rain shower,DRINKS_BEVERAGES,7.3,Tuesday,2.0241666666666664,1.0,11.0,True,True
0.5264483627204031,1.88,Patchy rain possible,FRUIT_VEGETABLES,4.9,Friday,9.567777777777778,3.0,18.0,True,True
0.6173333333333333,2.87,Light rain shower,VEGAN_VEGETARIAN,9.8,Monday,0.06888888888888889,1.0,21.0,True,False
0.6826086956521739,7.3,Patchy rain possible,VEGAN_VEGETARIAN,2.4,Tuesday,1.8116666666666668,1.0,20.0,True,True
0.4230434782608696,13.27,Partly cloudy,VEGAN_VEGETARIAN,0.1,Sunday,0.29444444444444445,2.0,19.0,True,True
0.46638477801268496,12.62,Partly cloudy,SWEET_TREATS_DESSERTS,0.1,Sunday,2.536111111111111,3.0,15.0,True,True
0.5066666666666666,7.4,Partly cloudy,MEAT_PROTEIN,0.1,Sunday,3.997777777777778,1.0,15.0,True,True
0.702013422818792,2.22,Patchy rain possible,DRINKS_BEVERAGES,2.4,Friday,2.8016666666666667,1.0,13.0,True,True
0.5145631067961165,5.0,Light rain shower,BREAD_BAKED_GOODS,5.8,Thursday,0.35583333333333333,2.0,19.0,True,False
0.5066105769230769,8.21,Partly cloudy,SNACKS_SAVOURY_ITEMS,0.1,Sunday,3.0902777777777777,1.0,14.0,True,True
0.6272076372315036,7.81,Light rain shower,READY_MEALS_HOT_FOOD,6.1,Thursday,0.3711111111111111,3.0,19.0,True,True
0.31590909090909086,15.05,Patchy rain possible,VEGAN_VEGETARIAN,2.4,Friday,2.2194444444444446,1.0,22.0,False,False
0.40922431865828096,14.09,Light rain shower,SWEET_TREATS_DESSERTS,5.8,Thursday,2.1108333333333333,2.0,16.0,False,False
0.5008595988538681,8.71,Light rain shower,SWEET_TREATS_DESSERTS,6.1,Thursday,1.6052777777777778,1.0,19.0,True,False
0.3284009546539379,14.07,Light rain shower,READY_MEALS_HOT_FOOD,6.1,Thursday,1.5480555555555555,1.0,19.0,False,False
0.3768115942028985,0.86,Patchy rain possible,FRUIT_VEGETABLES,4.9,Friday,0.9486111111111111,3.0,18.0,True,True
0.27051546391752573,17.69,Light rain shower,VEGAN_VEGETARIAN,7.3,Tuesday,0.5308333333333334,2.0,11.0,False,False
0.4389496717724289,12.82,Patchy rain possible,SWEET_TREATS_DESSERTS,2.4,Saturday,0.8933333333333333,6.0,14.0,True,True
0.7127272727272728,4.74,Patchy rain possible,DRINKS_BEVERAGES,3.1,Thursday,3.8697222222222223,4.0,12.0,True,True
0.6132723112128147,8.45,Light rain shower,SWEET_TREATS_DESSERTS,6.1,Thursday,0.21444444444444444,1.0,21.0,True,False
0.3433333333333333,15.76,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,0.8,Saturday,0.48138888888888887,2.0,21.0,False,False
0.7338403041825096,3.5,Moderate or heavy snow showers,DRINKS_BEVERAGES,-0.3,Monday,5.741944444444444,1.0,16.0,True,False
0.5445190156599553,10.18,Light rain shower,DRINKS_BEVERAGES,6.1,Thursday,2.1205555555555557,2.0,15.0,True,False
0.2833333333333333,1.29,Light drizzle,BREAD_BAKED_GOODS,9.2,Sunday,2.4094444444444445,2.0,13.0,True,True
0.6728888888888889,3.68,Moderate or heavy snow showers,VEGAN_VEGETARIAN,-0.3,Monday,0.6702777777777778,1.0,21.0,False,False
0.2755555555555555,16.3,Moderate or heavy snow showers,MEAT_PROTEIN,0.8,Saturday,8.758888888888889,1.0,20.0,False,False
0.5264227642276423,11.65,Moderate or heavy snow showers,SNACKS_SAVOURY_ITEMS,0.8,Saturday,0.10777777777777778,1.0,11.0,False,False
0.4266666666666667,2.15,Patchy rain possible,READY_MEALS_HOT_FOOD,3.1,Thursday,0.5363888888888889,1.0,19.0,True,True
0.63982869379015,8.41,Patchy rain possible,SWEET_TREATS_DESSERTS,3.7,Wednesday,0.7163888888888889,1.0,16.0,True,True
0.640268456375839,8.04,Patchy rain possible,DRINKS_BEVERAGES,3.1,Thursday,2.512777777777778,3.0,11.0,True,True
0.4376344086021505,5.23,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,0.8,Saturday,0.6908333333333333,3.0,10.0,False,False
0.472,2.64,Moderate or heavy snow showers,VEGAN_VEGETARIAN,-0.3,Monday,4.575277777777778,2.0,17.0,True,False
0.34846625766871164,15.93,Patchy rain possible,SWEET_TREATS_DESSERTS,3.1,Thursday,4.876388888888889,2.0,18.0,True,True
0.6975391498881433,6.76,Moderate or heavy snow showers,DRINKS_BEVERAGES,-0.3,Monday,0.8194444444444444,8.0,7.0,False,False
0.4398210290827741,12.52,Light rain shower,DRINKS_BEVERAGES,6.1,Thursday,0.04777777777777778,1.0,16.0,False,False
0.7036363636363636,6.52,Light rain shower,VEGAN_VEGETARIAN,5.8,Thursday,1.603888888888889,1.0,21.0,True,True
0.3973684210526316,13.74,Patchy rain possible,READY_MEALS_HOT_FOOD,2.4,Tuesday,0.9027777777777778,1.0,21.0,False,False
0.46487695749440716,11.96,Patchy rain possible,DRINKS_BEVERAGES,4.9,Friday,3.622777777777778,1.0,10.0,False,False
0.6258333333333334,8.98,Light rain shower,SNACKS_SAVOURY_ITEMS,7.3,Tuesday,2.687222222222222,1.0,13.0,True,True
0.45314009661835747,11.32,Patchy rain possible,DRINKS_BEVERAGES,2.4,Friday,0.09833333333333333,1.0,10.0,False,False
0.7398212512413108,2.62,Patchy rain possible,SWEET_TREATS_DESSERTS,4.8,Wednesday,3.7055555555555557,1.0,21.0,True,True
0.25858585858585864,3.67,Partly cloudy,DRINKS_BEVERAGES,0.1,Sunday,1.6130555555555555,1.0,14.0,True,True
0.5100840336134453,11.66,Patchy rain possible,SWEET_TREATS_DESSERTS,3.1,Thursday,0.6127777777777778,1.0,21.0,False,False
0.2686363636363636,16.09,Patchy rain possible,VEGAN_VEGETARIAN,3.7,Wednesday,0.5280555555555555,4.0,18.0,False,False
0.4474747474747475,5.47,Light rain shower,DRINKS_BEVERAGES,7.3,Tuesday,1.5719444444444444,1.0,11.0,True,True
0.279578606158833,17.78,Moderate or heavy snow showers,MEAT_PROTEIN,-0.3,Monday,0.06027777777777778,1.0,21.0,False,False
0.44086956521739135,12.86,Partly cloudy,VEGAN_VEGETARIAN,0.1,Sunday,0.17305555555555555,1.0,21.0,True,True
0.4782608695652174,3.6,Patchy rain possible,FRUIT_VEGETABLES,2.4,Saturday,5.145833333333333,1.0,19.0,True,True
0.25555555555555554,1.34,Light rain shower,BREAD_BAKED_GOODS,9.8,Monday,12.532222222222222,1.0,21.0,True,False
0.49790794979079495,12.0,Patchy rain possible,BREAD_BAKED_GOODS,3.7,Wednesday,3.6719444444444442,1.0,10.0,True,True
0.4318181818181818,6.25,Patchy rain possible,READY_MEALS_HOT_FOOD,2.4,Saturday,1.9647222222222223,1.0,18.0,True,True
0.33666666666666667,15.92,Light rain shower,READY_MEALS_HOT_FOOD,9.8,Monday,0.9097222222222222,1.0,21.0,False,False
0.41340782122905023,10.5,Light rain shower,VEGAN_VEGETARIAN,7.3,Tuesday,2.957777777777778,1.0,11.0,True,True
0.26599999999999996,18.35,Patchy rain possible,DRINKS_BEVERAGES,4.8,Wednesday,0.8652777777777778,5.0,15.0,False,False
0.39595959595959596,11.96,Light rain shower,BREAKFAST_ITEMS,5.8,Thursday,0.0425,1.0,11.0,False,False
0.6268456375838927,8.34,Light drizzle,DRINKS_BEVERAGES,9.2,Sunday,0.6952777777777778,1.0,13.0,True,True
0.6682577565632458,6.95,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,0.8,Saturday,0.3030555555555556,2.0,21.0,True,False
0.4208,7.24,Light rain shower,DAIRY_EGGS,9.8,Monday,7.665555555555556,1.0,15.0,True,False
0.3671140939597316,9.43,Light rain shower,DRINKS_BEVERAGES,5.8,Thursday,4.0536111111111115,2.0,14.0,True,True
0.30925507900677196,15.3,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,0.8,Saturday,3.710277777777778,1.0,14.0,False,False
0.5212121212121211,7.11,Patchy rain possible,DRINKS_BEVERAGES,2.4,Tuesday,1.6791666666666667,1.0,11.0,True,True
0.5233918128654971,8.15,Patchy rain possible,BREAKFAST_ITEMS,4.8,Wednesday,7.715833333333333,3.0,14.0,True,True
0.6833333333333333,1.52,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,-0.3,Monday,3.8380555555555556,1.0,19.0,True,False
0.40134228187919463,4.46,Patchy rain possible,DRINKS_BEVERAGES,3.1,Thursday,1.7666666666666666,1.0,16.0,True,True
0.7140909090909091,6.29,Moderate or heavy snow showers,VEGAN_VEGETARIAN,-0.3,Monday,2.2725,1.0,21.0,True,False
0.5507692307692308,4.38,Patchy rain possible,SWEET_TREATS_DESSERTS,3.7,Wednesday,5.1175,2.0,14.0,True,True
0.353211009174312,15.51,Patchy rain possible,READY_MEALS_HOT_FOOD,2.4,Tuesday,8.1775,1.0,21.0,False,False
0.544,1.14,Patchy rain possible,VEGAN_VEGETARIAN,4.8,Wednesday,0.6997222222222222,2.0,20.0,True,True
0.4429166666666667,13.37,Patchy rain possible,READY_MEALS_HOT_FOOD,4.8,Wednesday,1.8102777777777779,1.0,21.0,True,False
0.4684563758389262,7.92,Light rain shower,DRINKS_BEVERAGES,5.8,Thursday,0.6152777777777778,6.0,9.0,True,True
0.3077272727272727,15.23,Light rain shower,VEGAN_VEGETARIAN,7.3,Tuesday,3.6977777777777776,1.0,21.0,False,False
0.5416,11.46,Patchy rain possible,READY_MEALS_HOT_FOOD,4.9,Friday,1.6041666666666667,1.0,22.0,True,True
0.5400447427293066,10.28,Partly cloudy,DRINKS_BEVERAGES,0.1,Sunday,0.8122222222222222,1.0,12.0,True,True
0.6516411378555799,7.96,Light rain shower,SWEET_TREATS_DESSERTS,7.3,Tuesday,0.7130555555555556,1.0,19.0,True,False
0.6746724890829694,5.96,Patchy rain possible,SNACKS_SAVOURY_ITEMS,4.9,Friday,4.230555555555555,1.0,15.0,True,True
0.6046121593291405,9.43,Light rain shower,SWEET_TREATS_DESSERTS,6.1,Thursday,3.042222222222222,3.0,17.0,True,True
0.25473684210526315,14.16,Patchy rain possible,SWEET_TREATS_DESSERTS,2.4,Tuesday,0.1786111111111111,5.0,13.0,False,False
0.5140703517587939,9.67,Patchy rain possible,VEGAN_VEGETARIAN,3.7,Wednesday,1.293611111111111,1.0,10.0,True,True
0.4604761904761905,11.33,Light rain shower,VEGAN_VEGETARIAN,9.8,Monday,0.95,1.0,21.0,False,False
0.4804,12.99,Light rain shower,READY_MEALS_HOT_FOOD,5.8,Thursday,1.3119444444444444,1.0,21.0,False,False
0.3480984340044743,14.57,Patchy rain possible,DRINKS_BEVERAGES,4.8,Wednesday,0.5130555555555556,1.0,16.0,False,False
0.6095923261390888,8.14,Light rain shower,SWEET_TREATS_DESSERTS,9.8,Monday,4.4944444444444445,2.0,17.0,True,True
0.6511278195488721,6.96,Patchy rain possible,BREAKFAST_ITEMS,4.8,Wednesday,2.022777777777778,1.0,11.0,True,True
0.6311111111111111,1.66,Moderate or heavy snow showers,BREAD_BAKED_GOODS,0.8,Saturday,7.2555555555555555,3.0,18.0,True,False
0.6027027027027028,1.47,Partly cloudy,BREAD_BAKED_GOODS,0.1,Sunday,0.8625,1.0,15.0,True,True
0.42719999999999997,14.32,Light rain shower,BREAD_BAKED_GOODS,9.8,Monday,3.194166666666667,3.0,12.0,True,True
0.7072727272727272,6.44,Patchy rain possible,VEGAN_VEGETARIAN,4.8,Wednesday,1.183888888888889,3.0,19.0,True,True
0.4990909090909091,11.02,Patchy rain possible,VEGAN_VEGETARIAN,2.4,Saturday,0.16361111111111112,1.0,22.0,False,False
0.5389261744966444,6.87,Light rain shower,DRINKS_BEVERAGES,6.1,Thursday,4.083333333333333,3.0,14.0,True,True
0.6114114114114114,6.47,Patchy rain possible,READY_MEALS_HOT_FOOD,4.8,Wednesday,2.3575,1.0,15.0,True,True
0.288,1.78,Patchy rain possible,VEGAN_VEGETARIAN,2.4,Tuesday,2.0716666666666668,3.0,13.0,True,True
0.4931914893617021,11.91,Light rain shower,SWEET_TREATS_DESSERTS,9.8,Monday,0.2761111111111111,3.0,12.0,True,True
0.38840579710144935,4.22,Patchy rain possible,VEGAN_VEGETARIAN,3.7,Wednesday,1.603888888888889,3.0,16.0,True,True
0.56875,10.35,Patchy rain possible,DRINKS_BEVERAGES,2.4,Saturday,4.360833333333333,1.0,21.0,True,False
0.6355748373101953,8.4,Patchy rain possible,SWEET_TREATS_DESSERTS,4.8,Wednesday,1.155,3.0,13.0,True,True
0.6152125279642059,8.6,Light rain shower,BREAKFAST_ITEMS,7.3,Tuesday,2.399722222222222,3.0,12.0,True,True
0.5937106918238995,6.46,Moderate or heavy snow showers,SWEET_TREATS_DESSERTS,-0.3,Monday,1.6369444444444445,1.0,21.0,True,False
0.40687919463087246,14.14,Light rain shower,READY_MEALS_HOT_FOOD,9.8,Monday,3.485,3.0,16.0,True,True
0.5645299145299145,10.19,Light rain shower,BREAD_BAKED_GOODS,7.3,Tuesday,1.7316666666666667,4.0,10.0,True,True
0.5027522935779817,2.71,Light drizzle,DRINKS_BEVERAGES,9.2,Sunday,0.9219444444444445,2.0,12.0,True,True
0.26708333333333334,17.59,Light rain shower,READY_MEALS_HOT_FOOD,9.8,Monday,1.7133333333333334,1.0,21.0,True,False
0.48484848484848486,1.7,Light rain shower,SNACKS_SAVOURY_ITEMS,9.8,Monday,0.09166666666666666,2.0,12.0,True,True
0.30300601202404803,17.39,Patchy rain possible,SWEET_TREATS_DESSERTS,3.7,Wednesday,2.518611111111111,1.0,16.0,False,False
0.6195744680851064,8.94,Patchy rain possible,BREAD_BAKED_GOODS,2.4,Friday,4.186111111111111,1.0,14.0,True,True
0.2994736842105263,13.31,Partly cloudy,SWEET_TREATS_DESSERTS,0.1,Sunday,2.935277777777778,2.0,15.0,True,True
0.3267605633802817,16.73,Light rain shower,SWEET_TREATS_DESSERTS,9.8,Monday,0.20472222222222222,1.0,14.0,False,False
0.341044776119403,8.83,Patchy rain possible,READY_MEALS_HOT_FOOD,3.1,Thursday,4.269166666666667,1.0,16.0,False,False
