bundle_id,vendor_id,name,description,retail_price,price,category,posting_time,collection_start,collection_end
c3a0e44d-4f64-444b-9262-70273dfb85b6,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Greenfield Market. Contains 3 product(s).,8.5,6.13,SWEET_TREATS_DESSERTS,2025-05-22T14:42:31,2025-05-22T18:00:00,2025-05-22T19:00:00
c563c208-966a-4df9-9420-b67b786df6ab,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 2 product(s).,22.35,6.85,DRINKS_BEVERAGES,2025-11-25T06:57:25,2025-11-25T08:00:00,2025-11-25T09:00:00
e5fe8ef6-ba94-4c8f-9c18-d7e4836a3340,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Coffee & Go. Contains 1 product(s).,6.5,4.43,SWEET_TREATS_DESSERTS,2025-06-22T09:37:41,2025-06-22T12:00:00,2025-06-22T14:00:00
a2c1f2a4-f79b-4659-ba8f-5b97c1afa45b,c8889f66-3499-4abc-80a1-2f5757cd0550,Hiltop Heights Breakfast Items Bundle,Breakfast Items bundle from Hiltop Heights. Contains 1 product(s).,5.7,2.01,BREAKFAST_ITEMS,2025-05-18T10:36:37,2025-05-18T12:00:00,2025-05-18T14:00:00
904dc300-6b8d-4195-82f9-c09908ca5d15,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 2 product(s).,22.35,6.65,DRINKS_BEVERAGES,2025-06-15T10:11:24,2025-06-15T14:00:00,2025-06-15T15:00:00
ede3aa8a-7b80-4aed-a78a-5859a63896c1,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Jamie's Bakery. Contains 2 product(s).,24.0,14.57,SNACKS_SAVOURY_ITEMS,2025-03-23T09:00:39,2025-03-23T11:00:00,2025-03-23T12:00:00
677038d4-07b5-40aa-8d5a-c7225e6c9451,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Bean & Brew. Contains 7 product(s).,24.5,12.42,SNACKS_SAVOURY_ITEMS,2025-12-08T07:12:16,2025-12-08T09:00:00,2025-12-08T13:00:00
b373734b-a4db-4d89-b517-d3ecc9f975d7,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Blackbean Cafe. Contains 2 product(s).,7.19,4.52,SNACKS_SAVOURY_ITEMS,2025-05-12T06:38:40,2025-05-12T11:00:00,2025-05-12T16:00:00
1d6fc933-fde4-4368-a5d8-1af717905f17,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 1 product(s).,22.35,7.59,DRINKS_BEVERAGES,2025-12-12T13:56:20,2025-12-12T16:00:00,2025-12-12T17:00:00
1cc9f5f3-5b84-4a40-98d5-0f8b35ace8be,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grill King. Contains 2 product(s).,21.89,7.34,READY_MEALS_HOT_FOOD,2025-10-16T13:20:31,2025-10-16T17:00:00,2025-10-16T21:00:00
186ff2e0-2936-4f0e-9697-8cb0eef85c3e,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Riverbank Supermarket. Contains 3 product(s).,22.9,11.57,READY_MEALS_HOT_FOOD,2025-04-20T10:59:00,2025-04-20T13:00:00,2025-04-20T14:00:00
ce735451-e953-4e38-b475-c7e201d029c2,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Drinks & Beverages Bundle,Drinks & Beverages bundle from Bean & Brew. Contains 2 product(s).,22.0,8.68,DRINKS_BEVERAGES,2025-08-22T11:49:16,2025-08-22T16:00:00,2025-08-22T17:00:00
4e25144d-3053-4b6b-8e41-79b587d47915,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Breakfast Items Bundle,Breakfast Items bundle from Fresh Harvest. Contains 6 product(s).,24.5,16.15,BREAKFAST_ITEMS,2025-07-17T11:00:06,2025-07-17T21:00:00,2025-07-17T22:00:00
ffe2f8f7-8a42-43dd-9de0-da55f50f56a0,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 1 product(s).,14.9,4.18,DRINKS_BEVERAGES,2025-09-08T07:03:27,2025-09-08T13:00:00,2025-09-08T14:00:00
8dfe2453-0742-42e3-a9b7-bdfe44790ec7,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grab & Go. Contains 1 product(s).,11.25,5.02,VEGAN_VEGETARIAN,2025-07-19T08:59:34,2025-07-19T16:00:00,2025-07-19T19:00:00
4ddab28f-7c66-42b6-84a9-0d0a6121c87b,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Morning Start Cafe. Contains 2 product(s).,21.95,7.09,READY_MEALS_HOT_FOOD,2025-11-18T10:44:26,2025-11-18T14:00:00,2025-11-18T17:00:00
0b26f49e-1294-4e63-a03f-757d89e92a81,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grill King. Contains 3 product(s).,19.3,12.85,VEGAN_VEGETARIAN,2025-12-20T18:19:50,2025-12-20T19:00:00,2025-12-20T20:00:00
0370b5aa-5cd1-477f-baa5-2fbc938c5cbe,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bull. Contains 1 product(s).,22.0,11.98,VEGAN_VEGETARIAN,2025-12-08T20:36:45,2025-12-08T21:00:00,2025-12-08T22:00:00
00bcf4aa-19f5-4afa-8eb6-b1bedca628ba,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grab & Go. Contains 2 product(s).,21.5,8.76,VEGAN_VEGETARIAN,2025-04-14T08:05:51,2025-04-14T16:00:00,2025-04-14T21:00:00
ef33f20f-938c-46b8-a71c-43a090dc04b0,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Dairy & Eggs Bundle,Dairy & Eggs bundle from Greenfield Market. Contains 5 product(s).,24.69,11.81,DAIRY_EGGS,2025-05-05T07:44:25,2025-05-05T10:00:00,2025-05-05T22:00:00
6e9c8fff-ef95-423b-8e04-df6200c276f4,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Dairy & Eggs Bundle,Dairy & Eggs bundle from Riverbank Supermarket. Contains 2 product(s).,15.45,3.87,DAIRY_EGGS,2025-11-01T16:53:58,2025-11-01T21:00:00,2025-11-01T22:00:00
9467df09-42e2-4ca4-ae3b-74d2feda7fa0,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Coffee & Go. Contains 1 product(s).,2.29,1.64,SNACKS_SAVOURY_ITEMS,2025-11-17T09:11:15,2025-11-17T16:00:00,2025-11-17T17:00:00
ebd9cc55-d51d-4ebb-a136-5ec3992d1d63,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 1 product(s).,22.35,8.68,DRINKS_BEVERAGES,2025-06-29T12:27:15,2025-06-29T14:00:00,2025-06-29T15:00:00
b3bf8b73-5d75-47bb-9bc5-f1751bd9f70a,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Breakfast Items Bundle,Breakfast Items bundle from Blackbean Cafe. Contains 2 product(s).,18.3,9.78,BREAKFAST_ITEMS,2025-09-26T07:05:04,2025-09-26T10:00:00,2025-09-26T14:00:00
8003fac3-b4c5-4194-885b-e55dcc5624a0,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Breakfast Items Bundle,Breakfast Items bundle from Twins Breakfast Bar. Contains 2 product(s).,21.65,9.51,BREAKFAST_ITEMS,2025-05-03T11:09:54,2025-05-03T14:00:00,2025-05-03T15:00:00
c8a64c08-3772-49fd-8e43-324db6c9d27a,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 1 product(s).,22.35,9.25,DRINKS_BEVERAGES,2025-08-07T12:38:52,2025-08-07T15:00:00,2025-08-07T17:00:00
921b3fc1-4fec-4238-90e1-669e63245604,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Royal Oak. Contains 2 product(s).,23.8,9.65,SWEET_TREATS_DESSERTS,2025-05-04T20:44:32,2025-05-04T21:00:00,2025-05-04T22:00:00
a4f60b42-5745-47e3-a888-2daca5e8d23c,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Riverbank Supermarket. Contains 2 product(s).,13.0,5.9,VEGAN_VEGETARIAN,2025-05-19T19:28:23,2025-05-19T20:00:00,2025-05-19T21:00:00
b1cfd261-cbeb-4852-a8e1-50ca53d92ea0,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 1 product(s).,22.35,8.65,DRINKS_BEVERAGES,2025-03-29T12:33:49,2025-03-29T14:00:00,2025-03-29T15:00:00
250dfb7b-44b9-4797-80eb-212e659cc437,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bull. Contains 1 product(s).,24.0,16.24,READY_MEALS_HOT_FOOD,2025-05-11T19:34:10,2025-05-11T20:00:00,2025-05-11T21:00:00
076aa424-9c27-424e-853d-681255592708,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grab & Go. Contains 1 product(s).,23.98,16.98,READY_MEALS_HOT_FOOD,2025-03-23T17:49:51,2025-03-23T20:00:00,2025-03-23T22:00:00
3f5245fa-44bd-4dbd-9b01-62b4270910ae,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Breakfast Items Bundle,Breakfast Items bundle from MeadowMart. Contains 1 product(s).,2.25,0.98,BREAKFAST_ITEMS,2025-09-22T17:16:36,2025-09-22T18:00:00,2025-09-22T22:00:00
31e8b6da-b7f9-45c9-878c-99fe38513c96,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 1 product(s).,17.0,11.83,SWEET_TREATS_DESSERTS,2025-02-03T16:43:41,2025-02-03T18:00:00,2025-02-03T19:00:00
1be000b2-086f-4c8a-9aba-a85a8642f3e4,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Fruit & Vegetables Bundle,Fruit & Vegetables bundle from Oaktree Foods. Contains 1 product(s).,4.4,2.86,FRUIT_VEGETABLES,2025-12-13T11:56:34,2025-12-13T16:00:00,2025-12-13T20:00:00
5486498d-252f-42fd-8f3c-0ef56cd63597,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Greenfield Market. Contains 1 product(s).,7.5,4.1,READY_MEALS_HOT_FOOD,2025-09-04T15:50:21,2025-09-04T18:00:00,2025-09-04T21:00:00
de55409f-5288-4da7-821f-a6991b7ddb72,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Breakfast Items Bundle,Breakfast Items bundle from Morning Start Cafe. Contains 2 product(s).,5.7,2.21,BREAKFAST_ITEMS,2025-09-25T08:59:45,2025-09-25T14:00:00,2025-09-25T17:00:00
3596a693-0ccf-444c-bc9b-351898310283,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Drinks & Beverages Bundle,Drinks & Beverages bundle from Twins Breakfast Bar. Contains 2 product(s).,17.8,5.11,DRINKS_BEVERAGES,2025-07-13T09:09:55,2025-07-13T10:00:00,2025-07-13T14:00:00
ff1593e9-2a00-46cc-a375-83e9d3987afc,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Greenfield Market. Contains 4 product(s).,17.2,11.32,VEGAN_VEGETARIAN,2025-10-03T09:11:36,2025-10-03T19:00:00,2025-10-03T22:00:00
1c478388-ba87-434e-9d47-c6bc7e61fe9d,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 1 product(s).,20.85,12.8,SWEET_TREATS_DESSERTS,2025-01-22T13:12:12,2025-01-22T19:00:00,2025-01-22T20:00:00
21bc0db5-7a64-4787-a97e-a2f95911f39e,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Dairy & Eggs Bundle,Dairy & Eggs bundle from MeadowMart. Contains 3 product(s).,18.55,8.77,DAIRY_EGGS,2025-12-28T11:36:49,2025-12-28T14:00:00,2025-12-28T16:00:00
34c39667-c5f6-44e1-9350-aca6c8fab872,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 1 product(s).,22.35,8.27,DRINKS_BEVERAGES,2026-01-15T11:17:30,2026-01-15T12:00:00,2026-01-15T14:00:00
2b4f5841-b878-456a-9b0d-ed160e809a22,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Jamie's Bakery. Contains 4 product(s).,22.45,15.57,SNACKS_SAVOURY_ITEMS,2025-02-11T12:38:09,2025-02-11T13:00:00,2025-02-11T14:00:00
c15c7475-ee4f-435a-8a27-dda34eb2ab6d,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 1 product(s).,22.35,11.03,DRINKS_BEVERAGES,2025-03-17T14:53:05,2025-03-17T16:00:00,2025-03-17T17:00:00
45d683f8-1bea-4c90-b5e9-3b74ede26440,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Breakfast Items Bundle,Breakfast Items bundle from Greenfield Market. Contains 5 product(s).,21.45,16.01,BREAKFAST_ITEMS,2025-08-12T07:03:35,2025-08-12T14:00:00,2025-08-12T16:00:00
93cfe926-68a2-4932-b791-bfafae5ee819,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grab & Go. Contains 2 product(s).,17.98,9.97,READY_MEALS_HOT_FOOD,2025-06-18T15:47:51,2025-06-18T20:00:00,2025-06-18T21:00:00
8c220c37-b0a5-41ea-a0e8-9597469d61d8,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Drinks & Beverages Bundle,Drinks & Beverages bundle from Willow's. Contains 3 product(s).,18.75,7.23,DRINKS_BEVERAGES,2026-01-13T09:36:13,2026-01-13T11:00:00,2026-01-13T12:00:00
138f8a5b-152b-437b-bc01-092658b3e3ca,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Drinks & Beverages Bundle,Drinks & Beverages bundle from Willow's. Contains 2 product(s).,22.75,13.67,DRINKS_BEVERAGES,2025-02-01T10:24:12,2025-02-01T13:00:00,2025-02-01T14:00:00
608d6169-67d8-416e-936b-01a94042af27,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Bean & Brew. Contains 3 product(s).,22.4,16.48,SWEET_TREATS_DESSERTS,2025-08-25T15:01:29,2025-08-25T16:00:00,2025-08-25T17:00:00
60ba8ded-6252-4aa9-9d2a-c72f4e631e7b,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Fresh Harvest. Contains 6 product(s).,24.8,9.26,VEGAN_VEGETARIAN,2025-03-06T18:30:11,2025-03-06T19:00:00,2025-03-06T20:00:00
b437a2b6-a074-414f-a87a-d5e0361369fe,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 1 product(s).,22.35,10.07,DRINKS_BEVERAGES,2025-02-09T10:05:48,2025-02-09T11:00:00,2025-02-09T13:00:00
164b8240-edc7-4fe1-918f-e4f97c4c47d2,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 1 product(s).,19.0,10.89,SWEET_TREATS_DESSERTS,2025-05-27T14:13:14,2025-05-27T15:00:00,2025-05-27T20:00:00
09ef6380-3097-466b-977c-e3ddf686d307,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 1 product(s).,14.9,7.09,DRINKS_BEVERAGES,2025-05-19T06:25:12,2025-05-19T15:00:00,2025-05-19T16:00:00
1f49b224-b387-4886-8189-e59032940057,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Blackbean Cafe. Contains 2 product(s).,11.9,8.76,READY_MEALS_HOT_FOOD,2025-01-28T12:06:19,2025-01-28T13:00:00,2025-01-28T15:00:00
7b751d84-5592-4f55-8878-4ab0f36dc379,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Willow's. Contains 1 product(s).,14.5,7.18,VEGAN_VEGETARIAN,2025-07-01T10:10:17,2025-07-01T11:00:00,2025-07-01T12:00:00
7d5f6c29-9535-48cd-81bb-ff7eb13478d3,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grab & Go. Contains 1 product(s).,5.95,2.2,VEGAN_VEGETARIAN,2025-02-19T10:26:47,2025-02-19T11:00:00,2025-02-19T13:00:00
be99820f-bf20-4403-970e-304d4d1835bd,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Fresh Harvest. Contains 1 product(s).,8.25,5.56,SNACKS_SAVOURY_ITEMS,2025-01-26T10:17:56,2025-01-26T13:00:00,2025-01-26T15:00:00
f874dad0-b3e3-432d-b67d-23efcfa2b52c,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Jamie's Bakery. Contains 5 product(s).,25.0,12.47,SWEET_TREATS_DESSERTS,2025-04-21T09:22:06,2025-04-21T10:00:00,2025-04-21T12:00:00
c51742d7-fdcc-47c5-bc89-1f759445d73e,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Greenfield Market. Contains 1 product(s).,4.0,1.0,SWEET_TREATS_DESSERTS,2025-07-27T13:41:51,2025-07-27T15:00:00,2025-07-27T16:00:00
86e934c9-443e-4eb7-9b88-5b50dd7b2dd4,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Fresh Harvest. Contains 3 product(s).,10.09,7.07,BREAD_BAKED_GOODS,2025-03-18T11:10:01,2025-03-18T19:00:00,2025-03-18T20:00:00
8ec3a381-af77-44bb-8b35-dbb6a73e4cf0,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Azure Bakery. Contains 2 product(s).,24.0,7.1,SNACKS_SAVOURY_ITEMS,2025-07-06T09:42:54,2025-07-06T10:00:00,2025-07-06T12:00:00
b708bd79-8e5e-4057-b30d-6db5d8279045,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Greenfield Market. Contains 1 product(s).,3.75,1.75,READY_MEALS_HOT_FOOD,2025-11-04T14:10:08,2025-11-04T18:00:00,2025-11-04T21:00:00
a6355a71-0139-4121-b92d-ad4bc280f56d,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 3 product(s).,24.65,8.49,SWEET_TREATS_DESSERTS,2025-06-13T13:50:18,2025-06-13T19:00:00,2025-06-13T21:00:00
fa0e19ac-db86-4ca2-b3a7-331a5094d355,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Breakfast Items Bundle,Breakfast Items bundle from Willow's. Contains 2 product(s).,20.0,11.26,BREAKFAST_ITEMS,2025-08-04T10:18:01,2025-08-04T11:00:00,2025-08-04T12:00:00
ac1320b5-9409-425f-861e-8d55b6d92f23,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Dairy & Eggs Bundle,Dairy & Eggs bundle from Greenfield Market. Contains 1 product(s).,8.0,5.89,DAIRY_EGGS,2025-05-21T10:22:41,2025-05-21T12:00:00,2025-05-21T19:00:00
71746451-4651-4027-b2a1-1394b5d48178,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 2 product(s).,22.35,12.82,DRINKS_BEVERAGES,2025-05-05T09:12:54,2025-05-05T15:00:00,2025-05-05T17:00:00
01918be8-48f0-40e4-b645-38bf7376f43d,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Morning Start Cafe. Contains 2 product(s).,11.64,5.98,SNACKS_SAVOURY_ITEMS,2025-03-12T06:51:32,2025-03-12T12:00:00,2025-03-12T17:00:00
de45aa0d-1877-4217-b9fd-9b511ae4e736,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Dairy & Eggs Bundle,Dairy & Eggs bundle from MeadowMart. Contains 1 product(s).,13.5,4.34,DAIRY_EGGS,2025-02-12T09:20:39,2025-02-12T13:00:00,2025-02-12T22:00:00
33b748e4-57ee-428c-8a99-2268c8be093d,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Drinks & Beverages Bundle,Drinks & Beverages bundle from Morning Start Cafe. Contains 2 product(s).,21.85,16.18,DRINKS_BEVERAGES,2025-01-18T12:53:19,2025-01-18T14:00:00,2025-01-18T15:00:00
872f08f4-549b-43e0-838d-d36a804f723f,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Greenfield Market. Contains 4 product(s).,17.25,10.82,SNACKS_SAVOURY_ITEMS,2025-07-29T19:12:18,2025-07-29T21:00:00,2025-07-29T22:00:00
75236e45-d211-4b78-a7e7-02923f6d590b,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Jamie's Bakery. Contains 2 product(s).,13.8,4.47,SWEET_TREATS_DESSERTS,2025-08-08T07:42:21,2025-08-08T14:00:00,2025-08-08T15:00:00
c398b721-21a5-4b91-a310-a7bc58a0d480,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 1 product(s).,23.85,12.42,SWEET_TREATS_DESSERTS,2025-05-14T15:53:02,2025-05-14T18:00:00,2025-05-14T19:00:00
1bde2f9a-fd0e-4f01-81c1-eb068cdd1063,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,22.0,16.34,VEGAN_VEGETARIAN,2025-09-15T17:51:00,2025-09-15T20:00:00,2025-09-15T21:00:00
86f0ef9d-3bd7-4c0d-85bb-412b33094903,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Twins Breakfast Bar. Contains 2 product(s).,22.0,6.7,VEGAN_VEGETARIAN,2025-03-25T10:07:46,2025-03-25T11:00:00,2025-03-25T12:00:00
ac3c345f-7454-4c01-ac35-1a00145590d5,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Royal Oak. Contains 1 product(s).,23.0,12.33,VEGAN_VEGETARIAN,2025-04-21T19:05:43,2025-04-21T20:00:00,2025-04-21T22:00:00
b3d9ecbf-f3bd-4f1f-b808-d605ffa22ba6,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grab & Go. Contains 3 product(s).,24.4,8.27,VEGAN_VEGETARIAN,2025-09-23T10:22:18,2025-09-23T18:00:00,2025-09-23T22:00:00
74489292-36bc-4d10-bfd3-54a7a593ca37,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Breakfast Items Bundle,Breakfast Items bundle from Bean & Brew. Contains 2 product(s).,23.25,8.82,BREAKFAST_ITEMS,2025-12-19T12:14:21,2025-12-19T16:00:00,2025-12-19T17:00:00
389c3fd5-43cd-40ce-b201-419906f86c0d,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grill King. Contains 2 product(s).,21.5,10.12,VEGAN_VEGETARIAN,2025-07-18T19:48:09,2025-07-18T21:00:00,2025-07-18T22:00:00
3673cb3d-c781-4576-9482-6bebe35e0b67,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 1 product(s).,9.5,3.02,SWEET_TREATS_DESSERTS,2026-01-05T14:25:22,2026-01-05T16:00:00,2026-01-05T19:00:00
2e662ddc-fca8-4df7-8ada-425a6b3ce35e,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 2 product(s).,22.35,14.1,DRINKS_BEVERAGES,2025-04-17T15:36:21,2025-04-17T16:00:00,2025-04-17T17:00:00
8e283db8-39d6-43fd-a6ac-79fe48881e35,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Willow's. Contains 2 product(s).,23.45,15.56,VEGAN_VEGETARIAN,2025-04-24T10:30:33,2025-04-24T11:00:00,2025-04-24T12:00:00
2b1486e2-25f5-49b7-a1af-8676c4f57b11,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 1 product(s).,20.85,10.71,SWEET_TREATS_DESSERTS,2025-04-13T14:50:47,2025-04-13T16:00:00,2025-04-13T19:00:00
