reservation_id,bundle_id,user_id,amount_due,reservation_time,collection_time,collection_status
e118deb8-0507-4bca-a3b3-1b837f6f4449,c7e8d72c-ce31-4420-a6a7-d1d2e279dd69,32643f6e-7b36-45fc-be5c-8062e5cd64fc,1.14,2025-10-27T13:25:55.055292,2025-10-27T14:37:59.897975,COLLECTED
bca9bd23-c5ca-42da-b8ae-224684083c5d,e9b5dd50-ffcf-4cb9-8931-b1a17f665b31,0e34f6ef-f96d-4d88-bcbe-6f8cd00183f1,4.91,2025-09-21T12:38:24.248039,2025-09-21T14:06:53.700418,COLLECTED
a62236a8-9a85-4135-95da-0da8434ed945,f329a784-7363-4fba-93ef-3df924a5951f,5e030ec3-3235-4dff-91fa-df268fca08b3,8.33,2025-11-05T10:57:14.842709,2025-11-05T11:51:14.181823,COLLECTED
fbf72a95-3ebf-4bc0-a9ac-7763cdf85441,1319a601-900e-4b6d-b9e5-e0bfb3300287,33bad17b-9206-4cfe-bffb-353363850f1d,5.92,2025-09-05T16:12:05.674393,2025-09-05T18:54:10.515481,COLLECTED
dcbb6b78-5589-4b4d-b594-37cf5cae973e,e64fb723-745c-4d9f-9582-8ad6d6e65aaa,cdcc8e85-23b8-47dd-b6f1-d856110adb0d,11.65,2025-05-04T16:33:01.365824,2025-05-04T18:12:23.415261,COLLECTED
8b0d1d30-d933-4d00-81ec-5808c5b3b19b,efdb48b5-8f38-4524-8a36-eef19968abf8,4dc32fb7-66a3-49d0-a09a-1a460c109760,7.23,2025-02-17T10:56:35.387436,2025-02-17T14:02:01.801243,COLLECTED
a17f29a8-f615-4fc4-941e-5c691a7c5d09,32ac9dba-1621-46dc-9fb2-69a1becd504a,32643f6e-7b36-45fc-be5c-8062e5cd64fc,10.22,2025-02-20T08:36:50.132164,2025-02-20T10:36:34.955542,COLLECTED
5be2390d-19ff-4967-a2fc-060406cfaf84,8c9f1684-acf8-48f2-af6e-f596bc4fd8d3,0e34f6ef-f96d-4d88-bcbe-6f8cd00183f1,9.38,2025-09-23T09:42:30.668432,2025-09-23T17:10:35.824698,COLLECTED
53998221-edb2-4824-b1af-65765736cadd,b2b28631-7665-4f6b-afeb-2806b8531889,61009be5-a9c2-4e21-9b32-eacdba8621a5,12.94,2025-07-10T09:11:02.534408,2025-07-10T11:23:12.170010,COLLECTED
4b6fe6dc-28cd-401d-a3e5-daa612b2ab49,954fc3e7-b301-40aa-8912-12495cd5e993,53da8491-400d-4e96-b3a4-d57510a6fea1,3.68,2025-03-30T12:47:11.831014,2025-03-30T14:19:38.351190,COLLECTED
fd7cb6ca-1631-440b-8474-f1da0f38a2ed,a677fe80-bb3f-4e2e-9718-c9b117f5fd72,3af84438-4f94-4513-9476-d443f4548820,2.98,2025-10-09T14:35:52.648380,2025-10-09T16:51:54.120642,COLLECTED
5f5f4c97-eb99-4a23-8bb5-c6b2b5258fcd,d9a92d38-8abb-4fce-a209-4f6800110a4e,c9360e87-3186-4c30-8fc7-2ce1e60819ed,8.2,2025-04-21T18:43:53.411216,2025-04-21T21:24:53.230978,NO_SHOW
f2de2877-f758-48f4-b935-1fdc291b2ba7,439e5822-b990-4095-bcf6-6b43865a2bc0,b6b66824-05d1-4c17-8b52-938baa25fa0c,2.26,2025-04-23T07:07:33.675863,2025-04-23T15:10:09.662696,COLLECTED
1997ba5a-c167-455f-b228-7918729f00f6,9d9ab19a-a19f-49ba-9c10-a169d6c873ba,c2df280c-cf0e-4735-ab76-84c6ee45ffb1,3.42,2025-03-01T13:38:34.695568,2025-03-01T14:38:30.399918,COLLECTED
b97642fb-5056-47ed-ba3a-4758f3aec5dd,0f342c90-2244-4d6b-8c5f-c92d586d3449,19c63420-e46b-46ea-8b79-d7f429d0b294,4.31,2025-04-19T19:58:37.300525,2025-04-19T21:38:53.748142,COLLECTED
5c35c2de-ebae-4807-b96c-4f0f7108ee1a,ee1018d2-74b4-420d-bd48-3bc517826a54,b6b66824-05d1-4c17-8b52-938baa25fa0c,2.75,2025-05-20T15:41:42.602206,2025-05-20T16:35:03.656478,COLLECTED
5b10ea72-0dc2-4605-ab0a-274dbd8490fc,d722656f-c01b-4cf6-8b87-191aa5f8d2a9,2d968f58-53d9-4c87-a846-d6d1fb495c96,12.24,2025-01-20T12:10:47.405685,2025-01-20T13:01:23.731162,NO_SHOW
b7408ea7-9c66-4a62-bd4a-f6b4808f0809,d7a2b78d-d0d8-4eae-90a3-a343488adfa4,fc48cbdb-ba48-4dd0-bbdf-fcacb5d341cc,7.68,2025-11-04T17:17:07.236501,2025-11-04T20:54:22.071612,NO_SHOW
a89fb1c3-2a96-42a3-9730-f428cb9fbdcd,a6d8efe9-5339-499a-a49a-649563ce7e23,02566bc0-d447-4127-a25c-993bc88ee7a7,10.26,2025-08-24T11:03:12.292224,2025-08-24T14:25:18.772182,COLLECTED
978dbca5-4f5f-403d-9fd0-deea745e77ee,49d8269c-7d7b-4a86-abbc-4f6c512c4807,414a9d1a-f0a8-44b5-a9ec-6f03fe75b6e8,1.76,2025-08-18T16:44:14.614677,2025-08-18T18:58:51.047076,COLLECTED
231a2c69-c375-4409-92dd-7021b2db27a8,6b69c534-9f52-4006-95d4-115f2bcb9420,61009be5-a9c2-4e21-9b32-eacdba8621a5,9.96,2025-09-13T13:26:33.845225,2025-09-13T14:50:27.357786,COLLECTED
e7103dd1-0117-4935-ad82-03eb445b7a68,a7a41332-0f3a-4038-a1fe-4a81136b3364,4b9f46c8-cf84-42e6-a741-92a79b47eb3f,1.13,2025-02-18T14:36:57.046386,2025-02-18T17:58:08.496138,COLLECTED
42878d0f-a681-452e-bef2-8f9315000198,70337fd0-3e78-4d51-9632-0d8516d72960,72411ad0-c9d1-452e-b541-625b803dda99,14.19,2026-01-04T17:43:58.090091,2026-01-04T19:28:30.113729,COLLECTED
8bac64ed-5e8d-494a-8dc7-5e1919df74d1,3f6aa5b0-d86b-4b27-b118-e95a5117c905,11fab130-7ef1-4e6b-9df3-6023227bcd23,8.82,2025-11-21T13:02:32.562049,2025-11-21T18:25:08.651182,COLLECTED
cd2edd70-6001-4c8c-a63f-c06d8f3cabd0,0bf11fff-deae-483c-91a1-24a3be3d2a15,232c29f8-4dae-4197-a046-94e0410bf01f,3.29,2025-05-09T19:58:57.451265,2025-05-09T21:02:07.264793,COLLECTED
aea62254-3fda-4cc0-8be9-092687289479,ec9fe9ce-8f48-4dbb-90fc-ac5e7d9ae376,1d947073-1cd1-4d4f-b088-359435c3b661,10.81,2026-01-14T19:13:00.703063,2026-01-14T19:19:02.752551,NO_SHOW
9b833eb4-f8ef-4b6f-ae11-1939bea30e33,0bff606d-8c76-4fa2-be5d-2b01465afe07,b59bcbd3-f692-4f85-9f9a-cdfbfb28a324,11.19,2025-07-09T11:52:27.271985,2025-07-09T13:37:03.055871,COLLECTED
deedea7c-9680-4218-87c7-ada0fc96c143,c9eef7ea-ded4-4f04-98ac-03237ec738c7,df2b0081-d33e-4f4a-882a-c448e49c92fe,4.14,2025-03-18T20:39:23.744175,2025-03-18T21:26:01.581300,COLLECTED
371a6ff9-2b6e-490e-9bb4-d39361684f9d,23be4759-8abb-449a-91d8-185beb8e2e00,4f674fb4-362e-4f3a-a820-bf76f98d55fb,2.03,2025-12-11T12:44:52.272452,2025-12-11T13:28:49.773127,COLLECTED
f7ee8618-b072-4f95-ace6-5009cd7ea933,c0fc746e-7580-4752-a9b9-0699268f16e0,4099213c-7f28-4c50-acc6-b29b67a911a3,3.78,2025-04-23T12:59:59.203699,2025-04-23T14:02:23.688234,COLLECTED
3f45154f-42d2-43b4-a49b-5936cbe90c05,86b28589-0094-406a-a61d-8c3adbef5c51,3e4f0467-1592-4ac3-b4c5-347e70bf3620,6.86,2025-04-13T16:58:16.580927,2025-04-13T18:43:42.349433,COLLECTED
ef2c4bc1-ce00-4ed8-838e-1bedd234d79c,7fc7bf25-74dd-4302-ae7c-b6a4c7058cef,f279b4fb-eee9-4bb1-aff6-58d287d3523a,2.17,2025-03-26T17:33:41.975809,2025-03-26T20:49:45.854485,COLLECTED
05719d70-5d89-407d-b420-3aa6724bac71,f2b06dbe-c47b-4601-9611-4d8c7f2e07ec,06a97170-f4cd-44d3-bace-995f321e4360,7.12,2025-07-16T17:45:16.539654,2025-07-16T19:27:51.347318,COLLECTED
e7250c1c-59f7-4e9e-ae83-172c45a96008,c43940b5-e8c3-4a6d-9b18-6d0b23b731a5,d8b0c0fa-71f3-4cb6-becf-9b460ab869b7,8.59,2025-02-16T17:14:59.968497,2025-02-16T19:50:01.900915,COLLECTED
fe444d18-4cb2-4924-a43b-a9e94daeb235,7e5ed924-26ec-4ff3-9c1b-6d419afef926,3edc3e4d-7724-4302-8b31-d30b687fe233,10.71,2025-06-13T15:26:03.473366,2025-06-13T17:38:11.812652,COLLECTED
34929ca4-fcf7-4272-9cc3-7dedfc93ec35,a04bdc84-5537-41f4-89ea-4a133bf09b34,e5d0287c-312e-444c-bdd0-c9a1f92826ac,2.3,2025-12-26T13:33:18.896448,2025-12-26T14:17:33.245507,COLLECTED
6e2d4c69-b859-422c-a496-d156c6d0d4ad,6ed04b93-a0ef-4a03-9e37-f410e2d3b800,7af425f5-7802-4e7a-990f-8e708f1ae59e,2.8,2025-02-10T20:59:41.877836,2025-02-10T21:10:40.776762,NO_SHOW
177e1b2e-b770-432c-913a-0f5b0a6deb9d,134f0769-45f0-46c3-862e-7d18c097134e,418ce8db-2713-4eaf-b9c9-00e2994e15e5,6.13,2025-08-02T12:49:37.632992,2025-08-02T13:09:29.248727,COLLECTED
82643106-77a7-4f3c-b99a-152844939aa0,bf8384b5-0ee2-40fd-8712-5c7787be685c,c9f2e5aa-9ead-4fdd-9586-2c67e66f690b,11.74,2025-10-04T15:26:57.209619,2025-10-04T16:28:29.592335,COLLECTED
6952b770-44be-4e13-8944-443c7ef52e9d,baa3b1f4-fa34-4776-b44c-015f9e57787b,df7037f6-85cd-47f5-8e76-72584c3c6f9d,10.88,2025-10-10T20:58:52.488648,2025-10-10T21:11:09.361401,COLLECTED
9e53963c-548b-4651-a74e-8ff93fe71c1c,db7c9c3c-728f-4497-bdc7-6e9ad31092b9,4e8cb6b7-bf09-4465-a7e9-6b774ae2c584,6.57,2025-09-22T20:39:20.914098,2025-09-22T21:17:42.397759,COLLECTED
6dcc943d-f2cb-47ba-bea1-f7f0593fd98f,76ad5f17-2b69-488b-8bc3-6fe8c0282a34,dcb55144-8aa1-49cf-81f9-a37aa19e00c1,15.59,2025-07-14T14:17:26.853270,2025-07-14T15:21:02.611921,COLLECTED
d9477151-2abf-4684-a112-2c1d63595ee8,a6add2c1-614b-4ac8-8274-4f2bbf53dbe3,08e17187-024c-425e-bd99-ee15ec8af0a6,7.24,2025-09-13T11:04:50.589132,2025-09-13T12:10:18.499429,COLLECTED
90e8cb6a-801e-457e-b197-0de1c92a9458,f806871c-d54a-4132-8c31-e403f0f6bd04,65f76e9d-1022-4f03-b2e1-d3a907fd2f72,1.69,2025-12-09T12:02:37.494586,2025-12-09T14:19:25.002867,COLLECTED
34e078b8-6499-4e4e-a4af-a666972c10bb,e741ea81-7d66-4ffb-aa63-20e5b92b1709,be54c6e9-1500-434c-a266-42d37a4922dd,4.19,2025-08-16T10:40:47.182291,2025-08-16T11:06:18.302264,COLLECTED
fa2bd118-b4b1-4597-bf87-2b9cb74e1749,37be667a-aec9-418b-891e-2e1112f474d3,7ad8d909-a378-4b48-ba89-e3504a8044b7,3.7,2025-12-03T17:24:01.439847,2025-12-03T18:02:36.431895,COLLECTED
e6536dcf-f2a8-4d89-8433-16278a187b6a,cb267cb5-61c7-4b0e-99c1-7885181364ec,b6b801b5-1c5d-4b14-b296-d62cf4e8ffb8,10.92,2025-04-02T17:04:11.344404,2025-04-02T19:37:11.930619,COLLECTED
dc5fc85f-0d96-477a-97c6-828d8ad093eb,2cb65674-7403-4894-a652-0629a2fa5a93,e5d0287c-312e-444c-bdd0-c9a1f92826ac,18.21,2025-09-24T09:14:14.326824,2025-09-24T11:03:57.540892,COLLECTED
d970f4c2-dc9d-458d-967e-cd42b02a2e9d,12822c7a-9788-4cc1-b519-41858abafa43,e3c65c11-3969-4b71-b158-35fff69d4e12,10.36,2025-02-22T12:40:59.175461,2025-02-22T13:12:24.163910,COLLECTED
d520f9dd-cddc-48da-acd0-e37b213e748d,145bf4eb-0d71-4a2f-b816-48f07530d779,fb600e18-50c4-46b8-a04c-dcd6f425773e,8.64,2025-09-23T20:20:29.196932,2025-09-23T21:55:10.124759,COLLECTED
86822ce7-2a35-4485-864f-3858b7ae10f6,46d597d5-58a3-4f85-a175-70c6bc944db3,b1eddb4f-f330-4453-b60b-040f9cf13c62,5.59,2025-08-08T11:58:06.734365,2025-08-08T13:25:33.247492,COLLECTED
a76fe4e7-4d17-4ae8-8cda-6ca4a3ba9998,e7e3c11d-f9ea-47f7-842c-3e9cda47a2a5,4e8cb6b7-bf09-4465-a7e9-6b774ae2c584,10.14,2025-04-09T20:28:17.487849,2025-04-09T21:47:16.817897,COLLECTED
f7fead75-318e-4099-a842-ec1342a83ac9,e1a3c46c-43c3-40fb-826b-494a6a43c593,80bbdea1-e732-49fb-8fd9-9205dfd9f340,13.1,2025-07-04T21:25:30.853577,2025-07-04T22:51:11.440755,COLLECTED
cf90bd8e-c707-4833-a823-04cf3e8ca993,f8459067-3f77-47e8-9d94-1bf59e02ea0e,68597831-9d44-42ce-828f-cffe6186a88b,5.63,2025-11-08T17:25:35.091916,2025-11-08T18:46:34.107207,COLLECTED
c3b1ee89-02ac-42a5-8267-c32eedf663eb,7a0dd0d7-0df6-4015-b3ae-aba73c30a629,feb07d6d-f203-4743-9e37-53308af704ea,6.32,2025-09-08T12:14:31.239002,2025-09-08T12:48:13.139145,COLLECTED
a878c0cc-1744-4f9b-a2e1-0afaa321330c,e5299c76-2f8b-4a02-9ce5-e3ffac34d6b1,72411ad0-c9d1-452e-b541-625b803dda99,11.33,2026-01-04T12:53:20.622587,2026-01-04T14:10:36.881476,COLLECTED
65b16f93-5054-42b0-a83a-b268ae603afc,20946783-0f8f-435e-9d66-199c1fc99994,45e3c6db-c949-4fe7-87ef-effec2266528,10.54,2025-06-29T12:26:33.248384,2025-06-29T14:12:26.132474,COLLECTED
9c65823e-6c1b-45cd-bd77-5130073422a3,f79b2777-7cf2-4768-abc0-57d9423df141,d43d757c-3484-4a4e-8050-f7c78da3c139,17.48,2025-04-27T11:48:57.263552,2025-04-27T14:55:04.852115,COLLECTED
84dce6a9-dc89-42d4-8dc9-219ef4cbf2e8,e4692b7a-d4d1-4b53-b31e-2ecf7420e7f7,81560593-a867-4f08-8f4a-ea9dd7941e41,15.38,2025-07-10T18:54:26.428717,2025-07-10T19:19:55.048958,COLLECTED
39f6f156-7647-4b5f-9177-d050c76254a7,7faaf047-950a-4a09-9260-a2fc8e5b4c2c,6e955041-8941-494f-80a8-020a7f4cc453,7.64,2025-02-14T07:42:33.139266,2025-02-14T10:49:07.869284,NO_SHOW
527b24ec-7c6c-4179-9eed-db043b9cc133,d3298893-4d2f-4ed9-ac9b-b499e50709be,62b57d0b-eafd-4cd3-b118-fa9601a0467d,9.59,2025-07-21T14:53:29.486107,2025-07-21T16:34:21.223800,COLLECTED
6c3f0472-fb77-4f79-92df-6899a8d54cd1,be8fbe02-cf01-451a-a417-cdfcc522f53e,feb07d6d-f203-4743-9e37-53308af704ea,5.19,2025-12-31T18:23:20.335703,2025-12-31T19:28:10.834585,COLLECTED
527bf48a-afeb-4bba-ba5f-3ca8c728b8b3,1d47e4f0-05c7-49f4-8cf9-ef1c89b073d9,ff099876-fadc-473e-9c71-3b9bcf781744,7.19,2025-05-16T16:24:05.572427,2025-05-16T20:33:05.374218,COLLECTED
5e1bdd38-59f6-4062-9791-d860a557c160,1dc9b623-4215-4285-8959-22c7e6a6de75,df5489e6-e148-4303-83be-ee6caf19b166,9.09,2025-02-07T12:29:28.372287,2025-02-07T13:04:06.983365,COLLECTED
45ed46b2-3211-456e-b644-921f07744014,d9b4f959-524e-4bd5-ae90-f7470adbb527,eb5f19a3-9144-4ae6-a1a2-8e4a1d03415f,7.95,2025-11-17T10:27:46.895340,2025-11-17T13:08:58.376621,COLLECTED
4d9339f5-458f-4bf2-bb58-2ad2e0a83f5b,55704911-a287-4db5-86a0-ce3f0750d09e,c71a7aa2-49b6-4c37-95f9-ea165df42c19,7.95,2025-08-29T18:17:40.979040,2025-08-29T19:49:37.478459,COLLECTED
0a5bf029-a51e-4fe9-b516-df499dfbb87b,8a81b4b8-4def-4df1-8b7c-a380e6b81956,9a8ea6fa-ee0f-4835-9a17-aa160babdcbb,7.0,2025-11-28T16:05:59.114153,2025-11-28T19:43:41.754764,COLLECTED
49f9b92d-cd0e-4dd3-9e39-b57a396eadeb,ee472acc-d3c0-4882-bdb7-261721bf401a,404c9882-c50b-4aab-9a76-02e637c92c61,14.63,2025-08-12T13:24:53.215883,2025-08-12T15:34:14.072940,COLLECTED
3e2d1d2d-0d67-48ad-8b2f-eadc8dbfc8f5,9878d3eb-33e5-498b-a35c-8ec210fd8a7e,3ca681e3-aa3b-4801-a95e-a6bfaa2466f5,1.48,2025-01-20T12:24:32.694715,2025-01-20T13:23:24.858263,COLLECTED
d2d8248b-3f7e-43ef-a759-ee0fbc77eba5,bc8a075e-2815-4087-bfce-fc09c2e5aa4b,a575e692-7165-43ec-9cd4-35684d581176,6.2,2025-03-24T15:42:22.694456,2025-03-24T16:25:36.773814,COLLECTED
0adfefe8-a505-4f4b-b729-dd160c31bcc9,0995fbc4-ccbc-4384-930a-7aaf46227a7a,9457551f-80d1-4436-b66f-cf641f2b320c,4.01,2025-12-03T11:45:11.390172,2025-12-03T15:12:55.648763,COLLECTED
d46a5cd3-3d1d-4fc3-b468-d7a87351fb1b,e692788c-7642-440c-9cfc-55714f0955fe,33bad17b-9206-4cfe-bffb-353363850f1d,10.33,2025-11-15T15:47:35.209601,2025-11-15T19:50:55.233892,COLLECTED
45b0e80c-59da-4c4c-8147-e2926e2d7c9d,e8b33e98-ed2a-4ad7-a26b-4fac3f4192a7,c4afeefb-aea1-4a57-8746-b5deeee9662b,3.0,2025-05-07T14:51:31.463471,2025-05-07T21:13:58.607282,COLLECTED
bdb25b07-7454-4094-92a0-31a5e9191c8c,fde5f811-2b43-43cf-ba80-bf592a7d4e62,04ef2879-d731-4f9e-ae92-6943af393e7d,9.19,2025-07-18T10:55:37.764536,2025-07-18T12:44:42.085455,COLLECTED
08878c0d-e671-46db-b156-3b5c1f984fb6,55f1d92c-4dd7-47f1-b663-f718233c7e10,31f1c13e-8054-4eff-93bc-e9052c41092b,10.14,2025-05-11T19:53:29.903625,2025-05-11T20:41:47.633456,COLLECTED
17964ab2-d0a0-4659-b336-b3fb28e8e4b1,dbe3becc-8517-4693-8610-5b528716f16d,f4e608ec-dea8-4f5c-9b7e-b185242c37bd,10.09,2025-09-04T12:22:03.170996,2025-09-04T14:28:34.880827,COLLECTED
3540a027-c24e-4011-892b-c68128fe6460,00b9b234-2520-418b-ae41-ca5e60df4561,c9f2e5aa-9ead-4fdd-9586-2c67e66f690b,9.89,2025-12-28T18:28:26.246746,2025-12-28T21:27:06.420684,COLLECTED
4315d455-cf9e-4201-86a4-b13d7de07070,81be4347-2303-45bb-9c8d-45267c0ce778,52aaf8cb-8eb4-4b36-a2ce-3ce0105cd275,16.08,2026-01-04T17:58:02.866028,2026-01-04T19:58:54.682390,COLLECTED
93bec7df-1127-4e65-a6eb-0a541f125ec6,12d9f086-1df1-4aec-8778-24cfd7145f88,15962eb4-e666-4481-8222-6c588d4aee40,3.21,2025-02-19T13:33:54.585816,2025-02-19T14:28:46.344716,NO_SHOW
b801efcd-9135-43f3-9fbd-7236ad162c56,5f8431df-836c-419d-b662-89eef466e9d0,93d6d210-2b20-45aa-9dfb-eb01f9a69add,1.65,2025-05-28T14:51:42.169033,2025-05-28T20:20:35.615177,COLLECTED
d70e52c0-e20e-4560-857f-2f906bdd5346,caf63dba-33bd-423b-8226-42b5d7c39727,31669139-360d-4b14-a545-e1154903a540,5.0,2025-05-10T19:00:09.406018,2025-05-10T19:53:19.671467,COLLECTED
4a2ec237-5a56-48dc-93a0-3d6a1fd88dca,7813ce46-dc35-486c-ba10-bfea7b4a5070,c68b2bbb-41c8-4ade-bf73-e4edb2bcc2b5,5.65,2025-08-27T12:52:29.173304,2025-08-27T14:05:59.624786,COLLECTED
b8bbdeb7-102b-440c-a140-d89280c3384e,6cdd8538-4a90-494d-a400-6b783ba9e810,7bc2a542-6288-4d09-9ec7-33cb2b050111,9.63,2025-12-08T19:51:27.809840,2025-12-08T20:09:39.420485,COLLECTED
665c7158-d553-4ccf-a06c-51d3dd4634ce,11750ea9-a2a9-48e8-8976-e671c542e4f9,b6b66824-05d1-4c17-8b52-938baa25fa0c,9.94,2025-09-22T18:24:25.318951,2025-09-22T18:59:40.761711,COLLECTED
f71b5157-23da-45f4-a880-b2006abacf3b,2f7fc148-22c2-45ad-85a4-aef29131fed6,4aed5cba-1cf7-4d7c-93a7-e28e4ad7e980,15.86,2025-07-10T13:55:12.130251,2025-07-10T14:23:32.197369,COLLECTED
e8e54144-066d-4803-af7a-054b424ec231,1e620ee0-e085-4478-810b-be8948565d9d,953fdbb2-31d5-4a51-bf59-e5a3adf6c566,10.29,2025-07-19T20:49:32.423111,2025-07-19T21:12:48.101197,COLLECTED
2cbb4b47-9487-41a1-9663-1fd6d96a0e6b,f0203f2d-8cb3-411b-b298-66d1c7f11db8,602c9f0e-9bd1-4721-a240-508d594201e4,7.56,2025-06-05T11:08:16.463309,2025-06-05T14:02:56.575187,COLLECTED
e0fe739c-bbdf-465d-a4b3-2c67848729e6,82af60a5-6492-4b62-8be2-9d72290f1ac2,4aed5cba-1cf7-4d7c-93a7-e28e4ad7e980,11.34,2025-06-22T10:33:18.561448,2025-06-22T11:14:51.583956,COLLECTED
8e090238-4a37-4c68-a977-8730b86b45c1,7a739838-9f92-40cb-81ce-360c2f3abd2a,e2afa309-a8ff-48f4-a7c5-f42159a29737,14.86,2025-05-28T10:18:11.667439,2025-05-28T11:28:43.105145,COLLECTED
6658e497-a70a-4fa4-a5c6-fa418d34dde5,9d5b0e42-1bbd-45ab-b4f0-35c552897bf2,b6b801b5-1c5d-4b14-b296-d62cf4e8ffb8,5.65,2025-05-16T18:36:42.654056,2025-05-16T18:50:31.236324,COLLECTED
06b972d5-8f98-44d4-b9b9-9f64bcd083a5,52395cca-4987-4ef9-89e6-84741bab770b,dd86d65c-ad15-4230-a0ee-e75148999450,16.99,2025-11-02T19:33:31.396594,2025-11-02T21:43:45.703504,COLLECTED
1ae1e4ec-0565-46e7-92af-5e37022cfaee,258ba2b4-2b79-49d5-89ae-87145467d088,0ed4286e-0293-4ff9-9bfc-62ae5102ca3a,5.0,2025-05-22T17:57:49.848697,2025-05-22T18:54:30.551176,COLLECTED
4f08828a-9ce9-4615-98ff-63cd033c320e,fb765bc6-ab41-4e22-8a82-ebf770405b94,f3ca2991-dca9-4327-8de2-e1942567c60e,5.93,2025-12-11T16:52:29.956249,2025-12-11T17:26:42.766181,COLLECTED
9ec3afd5-061b-400f-baea-8080b5124bca,8edbf3e1-0e20-424c-be99-986fad99cf2d,b9364e80-8114-4dc4-8962-0faf0a30dfc1,9.52,2025-07-24T18:09:03.956622,2025-07-24T21:24:40.946048,COLLECTED
8daf15f5-3a9b-4b36-952f-5272ce61f2e8,f6203a56-8069-4c27-a669-b8ef4f130f1e,696c28c7-93fd-4a63-bcff-22d442eb1982,12.71,2025-10-07T18:01:59.552715,2025-10-07T19:04:23.947586,COLLECTED
2e567c49-ab01-429c-b31b-7c501289524e,4de062a9-274f-4f30-b21d-fe71fb0719b6,1cdc9b6c-8a43-490d-bcb5-41afcbed6578,2.27,2025-05-14T19:49:19.587132,2025-05-14T21:55:27.916608,COLLECTED
5657bff7-7bd2-4c4e-81b1-c7b44f1245a3,7327fab2-283b-46d8-8f74-7a5a70516f31,80bbdea1-e732-49fb-8fd9-9205dfd9f340,2.41,2025-04-27T11:43:33.685103,2025-04-27T12:00:31.581089,COLLECTED
e5e7bc6b-fad4-41fa-934f-0c551c147ce7,81a6264d-eaaa-4ff8-8f6c-be40e5dbb513,ca75f37f-5c1f-4539-baee-8141e0a72598,2.3,2025-05-06T16:09:58.716882,2025-05-06T20:35:50.937457,COLLECTED
a527bde7-d26e-4a0d-8a9c-fd320f673a54,0d071d3d-121c-4ecd-a206-1ccd6d0af9bf,e8a72cb5-7776-4417-8e7d-d06d70df5a15,9.61,2025-05-21T19:43:23.801442,2025-05-21T21:58:45.439324,NO_SHOW
1aea6d19-d41d-4134-90b7-f1532c88668b,853527cd-96ec-419e-a28f-6e4ad78a75e0,6c4b59b4-a781-4adf-a86d-ba827fc540bf,13.21,2025-08-09T10:21:41.320268,2025-08-09T11:25:15.587639,COLLECTED
e8a908f3-9bc6-4e80-bfbd-c6ec1fe624a0,14120129-61fe-40f7-b385-f0d650185371,8a3d18b4-eb82-4c7c-bdec-62291c860c9e,2.25,2025-07-15T20:19:36.333688,2025-07-15T21:57:00.920983,COLLECTED
17fc474d-2ec1-49e1-b75a-0168a578857d,07d93ffe-5fb1-4ed6-9d54-318ae2d13cea,93d6d210-2b20-45aa-9dfb-eb01f9a69add,2.71,2025-04-30T14:02:07.491737,2025-04-30T15:22:11.887265,COLLECTED
4e721183-79cb-4a85-932e-1b685cd0122c,3587d1a9-4bc5-459f-93e6-9801245a321e,7ca5c8c6-d0cc-499a-a4d7-e2803dfce089,5.96,2025-02-28T19:20:22.875519,2025-02-28T20:25:26.708194,COLLECTED
531c8a93-7917-494b-90ed-0767eb5fa992,302d4296-6038-4ad0-9a25-08540da40aa4,d5972e9f-6836-4177-87c7-cb5b9cceaac4,0.92,2026-01-04T09:46:33.782619,2026-01-04T10:16:38.936775,COLLECTED
0b1bff76-5242-4e0a-89eb-0f47875c548d,adf5952b-4ebf-4ebd-b1f0-7fe4e5b5683e,38bdc608-2bd2-4673-a134-bfbc71bb7dae,6.07,2025-11-25T16:58:46.875361,2025-11-25T18:15:15.871113,COLLECTED
c55b6792-1014-41ec-af18-956211fee33a,ef0f2ddb-a0ce-4560-92e7-928ed9d3a30f,583fab17-c089-4f74-b524-0d8dc06f8778,0.92,2025-04-14T18:05:09.956544,2025-04-14T18:37:44.537376,NO_SHOW
c0e79c86-dea9-4f05-94a2-f3eb501fe4b3,7d725a0b-aee6-4a21-96ae-6a9e35d0e408,3ca681e3-aa3b-4801-a95e-a6bfaa2466f5,6.54,2025-03-15T21:44:47.013689,2025-03-15T22:28:03.088701,NO_SHOW
e9510ce4-dec5-460f-a893-58b0ef28dca0,c264a387-8c86-401c-8a2a-3b041d0ef3f8,ca066b99-1936-4f13-991c-3610c3b6b445,14.72,2025-01-19T20:01:08.012026,2025-01-19T21:53:16.217090,COLLECTED
ee13b8cc-045c-4b56-82a9-d0e7a7e877e5,d9a5ec9d-251d-4761-98c7-b0785a97d412,7af425f5-7802-4e7a-990f-8e708f1ae59e,5.56,2025-08-30T17:48:32.824320,2025-08-30T18:52:48.583998,COLLECTED
548e9dad-b87a-4117-b94e-902dc2432ec2,25ae1b0a-fea4-4def-aef6-e286e0898920,13be01f8-2e79-4693-9a8c-294a2abea107,1.11,2025-05-12T12:41:46.759583,2025-05-12T16:15:07.202202,COLLECTED
026d4d5a-0566-4d28-b2c2-2e5eb4fe21d8,8acb3214-3cba-4ebe-b43a-a5995401027f,7af425f5-7802-4e7a-990f-8e708f1ae59e,9.7,2025-06-01T10:49:01.689141,2025-06-01T11:30:05.997297,COLLECTED
