bundle_id,vendor_id,name,description,retail_price,price,category,posting_time,collection_start,collection_end
8fc515c2-04f2-4b13-999b-59c7d68c8e53,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Breakfast Items Bundle,Breakfast Items bundle from Twins Breakfast Bar. Contains 2 product(s).,20.0,6.04,BREAKFAST_ITEMS,2025-09-28T10:03:49,2025-09-28T13:00:00,2025-09-28T14:00:00
ffe47973-0ad8-43c7-b771-eda04e0014ff,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bull. Contains 3 product(s).,23.85,7.01,SWEET_TREATS_DESSERTS,2025-12-29T18:53:49,2025-12-29T19:00:00,2025-12-29T21:00:00
56b5533a-67da-4ab2-aa8e-f117aeaf836d,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 2 product(s).,19.0,5.38,SWEET_TREATS_DESSERTS,2025-04-21T15:59:27,2025-04-21T16:00:00,2025-04-21T18:00:00
94087064-fcc0-4e97-8f24-2a33c6fd3f33,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Greenfield Market. Contains 5 product(s).,9.85,5.48,BREAD_BAKED_GOODS,2025-06-22T14:37:00,2025-06-22T15:00:00,2025-06-22T16:00:00
c65eda56-fc2f-491b-ba5e-79ba3a69b466,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Farmer's Dog. Contains 3 product(s).,21.85,14.07,SWEET_TREATS_DESSERTS,2026-01-02T17:32:18,2026-01-02T22:00:00,2026-01-02T23:00:00
c2850436-a71f-4346-b624-f9995965fbc2,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Fresh Harvest. Contains 3 product(s).,4.5,2.7,SNACKS_SAVOURY_ITEMS,2025-08-29T09:43:39,2025-08-29T18:00:00,2025-08-29T21:00:00
0fde9eaa-0da4-4d93-b7ca-ad35b4fafa7a,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Royal Oak. Contains 1 product(s).,23.0,14.94,VEGAN_VEGETARIAN,2025-01-19T17:13:29,2025-01-19T20:00:00,2025-01-19T21:00:00
ad1b34b6-3cb9-4d66-b5e2-dfe0df628bcc,c8889f66-3499-4abc-80a1-2f5757cd0550,Hiltop Heights Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Hiltop Heights. Contains 5 product(s).,10.0,6.69,SNACKS_SAVOURY_ITEMS,2025-08-01T11:39:29,2025-08-01T16:00:00,2025-08-01T18:00:00
d9b333fc-946d-436a-8bac-c9eb18953cfb,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 1 product(s).,6.95,2.55,SWEET_TREATS_DESSERTS,2025-11-12T12:22:44,2025-11-12T17:00:00,2025-11-12T19:00:00
9cb05b1e-80ea-4de2-b37a-d545db6755cc,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Greenfield Market. Contains 2 product(s).,4.0,1.3,VEGAN_VEGETARIAN,2025-11-28T14:46:03,2025-11-28T15:00:00,2025-11-28T20:00:00
b37338cc-afe2-4240-ba4f-30cd262789dd,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Azure Bakery. Contains 7 product(s).,22.6,12.82,SWEET_TREATS_DESSERTS,2025-01-17T08:45:04,2025-01-17T13:00:00,2025-01-17T14:00:00
6b88b1c7-e954-4a70-adf0-cf0fd5c19cc1,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Coffee & Go. Contains 3 product(s).,10.45,6.01,SWEET_TREATS_DESSERTS,2025-05-31T10:27:09,2025-05-31T13:00:00,2025-05-31T15:00:00
20ac0de5-3ecc-4584-a656-87a636af71d5,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Farmer's Dog. Contains 1 product(s).,22.0,7.26,VEGAN_VEGETARIAN,2025-04-01T19:26:01,2025-04-01T20:00:00,2025-04-01T22:00:00
f323bd89-03d4-4d4f-be39-ed32c7808a57,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Drinks & Beverages Bundle,Drinks & Beverages bundle from Willow's. Contains 5 product(s).,20.75,12.46,DRINKS_BEVERAGES,2025-02-26T10:13:03,2025-02-26T11:00:00,2025-02-26T12:00:00
2a5a039b-0f6e-4fef-85f8-af1e598ea896,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grill King. Contains 5 product(s).,22.85,10.78,VEGAN_VEGETARIAN,2026-01-04T13:27:48,2026-01-04T18:00:00,2026-01-04T20:00:00
a9b523c4-e803-4eef-9a27-8e096b64d6d7,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Morning Start Cafe. Contains 5 product(s).,19.55,11.95,SWEET_TREATS_DESSERTS,2025-03-19T13:40:40,2025-03-19T14:00:00,2025-03-19T17:00:00
a16c03c3-531f-48b4-b049-efb220f8d8a6,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Blackbean Cafe. Contains 4 product(s).,21.05,5.77,READY_MEALS_HOT_FOOD,2025-09-20T12:27:37,2025-09-20T13:00:00,2025-09-20T14:00:00
5b5f5b0b-2379-4a2a-ab48-76c0364b1cc4,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Azure Bakery. Contains 7 product(s).,24.6,15.25,SWEET_TREATS_DESSERTS,2025-02-14T09:52:56,2025-02-14T14:00:00,2025-02-14T15:00:00
d528e2fe-9c60-400a-9517-e14a4ba7c83a,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,21.0,8.94,VEGAN_VEGETARIAN,2025-08-07T20:16:29,2025-08-07T21:00:00,2025-08-07T22:00:00
cd609414-5388-406c-b097-a3af297e16c5,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bull. Contains 1 product(s).,24.0,17.34,READY_MEALS_HOT_FOOD,2025-01-23T17:05:04,2025-01-23T19:00:00,2025-01-23T20:00:00
2354e5e3-d4b6-4703-8a29-8bf9c5f8ddbb,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 3 product(s).,24.2,17.53,SWEET_TREATS_DESSERTS,2025-03-06T16:54:26,2025-03-06T19:00:00,2025-03-06T20:00:00
08989240-f8fb-4ed2-ab42-22c416c9c727,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 3 product(s).,22.35,7.75,DRINKS_BEVERAGES,2025-03-17T12:58:09,2025-03-17T16:00:00,2025-03-17T17:00:00
80f8084b-bff7-4167-ac44-cabc0e9fb170,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 3 product(s).,22.35,11.22,DRINKS_BEVERAGES,2025-05-05T10:57:44,2025-05-05T12:00:00,2025-05-05T16:00:00
1319aaa0-b8fc-4dd3-8e6d-32b66b1a3448,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Drinks & Beverages Bundle,Drinks & Beverages bundle from Blackbean Cafe. Contains 4 product(s).,20.7,7.11,DRINKS_BEVERAGES,2025-05-10T12:34:36,2025-05-10T14:00:00,2025-05-10T15:00:00
1e17a59f-760d-41c7-a2d8-753fbcb70e41,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Drinks & Beverages Bundle,Drinks & Beverages bundle from Riverbank Supermarket. Contains 3 product(s).,6.0,3.14,DRINKS_BEVERAGES,2025-11-07T19:39:56,2025-11-07T20:00:00,2025-11-07T21:00:00
262b28b3-30ab-4481-af3e-e602440f1d50,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,21.0,10.69,VEGAN_VEGETARIAN,2025-10-13T19:35:49,2025-10-13T20:00:00,2025-10-13T22:00:00
e50d43cd-8b1b-401c-bcce-1c536d7a700a,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Royal Oak. Contains 1 product(s).,23.0,6.62,VEGAN_VEGETARIAN,2025-07-26T21:13:34,2025-07-26T22:00:00,2025-07-26T23:00:00
7d474d67-9a17-4486-8a2f-26c93d2000e0,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Meat & Protein Bundle,Meat & Protein bundle from Greenfield Market. Contains 6 product(s).,22.5,10.65,MEAT_PROTEIN,2025-12-25T09:29:57,2025-12-25T16:00:00,2025-12-25T20:00:00
e6cd9c65-9254-4fe4-8a49-3818501a5dc0,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from MeadowMart. Contains 10 product(s).,20.95,6.57,VEGAN_VEGETARIAN,2025-02-20T17:18:39,2025-02-20T18:00:00,2025-02-20T21:00:00
74a34a74-37d8-4f12-8189-92ae07f53635,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Jamie's Bakery. Contains 1 product(s).,7.5,4.82,BREAD_BAKED_GOODS,2025-03-22T09:21:33,2025-03-22T11:00:00,2025-03-22T12:00:00
aae9191b-917b-4f26-9585-b77504e48c7e,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bladebone. Contains 3 product(s).,23.85,7.53,SWEET_TREATS_DESSERTS,2025-02-02T20:25:00,2025-02-02T21:00:00,2025-02-02T22:00:00
476d3c13-f1e5-42c5-bacc-75c23629234d,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bladebone. Contains 3 product(s).,22.85,15.1,SWEET_TREATS_DESSERTS,2025-01-19T19:19:29,2025-01-19T21:00:00,2025-01-19T22:00:00
6b5cf581-79ec-4c36-a5c2-576a9b4138b2,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Farmer's Dog. Contains 3 product(s).,20.85,10.64,SWEET_TREATS_DESSERTS,2025-12-05T20:56:06,2025-12-05T21:00:00,2025-12-05T22:00:00
09bc1932-b80e-48f8-be95-9d293dd0f78b,c8889f66-3499-4abc-80a1-2f5757cd0550,Hiltop Heights Meat & Protein Bundle,Meat & Protein bundle from Hiltop Heights. Contains 2 product(s).,8.5,3.27,MEAT_PROTEIN,2025-04-01T11:26:30,2025-04-01T19:00:00,2025-04-01T20:00:00
b159dee3-c2bf-43f4-be2c-a9f6437ef27b,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Bread & Baked Goods Bundle,Bread & Baked Goods bundle from MeadowMart. Contains 17 product(s).,21.72,13.2,BREAD_BAKED_GOODS,2025-01-18T11:18:31,2025-01-18T17:00:00,2025-01-18T21:00:00
ad4293d0-5330-4b96-a32b-d93c537e96a2,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Drinks & Beverages Bundle,Drinks & Beverages bundle from Morning Start Cafe. Contains 3 product(s).,16.35,5.38,DRINKS_BEVERAGES,2025-03-03T10:24:29,2025-03-03T11:00:00,2025-03-03T13:00:00
5706d97a-3faa-4f3d-b19d-b5143f7eca01,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Blackbean Cafe. Contains 3 product(s).,17.85,11.89,READY_MEALS_HOT_FOOD,2025-07-15T07:00:24,2025-07-15T10:00:00,2025-07-15T17:00:00
fa4eb957-916f-47fa-ae34-0251471c990d,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Farmer's Dog. Contains 2 product(s).,13.9,3.83,SWEET_TREATS_DESSERTS,2025-09-08T17:23:29,2025-09-08T20:00:00,2025-09-08T22:00:00
8213129e-6441-4cb2-83b6-fcd87371b1bd,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Drinks & Beverages Bundle,Drinks & Beverages bundle from Oaktree Foods. Contains 2 product(s).,9.0,5.7,DRINKS_BEVERAGES,2025-02-23T10:53:24,2025-02-23T14:00:00,2025-02-23T15:00:00
336c07c1-ff98-4a6a-a89d-fcb40522abde,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grill King. Contains 2 product(s).,23.98,6.22,READY_MEALS_HOT_FOOD,2025-04-19T07:45:03,2025-04-19T14:00:00,2025-04-19T22:00:00
271d52e3-0e3f-4204-bd01-712177dc58ab,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Blackbean Cafe. Contains 3 product(s).,6.17,2.46,SNACKS_SAVOURY_ITEMS,2025-10-09T14:14:16,2025-10-09T16:00:00,2025-10-09T17:00:00
3e466e66-2b9a-42b0-9a6a-396af5909f44,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Willow's. Contains 2 product(s).,24.45,10.31,VEGAN_VEGETARIAN,2025-04-26T13:11:11,2025-04-26T14:00:00,2025-04-26T15:00:00
8ffdcb40-803f-47fe-93bb-645c621c3926,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Drinks & Beverages Bundle,Drinks & Beverages bundle from Willow's. Contains 3 product(s).,14.85,8.98,DRINKS_BEVERAGES,2025-03-26T08:13:11,2025-03-26T10:00:00,2025-03-26T11:00:00
371dd61c-8d69-4700-a4e0-322aad9d3192,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Willow's. Contains 2 product(s).,19.9,11.07,VEGAN_VEGETARIAN,2025-11-17T09:48:42,2025-11-17T11:00:00,2025-11-17T12:00:00
a5e55076-c990-4c24-a9fa-07c4d294b646,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Farmer's Dog. Contains 1 product(s).,22.0,9.15,VEGAN_VEGETARIAN,2025-11-21T20:27:57,2025-11-21T22:00:00,2025-11-21T23:00:00
dbe3d4aa-215e-4197-a9b4-95f22d3e89dd,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,22.0,16.08,VEGAN_VEGETARIAN,2025-02-21T16:33:07,2025-02-21T22:00:00,2025-02-21T23:00:00
1e19e863-6e98-438b-995b-ba102d44a7cd,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bull. Contains 1 product(s).,19.95,7.87,READY_MEALS_HOT_FOOD,2025-03-18T19:26:20,2025-03-18T20:00:00,2025-03-18T22:00:00
2d95b5d9-6617-48fa-b4ab-afffcebabd2d,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Blackbean Cafe. Contains 1 product(s).,3.5,0.96,SWEET_TREATS_DESSERTS,2025-12-19T15:48:00,2025-12-19T16:00:00,2025-12-19T17:00:00
67aa0753-99cc-4539-9b8b-b2cbc4636899,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bull. Contains 1 product(s).,19.95,5.65,READY_MEALS_HOT_FOOD,2025-05-14T17:41:10,2025-05-14T19:00:00,2025-05-14T21:00:00
e68dd764-d7e8-484f-ab9a-fa7518bd6981,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Azure Bakery. Contains 4 product(s).,20.8,6.1,BREAD_BAKED_GOODS,2025-04-29T08:14:57,2025-04-29T09:00:00,2025-04-29T14:00:00
fc5e669b-93e7-4925-b7ed-77bc3115251b,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Dairy & Eggs Bundle,Dairy & Eggs bundle from Riverbank Supermarket. Contains 7 product(s).,22.25,13.39,DAIRY_EGGS,2025-11-21T09:05:46,2025-11-21T19:00:00,2025-11-21T20:00:00
73e6bdb2-62ac-4014-a6e0-2c7e33236c83,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Oaktree Foods. Contains 10 product(s).,24.0,17.94,VEGAN_VEGETARIAN,2025-10-14T07:55:51,2025-10-14T19:00:00,2025-10-14T20:00:00
60e1327e-6d70-4dbc-93b8-455015e3b1e4,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Jamie's Bakery. Contains 5 product(s).,23.9,8.52,BREAD_BAKED_GOODS,2025-04-18T11:19:57,2025-04-18T14:00:00,2025-04-18T15:00:00
7c1d026e-5763-4585-b1f6-e4b0d73ea265,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 3 product(s).,23.85,11.97,SWEET_TREATS_DESSERTS,2025-03-30T13:12:35,2025-03-30T14:00:00,2025-03-30T17:00:00
e603ab9e-243f-46f0-af7c-e2df4d9a2e0b,953b29b3-d8c6-42da-a4ea-fa6732d705a5,Al's Desserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Al's Desserts. Contains 3 product(s).,22.85,15.19,SWEET_TREATS_DESSERTS,2025-10-31T14:33:38,2025-10-31T16:00:00,2025-10-31T21:00:00
fd73fccf-510d-4636-ad48-0da7edb519d3,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Bean & Brew. Contains 3 product(s).,4.77,1.61,SNACKS_SAVOURY_ITEMS,2025-03-04T13:43:16,2025-03-04T15:00:00,2025-03-04T16:00:00
dacfc317-8bd8-4ac5-b4df-cb97aab99fcc,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Farmer's Dog. Contains 3 product(s).,20.85,8.28,SWEET_TREATS_DESSERTS,2025-12-16T18:34:48,2025-12-16T20:00:00,2025-12-16T22:00:00
382e5103-2733-465c-a196-bbad38a9707e,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Meat & Protein Bundle,Meat & Protein bundle from Fresh Harvest. Contains 1 product(s).,4.0,1.34,MEAT_PROTEIN,2025-04-13T14:04:56,2025-04-13T15:00:00,2025-04-13T16:00:00
0fd532f0-e9db-4f2d-b2f0-9070bec305b4,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Drinks & Beverages Bundle,Drinks & Beverages bundle from Coffee & Go. Contains 2 product(s).,8.8,6.39,DRINKS_BEVERAGES,2025-09-20T09:57:02,2025-09-20T14:00:00,2025-09-20T15:00:00
9a046f55-4a23-4a25-8e08-ab407bee83a4,953b29b3-d8c6-42da-a4ea-fa6732d705a5,Al's Desserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Al's Desserts. Contains 3 product(s).,24.4,14.55,SWEET_TREATS_DESSERTS,2025-04-05T15:31:09,2025-04-05T16:00:00,2025-04-05T20:00:00
f2094da4-fc8e-4f3a-9fe4-68edc4e724ba,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Royal Oak. Contains 1 product(s).,22.0,6.79,VEGAN_VEGETARIAN,2025-04-10T20:44:22,2025-04-10T21:00:00,2025-04-10T22:00:00
65cbe377-df3a-4d59-b932-88490942070e,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Azure Bakery. Contains 4 product(s).,13.4,5.74,SWEET_TREATS_DESSERTS,2025-03-04T06:44:35,2025-03-04T07:00:00,2025-03-04T11:00:00
fda0dd65-6551-4e06-a152-dacdbcac3915,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grill King. Contains 4 product(s).,14.8,7.74,VEGAN_VEGETARIAN,2025-04-29T15:15:14,2025-04-29T17:00:00,2025-04-29T18:00:00
bb856ed2-367d-442e-a8d0-4c01d09ff360,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Bean & Brew. Contains 7 product(s).,22.25,7.68,SWEET_TREATS_DESSERTS,2025-05-12T08:45:59,2025-05-12T13:00:00,2025-05-12T17:00:00
ae0b0048-6f32-4ccd-b4d5-49bd1c9c0f8f,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 3 product(s).,22.35,7.66,DRINKS_BEVERAGES,2025-05-27T11:34:35,2025-05-27T15:00:00,2025-05-27T17:00:00
ec7bc6c2-82f6-46a4-8e69-78005b719b1f,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Jamie's Bakery. Contains 1 product(s).,5.4,2.89,BREAD_BAKED_GOODS,2025-10-12T10:38:02,2025-10-12T11:00:00,2025-10-12T12:00:00
c7b13f55-f1cc-4dbc-9c51-d7df4cc7e09b,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Dairy & Eggs Bundle,Dairy & Eggs bundle from Fresh Harvest. Contains 9 product(s).,24.84,18.06,DAIRY_EGGS,2025-05-17T16:28:49,2025-05-17T17:00:00,2025-05-17T20:00:00
e4794e23-f95a-4216-be54-d8a643c1e611,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Jamie's Bakery. Contains 4 product(s).,24.0,16.67,SNACKS_SAVOURY_ITEMS,2025-08-19T06:28:55,2025-08-19T08:00:00,2025-08-19T11:00:00
d5151c02-6908-4bd0-9a73-9d6eb0f7dc31,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Twins Breakfast Bar. Contains 2 product(s).,17.45,6.42,VEGAN_VEGETARIAN,2025-02-20T10:12:10,2025-02-20T11:00:00,2025-02-20T12:00:00
93cf3c5e-feba-43ce-944d-160c806d58a2,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,22.0,9.82,VEGAN_VEGETARIAN,2025-07-23T19:30:08,2025-07-23T21:00:00,2025-07-23T22:00:00
246a2f8f-eb38-4515-bf92-2446bfe8cbd5,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bull. Contains 3 product(s).,20.85,9.36,SWEET_TREATS_DESSERTS,2025-06-30T20:07:19,2025-06-30T21:00:00,2025-06-30T22:00:00
5ca0d32e-a098-4c1b-b890-2110bfb158a8,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Dairy & Eggs Bundle,Dairy & Eggs bundle from Oaktree Foods. Contains 8 product(s).,20.93,8.76,DAIRY_EGGS,2025-04-23T09:53:52,2025-04-23T17:00:00,2025-04-23T20:00:00
318ae246-6c23-4d10-900c-a4b9f465cf15,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Drinks & Beverages Bundle,Drinks & Beverages bundle from Fresh Harvest. Contains 4 product(s).,24.5,14.76,DRINKS_BEVERAGES,2025-01-17T12:39:01,2025-01-17T19:00:00,2025-01-17T22:00:00
837fa308-7771-48f4-a0a6-aca1813d20cd,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Azure Bakery. Contains 1 product(s).,4.0,2.45,SWEET_TREATS_DESSERTS,2025-03-18T11:12:56,2025-03-18T12:00:00,2025-03-18T14:00:00
24edcab5-d235-409a-8a31-8516c4952076,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Breakfast Items Bundle,Breakfast Items bundle from Twins Breakfast Bar. Contains 2 product(s).,20.0,5.58,BREAKFAST_ITEMS,2025-12-21T09:31:39,2025-12-21T14:00:00,2025-12-21T15:00:00
b47c96fb-5e01-4640-9500-63893208fe87,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Royal Oak. Contains 1 product(s).,21.0,11.0,VEGAN_VEGETARIAN,2025-01-29T18:30:18,2025-01-29T19:00:00,2025-01-29T22:00:00
a3a0048f-9cba-40a8-9a5c-f6ec0f8b2355,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Farmer's Dog. Contains 1 product(s).,16.95,11.18,READY_MEALS_HOT_FOOD,2025-02-08T21:22:20,2025-02-08T22:00:00,2025-02-08T23:00:00
25c00739-58c1-4059-bd46-d2e75e4bc77d,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Bean & Brew. Contains 4 product(s).,13.35,8.46,SWEET_TREATS_DESSERTS,2025-08-15T13:06:38,2025-08-15T14:00:00,2025-08-15T17:00:00
5ead0a6e-a207-47a2-b1d5-c208714418e8,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Greenfield Market. Contains 13 product(s).,24.6,16.44,SNACKS_SAVOURY_ITEMS,2025-06-08T10:17:23,2025-06-08T13:00:00,2025-06-08T16:00:00
cc456ebc-39bc-45b9-98f7-70fb24f512d6,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Meat & Protein Bundle,Meat & Protein bundle from Riverbank Supermarket. Contains 1 product(s).,4.25,3.02,MEAT_PROTEIN,2025-08-18T15:56:11,2025-08-18T19:00:00,2025-08-18T20:00:00
