discount,price,weather,category,temperature,day,lead_time,time_of_day,window_length,is_reserved,is_collected
0.7095238095238096,6.1,Partly cloudy,VEGAN_VEGETARIAN,5.4,Tuesday,0.5241666666666667,21.0,1.0,True,True
0.3004366812227074,8.01,Light rain shower,BREAKFAST_ITEMS,13.0,Thursday,0.5591666666666667,11.0,1.0,False,False
0.3890909090909091,13.44,Light rain shower,VEGAN_VEGETARIAN,13.0,Thursday,0.13777777777777778,21.0,1.0,False,False
0.34428969359331474,11.77,Partly cloudy,READY_MEALS_HOT_FOOD,15.2,Thursday,0.6677777777777778,19.0,2.0,True,True
0.3186094069529652,16.66,Partly cloudy,SWEET_TREATS_DESSERTS,19.2,Sunday,0.0225,19.0,1.0,True,True
0.6386363636363637,7.95,Sunny,VEGAN_VEGETARIAN,20.2,Saturday,1.7541666666666667,21.0,2.0,True,True
0.29374999999999996,6.78,Moderate rain at times,BREAD_BAKED_GOODS,10.1,Friday,2.5630555555555556,10.0,4.0,False,False
0.4557651991614256,12.98,Overcast,SWEET_TREATS_DESSERTS,10.3,Sunday,1.496388888888889,21.0,1.0,True,True
0.451048951048951,6.28,Overcast,FRUIT_VEGETABLES,9.6,Saturday,3.441388888888889,16.0,4.0,True,True
0.481183932346723,12.27,Light rain shower,DRINKS_BEVERAGES,16.2,Friday,12.011111111111111,20.0,1.0,False,False
0.31034482758620685,3.0,Light rain shower,DRINKS_BEVERAGES,6.1,Thursday,0.5475,13.0,1.0,False,False
0.3266187050359713,14.04,Patchy rain possible,SWEET_TREATS_DESSERTS,20.2,Thursday,0.7327777777777778,18.0,4.0,True,True
0.3241666666666667,8.11,Patchy rain possible,SNACKS_SAVOURY_ITEMS,5.4,Monday,1.8919444444444444,14.0,1.0,False,False
0.5252032520325204,2.92,Patchy rain possible,VEGAN_VEGETARIAN,9.7,Thursday,0.8038888888888889,18.0,4.0,True,True
0.3323741007194245,13.92,Patchy rain possible,SWEET_TREATS_DESSERTS,3.7,Wednesday,0.5113888888888889,20.0,1.0,False,False
0.44821092278719404,8.79,Partly cloudy,SNACKS_SAVOURY_ITEMS,12.3,Tuesday,4.674444444444444,12.0,5.0,True,True
0.32961413296141334,14.42,Overcast,SNACKS_SAVOURY_ITEMS,11.5,Sunday,0.7666666666666667,14.0,1.0,False,False
0.30755148741418764,15.13,Overcast,DRINKS_BEVERAGES,17.9,Wednesday,0.2175,15.0,2.0,False,False
0.512809917355372,11.79,Partly cloudy,SWEET_TREATS_DESSERTS,15.8,Wednesday,0.45222222222222225,12.0,2.0,True,True
0.4158119658119658,13.67,Overcast,SWEET_TREATS_DESSERTS,12.3,Saturday,2.4655555555555555,19.0,2.0,True,True
0.4770444763271162,7.29,Patchy rain possible,READY_MEALS_HOT_FOOD,9.4,Sunday,3.42,21.0,1.0,True,True
0.26004319654427643,17.13,Patchy rain possible,DRINKS_BEVERAGES,3.1,Thursday,4.228055555555556,14.0,2.0,False,False
0.7304347826086957,5.58,Partly cloudy,DRINKS_BEVERAGES,12.0,Saturday,0.35583333333333333,12.0,2.0,True,True
0.712121212121212,0.95,Sunny,SNACKS_SAVOURY_ITEMS,6.3,Saturday,0.985,11.0,1.0,True,True
0.6690909090909091,4.55,Partly cloudy,SWEET_TREATS_DESSERTS,1.9,Thursday,0.5277777777777778,13.0,1.0,True,True
0.6935560859188544,6.42,Overcast,READY_MEALS_HOT_FOOD,17.5,Thursday,1.2566666666666666,20.0,2.0,True,True
0.2761904761904762,14.44,Patchy rain possible,READY_MEALS_HOT_FOOD,17.7,Wednesday,3.1625,21.0,1.0,False,False
0.47744107744107744,7.76,Light rain shower,DRINKS_BEVERAGES,14.4,Thursday,0.9780555555555556,9.0,3.0,False,False
0.4498316498316498,8.17,Overcast,READY_MEALS_HOT_FOOD,9.5,Wednesday,0.2036111111111111,11.0,10.0,True,True
0.33068592057761736,9.27,Light drizzle,DRINKS_BEVERAGES,16.7,Saturday,0.07305555555555555,12.0,3.0,False,False
0.6407079646017699,8.12,Light rain shower,SWEET_TREATS_DESSERTS,14.0,Sunday,0.5055555555555555,11.0,1.0,True,True
0.2651340996168583,9.59,Overcast,DRINKS_BEVERAGES,10.4,Wednesday,1.5013888888888889,14.0,2.0,True,True
0.6022026431718062,9.03,Sunny,DRINKS_BEVERAGES,12.8,Sunday,1.2891666666666666,12.0,1.0,True,True
0.4988545246277205,8.75,Light rain shower,FRUIT_VEGETABLES,4.9,Tuesday,3.3291666666666666,19.0,3.0,True,True
0.7367521367521367,6.16,Sunny,SWEET_TREATS_DESSERTS,3.4,Saturday,0.6788888888888889,20.0,1.0,True,True
0.6832579185520362,3.5,Overcast,DAIRY_EGGS,4.1,Wednesday,6.1075,19.0,2.0,True,True
0.36546762589928056,8.82,Patchy rain possible,SWEET_TREATS_DESSERTS,13.7,Monday,0.7763888888888889,21.0,1.0,True,True
0.44343675417661094,11.66,Light rain shower,READY_MEALS_HOT_FOOD,7.6,Monday,1.5030555555555556,21.0,1.0,False,False
0.31048951048951057,4.93,Partly cloudy,BREAKFAST_ITEMS,11.2,Thursday,0.8813888888888889,11.0,1.0,True,True
0.3436363636363637,3.61,Patchy rain possible,READY_MEALS_HOT_FOOD,12.1,Monday,4.073333333333333,16.0,1.0,True,True
0.7106382978723403,2.72,Moderate rain at times,VEGAN_VEGETARIAN,6.7,Monday,3.2905555555555557,11.0,5.0,True,True
0.31555555555555553,3.08,Light rain shower,DRINKS_BEVERAGES,15.8,Friday,0.6572222222222223,8.0,5.0,False,False
0.38510735495660114,13.46,Overcast,READY_MEALS_HOT_FOOD,6.5,Sunday,9.555,20.0,2.0,True,True
0.32568807339449546,7.35,Cloudy,DRINKS_BEVERAGES,17.6,Monday,4.991944444444444,14.0,2.0,True,True
0.5145454545454545,10.68,Light rain shower,BREAKFAST_ITEMS,14.4,Thursday,1.5866666666666667,11.0,1.0,True,True
0.4723684210526316,8.02,Thundery outbreaks possible,SNACKS_SAVOURY_ITEMS,18.3,Friday,0.5241666666666667,13.0,2.0,False,False
0.7260143198090692,5.74,Overcast,READY_MEALS_HOT_FOOD,14.2,Thursday,3.3447222222222224,21.0,1.0,True,True
0.34270952927669357,11.45,Light rain shower,SNACKS_SAVOURY_ITEMS,7.5,Saturday,1.0908333333333333,14.0,1.0,False,False
0.6881818181818182,3.43,Partly cloudy,SNACKS_SAVOURY_ITEMS,15.8,Wednesday,1.0302777777777778,13.0,1.0,True,True
0.4547707558859975,4.4,Sunny,SNACKS_SAVOURY_ITEMS,12.3,Saturday,3.63,13.0,1.0,True,True
0.2819047619047619,15.08,Patchy rain possible,VEGAN_VEGETARIAN,2.4,Tuesday,2.258888888888889,21.0,1.0,False,False
0.5870833333333333,9.91,Patchy rain possible,READY_MEALS_HOT_FOOD,19.1,Tuesday,0.25555555555555554,20.0,2.0,True,True
0.46289308176100635,4.27,Overcast,SWEET_TREATS_DESSERTS,3.3,Monday,1.406388888888889,18.0,1.0,True,True
0.34045454545454545,14.51,Overcast,BREAKFAST_ITEMS,8.5,Monday,3.116388888888889,11.0,1.0,True,True
0.25828092243186584,17.69,Partly cloudy,SWEET_TREATS_DESSERTS,9.9,Tuesday,0.2275,18.0,2.0,False,False
0.5060483870967742,12.25,Heavy rain at times,SWEET_TREATS_DESSERTS,13.1,Wednesday,0.7166666666666667,20.0,2.0,False,False
0.6211798152096659,5.33,Light drizzle,SWEET_TREATS_DESSERTS,10.1,Thursday,7.9625,15.0,7.0,True,True
0.3494736842105263,12.36,Moderate or heavy rain shower,SWEET_TREATS_DESSERTS,6.8,Tuesday,2.417222222222222,18.0,2.0,False,False
0.6742118027485853,8.06,Partly cloudy,DAIRY_EGGS,6.7,Friday,2.4955555555555557,18.0,3.0,True,True
0.5722595078299776,9.56,Light drizzle,DRINKS_BEVERAGES,14.4,Monday,0.8425,16.0,1.0,True,False
0.33890214797136037,13.85,Patchy rain possible,READY_MEALS_HOT_FOOD,15.5,Friday,0.6547222222222222,20.0,1.0,True,True
0.671356783919598,3.27,Patchy rain possible,VEGAN_VEGETARIAN,17.4,Thursday,0.034722222222222224,8.0,1.0,True,True
0.48,12.22,Partly cloudy,DRINKS_BEVERAGES,16.9,Wednesday,5.8597222222222225,15.0,6.0,True,True
0.2545454545454545,6.15,Moderate or heavy rain shower,VEGAN_VEGETARIAN,6.8,Tuesday,10.565,19.0,2.0,False,False
0.530696332921302,11.39,Overcast,MEAT_PROTEIN,10.1,Saturday,8.860277777777778,21.0,1.0,True,True
0.6091190792386011,8.83,Patchy rain possible,BREAKFAST_ITEMS,11.6,Wednesday,4.999444444444444,18.0,1.0,True,True
0.7498881431767338,5.59,Partly cloudy,DRINKS_BEVERAGES,15.6,Tuesday,8.524722222222222,16.0,1.0,True,True
0.31965811965811963,15.92,Cloudy,SWEET_TREATS_DESSERTS,9.1,Wednesday,5.1875,19.0,1.0,True,True
0.6455927051671733,5.83,Light drizzle,SWEET_TREATS_DESSERTS,10.1,Thursday,3.6166666666666667,16.0,2.0,True,True
0.6088495575221239,6.63,Moderate rain,READY_MEALS_HOT_FOOD,7.5,Saturday,1.0769444444444445,22.0,1.0,True,False
0.462882096069869,2.46,Light rain shower,SNACKS_SAVOURY_ITEMS,6.3,Tuesday,4.702222222222222,14.0,3.0,True,True
0.2844444444444444,6.44,Cloudy,DRINKS_BEVERAGES,18.0,Friday,1.6972222222222222,19.0,3.0,True,True
0.5095238095238095,10.3,Partly cloudy,VEGAN_VEGETARIAN,19.7,Monday,3.912777777777778,21.0,1.0,True,True
0.5731543624161074,9.54,Patchy rain possible,DRINKS_BEVERAGES,14.5,Thursday,0.7130555555555556,9.0,1.0,True,False
0.547565543071161,6.04,Overcast,VEGAN_VEGETARIAN,10.0,Thursday,6.152777777777778,16.0,1.0,True,True
0.6457264957264958,8.29,Patchy rain possible,SWEET_TREATS_DESSERTS,14.5,Thursday,0.9872222222222222,13.0,2.0,True,True
0.6382222222222222,8.14,Overcast,READY_MEALS_HOT_FOOD,4.1,Wednesday,1.9591666666666667,19.0,1.0,True,True
0.5276712328767124,8.62,Patchy rain possible,SWEET_TREATS_DESSERTS,15.1,Friday,6.662222222222222,20.0,1.0,True,True
0.5298013245033113,7.1,Patchy rain possible,SWEET_TREATS_DESSERTS,17.8,Sunday,0.6047222222222223,12.0,1.0,True,True
0.3032967032967033,6.34,Light rain shower,DRINKS_BEVERAGES,5.8,Thursday,0.8280555555555555,13.0,3.0,False,False
0.28177966101694923,16.95,Mist,SNACKS_SAVOURY_ITEMS,12.9,Tuesday,1.4772222222222222,16.0,1.0,False,False
0.24999999999999997,17.85,Sunny,VEGAN_VEGETARIAN,3.5,Monday,0.02,20.0,1.0,False,False
0.46764705882352936,3.62,Patchy rain possible,BREAKFAST_ITEMS,13.9,Monday,5.8725,13.0,1.0,True,True
0.580392156862745,2.14,Overcast,BREAD_BAKED_GOODS,4.2,Sunday,0.6166666666666667,10.0,2.0,True,True
0.6052631578947368,9.75,Partly cloudy,DRINKS_BEVERAGES,15.5,Friday,0.4861111111111111,8.0,4.0,True,True
0.745,0.51,Moderate or heavy snow showers,BREAKFAST_ITEMS,-0.3,Monday,1.4627777777777777,18.0,3.0,True,False
0.2962406015037594,14.04,Patchy rain possible,BREAKFAST_ITEMS,11.4,Monday,0.3427777777777778,11.0,1.0,False,False
0.3401360544217687,14.55,Patchy rain possible,SNACKS_SAVOURY_ITEMS,5.4,Monday,5.275277777777778,14.0,1.0,False,False
0.2942105263157895,13.41,Patchy rain possible,SWEET_TREATS_DESSERTS,9.8,Sunday,1.9294444444444445,17.0,2.0,False,False
0.47280334728033474,3.78,Moderate or heavy rain shower,SWEET_TREATS_DESSERTS,5.9,Wednesday,0.6669444444444445,20.0,1.0,False,False
0.42715517241379314,13.29,Light rain shower,SWEET_TREATS_DESSERTS,10.3,Wednesday,1.9747222222222223,14.0,2.0,True,True
0.3302013422818792,9.98,Partly cloudy,DRINKS_BEVERAGES,15.5,Friday,3.4783333333333335,14.0,3.0,True,True
0.574749498997996,10.61,Mist,SWEET_TREATS_DESSERTS,16.8,Sunday,2.0636111111111113,19.0,1.0,True,True
0.32,3.4,Partly cloudy,MEAT_PROTEIN,5.4,Tuesday,1.2202777777777778,15.0,4.0,True,True
0.3495934959349593,12.0,Cloudy,SNACKS_SAVOURY_ITEMS,10.1,Sunday,3.682777777777778,15.0,1.0,True,True
0.6372093023255814,4.68,Sunny,SWEET_TREATS_DESSERTS,20.6,Monday,1.8719444444444444,8.0,1.0,True,True
0.3063917525773196,16.82,Patchy rain possible,DRINKS_BEVERAGES,17.2,Wednesday,1.1794444444444445,21.0,1.0,False,False
0.4767295597484277,12.48,Patchy rain possible,SWEET_TREATS_DESSERTS,15.5,Friday,2.332222222222222,20.0,1.0,True,True
0.6029850746268657,6.65,Sunny,DRINKS_BEVERAGES,8.8,Tuesday,3.0569444444444445,11.0,1.0,True,True
0.43916666666666665,13.46,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,-0.3,Monday,1.721111111111111,21.0,1.0,False,False
0.4722727272727273,11.61,Patchy rain possible,VEGAN_VEGETARIAN,16.5,Sunday,0.7458333333333333,19.0,2.0,True,True
0.7266335814722912,6.61,Light rain shower,MEAT_PROTEIN,12.8,Friday,1.3677777777777778,15.0,7.0,True,True
0.25614754098360654,7.26,Light rain shower,SNACKS_SAVOURY_ITEMS,10.3,Wednesday,1.033611111111111,9.0,7.0,False,False
0.745360824742268,4.94,Partly cloudy,VEGAN_VEGETARIAN,0.1,Sunday,0.4527777777777778,19.0,3.0,True,True
0.44999999999999996,1.1,Mist,SNACKS_SAVOURY_ITEMS,9.7,Saturday,2.9894444444444446,21.0,1.0,True,True
0.548936170212766,10.6,Overcast,MEAT_PROTEIN,3.2,Tuesday,3.402222222222222,21.0,1.0,True,True
0.7438888888888889,4.61,Heavy rain at times,READY_MEALS_HOT_FOOD,9.8,Saturday,5.5183333333333335,21.0,1.0,True,False
0.7303225806451613,6.27,Patchy rain possible,DRINKS_BEVERAGES,11.1,Thursday,1.5244444444444445,18.0,4.0,True,True
0.523719165085389,5.02,Partly cloudy,BREAKFAST_ITEMS,15.5,Wednesday,2.6691666666666665,17.0,4.0,True,True
0.6841225626740947,5.67,Partly cloudy,READY_MEALS_HOT_FOOD,19.3,Saturday,0.16694444444444445,22.0,1.0,True,True
0.3018036072144288,17.42,Light rain shower,SWEET_TREATS_DESSERTS,11.9,Wednesday,1.1216666666666666,19.0,1.0,False,False
0.28869179600886924,16.04,Patchy rain possible,BREAKFAST_ITEMS,20.2,Thursday,1.5791666666666666,19.0,3.0,False,False
0.6478070175438597,8.03,Light drizzle,DRINKS_BEVERAGES,16.7,Saturday,1.6683333333333332,11.0,4.0,True,True
0.7191919191919193,5.56,Heavy rain at times,BREAKFAST_ITEMS,8.2,Wednesday,0.001388888888888889,11.0,1.0,True,False
0.7299578059071729,3.2,Sunny,DRINKS_BEVERAGES,3.6,Tuesday,1.3922222222222222,11.0,1.0,True,True
0.40436681222707416,13.64,Sunny,BREAKFAST_ITEMS,18.1,Friday,1.7830555555555556,10.0,1.0,True,True
0.4658536585365854,13.14,Patchy rain possible,SNACKS_SAVOURY_ITEMS,5.0,Wednesday,0.20194444444444445,12.0,1.0,False,False
0.6123076923076923,3.78,Overcast,SNACKS_SAVOURY_ITEMS,3.1,Tuesday,0.9583333333333334,12.0,2.0,True,True
0.6880907372400756,3.3,Patchy rain possible,SWEET_TREATS_DESSERTS,13.7,Monday,2.451111111111111,15.0,2.0,True,True
0.48533333333333334,1.93,Patchy rain possible,VEGAN_VEGETARIAN,7.7,Tuesday,12.289166666666667,20.0,2.0,True,True
0.48666666666666664,11.55,Light rain shower,VEGAN_VEGETARIAN,10.4,Monday,1.2561111111111112,9.0,3.0,True,True
0.4722689075630252,3.14,Light rain shower,VEGAN_VEGETARIAN,12.8,Friday,6.571944444444444,21.0,1.0,False,False
0.5964912280701754,6.9,Light rain shower,SWEET_TREATS_DESSERTS,13.0,Thursday,3.9994444444444444,13.0,2.0,True,True
0.39622641509433965,14.4,Mist,SWEET_TREATS_DESSERTS,16.3,Friday,1.7675,20.0,1.0,True,True
0.7491525423728813,0.74,Light rain shower,DRINKS_BEVERAGES,8.2,Friday,0.5988888888888889,11.0,1.0,True,True
0.6362105263157894,8.64,Partly cloudy,DRINKS_BEVERAGES,6.7,Friday,1.3816666666666666,17.0,4.0,True,True
0.5531428571428572,3.91,Patchy rain possible,SWEET_TREATS_DESSERTS,3.2,Monday,3.957777777777778,18.0,1.0,True,True
0.33956521739130435,15.19,Patchy rain possible,VEGAN_VEGETARIAN,6.2,Friday,0.7591666666666667,21.0,1.0,False,False
0.5213872832369942,4.14,Sunny,SWEET_TREATS_DESSERTS,3.6,Tuesday,10.48611111111111,19.0,1.0,True,True
0.4197802197802198,7.92,Patchy rain possible,BREAKFAST_ITEMS,10.0,Sunday,0.31277777777777777,12.0,2.0,False,False
0.5414364640883977,4.15,Patchy light drizzle,BREAD_BAKED_GOODS,12.5,Friday,2.3919444444444444,21.0,1.0,True,True
0.30111856823266225,15.62,Patchy rain possible,DRINKS_BEVERAGES,16.2,Tuesday,2.4494444444444445,16.0,1.0,False,False
0.6138702460850112,8.63,Patchy rain possible,DRINKS_BEVERAGES,11.3,Saturday,0.7113888888888888,10.0,1.0,False,False
0.25423728813559315,15.4,Patchy rain possible,VEGAN_VEGETARIAN,18.4,Wednesday,0.8561111111111112,19.0,1.0,False,False
0.55,9.0,Patchy rain possible,BREAKFAST_ITEMS,15.8,Saturday,1.4744444444444444,13.0,2.0,True,True
0.4854415274463007,10.78,Thundery outbreaks possible,READY_MEALS_HOT_FOOD,18.3,Friday,1.3975,20.0,1.0,True,True
0.3051671732522796,11.43,Cloudy,SWEET_TREATS_DESSERTS,9.9,Wednesday,0.1597222222222222,18.0,1.0,True,True
0.6706349206349206,4.15,Sunny,FRUIT_VEGETABLES,13.4,Friday,0.5619444444444445,18.0,1.0,True,True
0.6053691275167785,8.82,Light rain shower,DRINKS_BEVERAGES,12.8,Friday,0.6269444444444444,14.0,2.0,True,True
0.515,2.91,Overcast,DRINKS_BEVERAGES,3.1,Tuesday,5.288333333333333,17.0,1.0,True,True
0.7082926829268292,2.99,Sunny,VEGAN_VEGETARIAN,3.5,Monday,8.510555555555555,16.0,3.0,True,True
0.3795454545454545,13.65,Partly cloudy,VEGAN_VEGETARIAN,8.7,Wednesday,1.5922222222222222,21.0,1.0,True,True
0.29230769230769227,16.1,Light rain shower,DRINKS_BEVERAGES,11.8,Tuesday,0.9013888888888889,8.0,1.0,False,False
0.5636842105263158,8.29,Light rain,SWEET_TREATS_DESSERTS,13.8,Tuesday,0.6386111111111111,19.0,1.0,True,True
0.2535353535353536,14.78,Patchy rain possible,DRINKS_BEVERAGES,11.9,Sunday,2.7325,14.0,1.0,False,False
0.4868421052631579,9.75,Partly cloudy,SWEET_TREATS_DESSERTS,6.7,Friday,4.395,17.0,4.0,True,True
0.5468421052631579,8.61,Partly cloudy,SWEET_TREATS_DESSERTS,11.8,Monday,0.8255555555555556,17.0,3.0,True,True
0.29333333333333333,15.9,Moderate or heavy rain shower,DRINKS_BEVERAGES,9.1,Friday,5.6369444444444445,21.0,1.0,False,False
0.7448467966573816,4.58,Light rain shower,READY_MEALS_HOT_FOOD,13.0,Thursday,1.8755555555555556,20.0,2.0,True,True
0.2969237628176549,15.77,Moderate rain at times,DAIRY_EGGS,6.1,Saturday,10.8375,21.0,1.0,False,False
0.48708971553610503,11.72,Patchy rain possible,SWEET_TREATS_DESSERTS,13.3,Friday,2.6825,20.0,1.0,True,True
0.4418848167539267,5.33,Cloudy,SWEET_TREATS_DESSERTS,16.3,Sunday,1.015,11.0,1.0,True,True
0.648,1.76,Light drizzle,DRINKS_BEVERAGES,16.7,Saturday,4.722777777777778,12.0,8.0,True,True
0.264748201438849,15.33,Overcast,SWEET_TREATS_DESSERTS,4.1,Thursday,1.4961111111111112,10.0,4.0,False,False
0.37,15.75,Sunny,DRINKS_BEVERAGES,12.8,Sunday,0.13972222222222222,14.0,1.0,True,True
0.2711409395973155,16.29,Patchy rain possible,DRINKS_BEVERAGES,17.2,Monday,4.363333333333333,14.0,3.0,False,False
0.48830548926014317,10.72,Patchy rain possible,READY_MEALS_HOT_FOOD,17.9,Tuesday,1.2702777777777778,20.0,1.0,True,True
0.6289855072463768,5.12,Moderate rain at times,DRINKS_BEVERAGES,6.1,Saturday,0.7572222222222222,13.0,2.0,True,True
0.6584070796460177,5.79,Cloudy,READY_MEALS_HOT_FOOD,10.1,Sunday,0.2708333333333333,21.0,1.0,True,True
0.5457142857142857,1.59,Patchy rain possible,SWEET_TREATS_DESSERTS,11.9,Tuesday,0.03833333333333333,14.0,1.0,True,True
0.30904522613065327,5.5,Overcast,SNACKS_SAVOURY_ITEMS,13.0,Thursday,1.9072222222222222,10.0,5.0,True,True
0.2648484848484848,12.13,Light rain shower,READY_MEALS_HOT_FOOD,11.8,Tuesday,2.9975,16.0,1.0,False,False
0.6728624535315986,0.88,Overcast,SNACKS_SAVOURY_ITEMS,3.2,Tuesday,2.53,10.0,4.0,True,True
0.5051948051948052,11.43,Patchy rain possible,READY_MEALS_HOT_FOOD,17.2,Monday,4.938055555555556,11.0,1.0,True,True
0.703921568627451,3.02,Sunny,SWEET_TREATS_DESSERTS,3.4,Saturday,0.2577777777777778,14.0,1.0,True,True
0.3315436241610738,4.98,Patchy rain possible,DRINKS_BEVERAGES,12.9,Sunday,3.7488888888888887,13.0,2.0,True,True
0.3647826086956522,14.61,Overcast,VEGAN_VEGETARIAN,13.0,Sunday,1.3725,19.0,1.0,True,True
0.43563941299790354,13.46,Patchy rain possible,SWEET_TREATS_DESSERTS,16.7,Tuesday,1.6716666666666666,14.0,1.0,True,True
0.6616326530612245,8.29,Light rain shower,DRINKS_BEVERAGES,16.7,Wednesday,2.3980555555555556,14.0,2.0,True,True
0.47873227689741454,6.25,Light rain shower,READY_MEALS_HOT_FOOD,10.4,Monday,4.480833333333333,15.0,5.0,True,True
0.6311111111111111,8.3,Light rain shower,VEGAN_VEGETARIAN,10.4,Monday,0.35055555555555556,11.0,1.0,True,False
0.4217213114754098,14.11,Cloudy,SWEET_TREATS_DESSERTS,16.3,Sunday,3.796666666666667,17.0,2.0,True,True
0.6346320346320347,8.44,Overcast,BREAKFAST_ITEMS,13.6,Saturday,0.7186111111111111,14.0,1.0,True,True
0.5302158273381294,6.53,Patchy rain possible,SWEET_TREATS_DESSERTS,8.2,Wednesday,0.3055555555555556,21.0,1.0,True,True
0.3448979591836735,3.21,Light rain shower,BREAD_BAKED_GOODS,16.2,Friday,6.536666666666667,13.0,1.0,False,False
0.6940909090909091,6.73,Patchy rain possible,VEGAN_VEGETARIAN,20.2,Thursday,3.745277777777778,11.0,1.0,True,True
0.3303102625298329,14.03,Light rain,READY_MEALS_HOT_FOOD,11.7,Sunday,2.3844444444444446,20.0,2.0,True,True
0.2536231884057971,15.45,Thundery outbreaks possible,DRINKS_BEVERAGES,18.3,Friday,0.6316666666666667,10.0,1.0,False,False
0.6986666666666667,2.26,Partly cloudy,SNACKS_SAVOURY_ITEMS,16.0,Friday,10.196944444444444,20.0,2.0,True,True
0.42772727272727273,12.59,Light rain shower,VEGAN_VEGETARIAN,13.0,Thursday,0.6563888888888889,20.0,2.0,False,False
0.41447963800904986,12.94,Patchy rain possible,READY_MEALS_HOT_FOOD,2.6,Thursday,5.543333333333333,15.0,2.0,False,False
0.5108635097493036,8.78,Patchy rain possible,READY_MEALS_HOT_FOOD,17.9,Tuesday,0.6116666666666667,21.0,1.0,True,True
0.6554166666666666,8.27,Patchy rain possible,BREAKFAST_ITEMS,12.6,Thursday,2.535,9.0,6.0,True,True
0.6756292906178489,5.67,Overcast,BREAKFAST_ITEMS,12.3,Saturday,4.465,18.0,2.0,True,True
0.7447873227689741,6.12,Moderate or heavy snow showers,READY_MEALS_HOT_FOOD,0.8,Saturday,0.4216666666666667,20.0,2.0,True,False
0.646218487394958,4.21,Overcast,READY_MEALS_HOT_FOOD,12.7,Saturday,1.1744444444444444,10.0,9.0,True,True
0.5364372469635628,11.45,Light rain shower,DRINKS_BEVERAGES,13.0,Thursday,1.8363888888888888,11.0,1.0,True,True
0.5559090909090909,9.77,Light rain shower,VEGAN_VEGETARIAN,10.4,Monday,0.6075,21.0,1.0,False,False
0.36845637583892615,9.41,Light rain shower,SWEET_TREATS_DESSERTS,12.2,Friday,7.624722222222222,20.0,1.0,False,False
0.5081818181818182,10.82,Light rain shower,VEGAN_VEGETARIAN,15.2,Sunday,1.8641666666666667,20.0,1.0,True,True
0.5541573033707865,9.92,Overcast,SWEET_TREATS_DESSERTS,3.7,Wednesday,1.0319444444444446,14.0,1.0,True,True
0.26626016260162605,18.05,Moderate rain at times,SNACKS_SAVOURY_ITEMS,5.6,Friday,0.4072222222222222,8.0,2.0,False,False
0.727979274611399,5.25,Patchy rain possible,VEGAN_VEGETARIAN,17.9,Tuesday,8.196944444444444,19.0,3.0,True,True
0.2718954248366013,5.57,Light rain shower,BREAKFAST_ITEMS,5.8,Thursday,2.0702777777777777,18.0,1.0,False,False
0.3157142857142857,14.37,Partly cloudy,VEGAN_VEGETARIAN,16.9,Wednesday,0.8988888888888888,21.0,1.0,False,False
0.3238095238095238,14.2,Patchy rain possible,BREAD_BAKED_GOODS,15.8,Saturday,0.9541666666666667,11.0,1.0,False,False
0.4945054945054945,11.5,Light rain shower,DRINKS_BEVERAGES,6.1,Thursday,0.10361111111111111,11.0,1.0,False,False
0.3510895883777239,13.4,Light rain shower,VEGAN_VEGETARIAN,15.7,Saturday,0.8219444444444445,20.0,2.0,False,False
0.650958904109589,6.37,Patchy rain possible,SWEET_TREATS_DESSERTS,12.6,Thursday,0.7025,19.0,1.0,True,True
0.284,3.58,Partly cloudy,SWEET_TREATS_DESSERTS,16.9,Wednesday,0.31972222222222224,21.0,1.0,True,True
0.26249999999999996,5.9,Light rain shower,DRINKS_BEVERAGES,13.9,Friday,3.243333333333333,17.0,5.0,True,True
0.624731182795699,3.49,Overcast,READY_MEALS_HOT_FOOD,4.1,Thursday,7.373611111111111,15.0,2.0,True,True
0.4708171206225681,6.8,Patchy rain possible,DRINKS_BEVERAGES,20.5,Saturday,2.8580555555555556,14.0,1.0,True,True
0.33903508771929824,15.07,Patchy rain possible,SWEET_TREATS_DESSERTS,13.2,Sunday,2.931388888888889,13.0,2.0,True,True
0.7264150943396227,4.35,Overcast,SWEET_TREATS_DESSERTS,3.5,Sunday,1.1791666666666667,19.0,3.0,True,True
0.37636363636363634,13.72,Light rain shower,VEGAN_VEGETARIAN,14.2,Tuesday,0.9452777777777778,21.0,1.0,False,False
0.6355555555555557,1.64,Patchy rain possible,DRINKS_BEVERAGES,4.8,Wednesday,5.696944444444444,13.0,1.0,True,False
0.3857894736842105,11.67,Overcast,SWEET_TREATS_DESSERTS,6.5,Sunday,2.107222222222222,19.0,1.0,True,True
0.6694736842105262,3.14,Patchy rain possible,SWEET_TREATS_DESSERTS,15.5,Tuesday,2.0405555555555557,19.0,1.0,True,True
0.4797235023041475,11.29,Overcast,DRINKS_BEVERAGES,16.3,Wednesday,0.9213888888888889,14.0,6.0,True,True
0.5146666666666666,1.82,Patchy rain possible,READY_MEALS_HOT_FOOD,3.0,Friday,2.4169444444444443,17.0,2.0,True,True
0.33623188405797105,4.58,Light rain shower,BREAD_BAKED_GOODS,12.7,Monday,1.1425,14.0,7.0,True,True
0.2882075471698113,15.09,Sunny,BREAD_BAKED_GOODS,12.1,Monday,0.7311111111111112,14.0,1.0,False,False
0.7002518891687658,5.95,Overcast,SWEET_TREATS_DESSERTS,8.9,Tuesday,2.7875,21.0,1.0,True,True
