reservationId,bundleId,userId,timeReserved,timeCollected,status
6ba8793f-9317-4b3a-8f5a-21a3fb4b04f5,952094c0-bbf7-45df-81e5-194abea788fa,4aed5cba-1cf7-4d7c-93a7-e28e4ad7e980,2025-06-26T14:26:11.267217,2025-06-26T19:49:49.535897,COLLECTED
c9111cbd-f9e7-40ca-a2d5-305bf16210ab,0b8a2cb8-fae2-4c6b-b2c9-be989add9707,11fab130-7ef1-4e6b-9df3-6023227bcd23,2025-04-08T09:30:08.624754,2025-04-08T11:53:31.390451,COLLECTED
2a17555b-0c9a-4489-92f3-f9385214ddf7,053d6365-2a35-46d2-bb28-f778b758c908,62b57d0b-eafd-4cd3-b118-fa9601a0467d,2025-03-10T12:10:27.476312,2025-03-10T14:55:22.081979,COLLECTED
1d7e52d2-3921-4542-9f48-30e265d223d1,7e446ff7-d2f5-447a-9567-365f8b79ee64,70777970-ba38-4d2b-95ea-211e000ad398,2025-04-29T15:47:25.582447,2025-04-29T16:29:55.246899,COLLECTED
bdddb060-0af3-4405-bdc3-17cd9a694b79,a8b197f9-89e9-437d-b384-a170cdc79780,e98c7137-9166-42bd-880a-a12180eb0861,2025-05-09T21:53:33.890846,2025-05-09T22:25:17.576154,COLLECTED
be2d9529-b956-47f7-84a8-3d792218e6dc,bbc21471-3338-48db-a907-f89a5d3d8393,2377dfe0-32a9-4529-9d4f-f18e745ecb1f,2025-04-27T09:23:49.294774,2025-04-27T12:51:00.909678,COLLECTED
37fad380-2e5a-4009-a81c-7446bf45660a,9500bc04-f08c-4514-a7b6-cdbb4b46edd6,40f6f333-31b5-4218-aa34-07830d2f08e9,2025-08-23T18:02:05.991683,2025-08-23T21:37:30.308430,COLLECTED
a1ca3389-2f68-4729-839e-6d9d9888367d,7ed107a8-ce87-45a6-b8ea-bf84593a7ec3,f2c2233c-d95e-4011-a2ae-8c127393355b,2025-03-10T19:25:41.970338,2025-03-10T21:36:58.733096,NO_SHOW
a8c4b230-3476-4dee-8066-94b3fbdbc795,49b93970-cf32-446a-adfa-3fca70cc8100,05983e20-84ec-4073-adf8-ec46c089f623,2025-07-24T15:36:50.499261,2025-07-24T20:46:52.592372,COLLECTED
dffb77f7-382b-4ea6-aa38-99ad6b70ec8d,10750231-6e67-4e22-9278-73960b0fbeb1,05cd6372-a828-4cab-a7ed-96354d76c8eb,2025-02-21T14:10:54.584706,2025-02-21T14:48:43.016510,COLLECTED
6311b23b-31c3-4e54-b09f-5aa83f090ee8,c3177bb1-f94d-47f0-b4f5-f1635c6bbd87,d5972e9f-6836-4177-87c7-cb5b9cceaac4,2025-10-23T16:08:50.457561,2025-10-23T16:59:40.595775,COLLECTED
e72c2c7b-0a8f-4647-8fba-15f2c063a77b,6bfdee55-eca3-4748-8b70-12c766169678,414a9d1a-f0a8-44b5-a9ec-6f03fe75b6e8,2025-12-23T20:44:12.987085,2025-12-23T20:47:58.519865,COLLECTED
47c1fa65-c893-4a44-970d-55a9572fb95d,02d91458-8ef7-4e71-95cc-a0d83b1edb98,65f76e9d-1022-4f03-b2e1-d3a907fd2f72,2025-04-13T13:50:34.778132,2025-04-13T14:16:48.982932,COLLECTED
aeb0a579-ab8c-4b86-9cce-27083deab271,a62827f2-4bd1-4721-8962-d95ed69e7e1e,d00bafd9-abb6-430c-a386-7fbc5170cb13,2025-09-27T10:57:05.272843,2025-09-27T12:33:12.626310,COLLECTED
7db9e9f7-c32e-47af-ab93-6425c660b7c0,e130e69a-ea02-457e-847b-d0ff0f6e7524,6085e950-2831-4fdd-aa4f-7a3c181aea6b,2025-11-19T14:46:27.014729,2025-11-19T15:15:19.372620,COLLECTED
f65f972c-450f-4739-8cc3-a5908672f53e,5d91ef16-3165-41de-80e8-139cb1c818f9,8dd4941c-8ad6-4e0e-93cf-5ae3485e3081,2025-11-28T15:03:39.529007,2025-11-28T16:55:12.924959,NO_SHOW
07b9e0e0-a05e-4840-ba78-9049fd0fb6ff,4d56eed1-223d-49a5-b1da-abe23b5aa74f,f83fc1f9-0211-4fe4-88f5-d5936f7ea04d,2025-10-08T18:34:43.418944,2025-10-08T21:29:57.145366,COLLECTED
dedf1c29-2413-4350-8c52-c103fcfb2f1a,ae908dda-9f83-47fe-bb37-8c61d4cd5f4f,abaf091c-2d14-49ee-8657-5ac7807448a2,2025-09-03T09:42:16.375188,2025-09-03T14:36:37.255136,COLLECTED
b85560c4-e5d2-4f33-9fe5-6db853088c82,3bb0b764-7eff-48d1-8c9b-a01fb1623971,242125d1-18c8-4100-9dd8-fb89ed4e24d8,2025-04-08T19:45:06.994095,2025-04-08T20:42:57.966474,COLLECTED
1f0685d2-ae5b-4fba-ad26-b7e2361ae05f,136da6f6-2f77-43f6-babb-8fd7cf1e9ee2,3dcae7f9-2591-4322-bedd-db7ffbee31d9,2025-05-08T16:04:44.054754,2025-05-08T18:09:37.474528,COLLECTED
c9870e9c-ae01-4759-8d21-aa5dcbf84bd7,3e2755ae-4c8e-4f20-9bd2-1b9983c71a20,b27e349c-bc50-4f7d-bd3b-59258697cbf9,2025-10-07T19:26:38.230197,2025-10-07T21:19:34.274692,COLLECTED
b936f83b-4b2b-4960-976b-c2013fe7c92b,a438bfb6-c25d-474e-967f-2127bab29b47,285fab47-3479-4fb0-9ced-700eefcdc02d,2025-01-19T14:43:16.606246,2025-01-19T15:02:38.878453,COLLECTED
abcfa969-044e-47fb-8ff1-f7c824dd5814,d14059aa-3eaa-4a45-aa5c-06e9bf37c544,a53d8d52-9ebf-4c93-bb7f-aa3a243154eb,2025-08-03T18:33:56.851653,2025-08-03T19:47:29.250496,COLLECTED
eda523a0-5371-4bd2-aaef-c4c751e6eacd,869feb09-604b-4393-ad56-3ff020898bc7,27f2460e-066c-47b9-b31a-264a21dcc479,2025-11-27T14:51:17.726934,2025-11-27T15:31:34.201718,NO_SHOW
c523cb91-fdc3-4b1a-ba16-2532aea92c51,71075221-3ca9-4f2f-8d1b-126fa90a4ea3,d3ebe145-194a-405f-94ca-4bb6aab99dcd,2025-09-02T18:31:07.866741,2025-09-02T18:59:50.245088,COLLECTED
d1b73aeb-66ba-4b0c-a4db-f447533275da,3cc3d11f-63ae-4f09-906d-fb8effb5dcba,72411ad0-c9d1-452e-b541-625b803dda99,2025-04-28T15:05:55.904071,2025-04-28T16:41:56.119565,COLLECTED
1f91ce82-0a47-4cf6-858f-e25892f7e84e,b2ea18da-3dcd-4431-8966-ae6694c779e5,4aed5cba-1cf7-4d7c-93a7-e28e4ad7e980,2025-06-27T20:33:07.486694,2025-06-27T21:43:50.068895,COLLECTED
8e9511a7-cfe2-426c-b350-f9ea7bed5c9c,86937af1-af7b-4e93-9282-217fd394bf06,90410f40-7b40-40ee-91e9-3519f1f03aee,2025-02-01T12:20:14.904010,2025-02-01T13:01:02.115940,COLLECTED
6e45a464-71cb-4c98-bc62-63d502fd0d90,af919d44-ef7e-4376-b9c5-eb86e6c37e01,2def2044-b2c2-48ba-a640-2f549a934666,2025-06-29T19:32:41.279126,2025-06-29T20:42:55.053051,COLLECTED
62c1534b-a288-45e5-af74-520e7512d2ec,3b01a41b-4e2c-45bd-97bb-4285449547cd,14f2e4b7-f29a-4b38-b458-e1aa80c360bd,2025-06-25T15:41:19.529968,2025-06-25T16:34:46.492064,COLLECTED
dc43f6e3-195d-4545-8753-97c90c567516,54a50e02-7512-4df9-84b3-c378c35edcbb,696c28c7-93fd-4a63-bcff-22d442eb1982,2025-05-05T14:08:00.364649,2025-05-05T17:17:32.023435,COLLECTED
b5031d57-ac16-4f03-94c1-22e60a5bd563,3a4b3dd3-d0f4-4c24-892b-38afa1b03c80,dd86d65c-ad15-4230-a0ee-e75148999450,2025-04-27T11:37:34.229374,2025-04-27T13:22:49.815748,COLLECTED
72eb4e10-ae43-4e54-8ee3-218b95251935,6382a77c-7469-4c0e-b030-5a6165d33015,e8a72cb5-7776-4417-8e7d-d06d70df5a15,2025-06-27T15:41:34.673534,2025-06-27T16:35:50.177501,COLLECTED
68ff73b5-35e1-4a80-a04f-861e331ae605,ef576e24-d139-4405-b8cd-c0b998af5905,e78ebb16-d04e-4c52-8b39-b7b9428e29e2,2025-05-30T10:42:43.478371,2025-05-30T11:29:45.378924,NO_SHOW
43dc60a0-7aba-4fbc-9f75-66f91c51e9a2,c77dbbc1-185d-489c-9a75-1eb65062f781,e9ade865-d1df-49af-9070-d5ceebfe63a0,2025-03-24T19:26:01.841408,2025-03-24T19:40:51.198888,COLLECTED
ab29f452-2533-4aec-9fb1-4d91a4ea084b,4f299bd9-717b-4f7e-a54e-06fdbec5996e,df2b0081-d33e-4f4a-882a-c448e49c92fe,2025-10-31T19:36:25.854662,2025-10-31T20:29:50.725711,NO_SHOW
074482a3-3830-4226-bdef-f84c0207e088,0f9bd6fa-c4fb-429d-8434-3bebbb8ad053,8a3d18b4-eb82-4c7c-bdec-62291c860c9e,2025-01-25T13:30:39.411887,2025-01-25T14:50:21.086826,COLLECTED
dbb0eb9c-f133-45f8-911b-ab9c8a7fd601,ae6d4021-ccd5-4dec-91a5-db82570a89c1,4e8cb6b7-bf09-4465-a7e9-6b774ae2c584,2026-01-13T13:15:07.665529,2026-01-13T15:31:08.860410,COLLECTED
4436a172-f77e-42a5-91ab-4194bde68316,56cba563-3a91-4a56-a3ff-a7880f196659,61cfa63a-4406-4ac5-9a84-0b5c5dc78f4c,2025-03-20T12:20:12.376482,2025-03-20T13:06:04.086172,COLLECTED
224dd035-6124-4daf-81d2-f085c394e950,ed0f6a13-e155-4fec-8c53-6b4f53aa5ddb,fc2f4d6d-d3e0-47f0-9cce-f1168cf9ac68,2025-12-01T20:52:38.625086,2025-12-01T21:54:15.110100,NO_SHOW
f37689de-6c1c-4963-88cd-5467b6e675b8,80176cb8-6a0f-4547-8fe6-92efb7853001,076c62a1-18b2-497a-a33c-248a9a53f909,2025-06-01T12:43:43.227978,2025-06-01T14:43:45.673360,COLLECTED
6ea5adef-19b2-4906-8766-21d8b46f4341,6bcc0b6d-8b9a-46f0-8dd4-f8403732ac4f,d4175031-87d9-489d-98e1-382a97cb9f19,2025-05-14T12:57:10.573739,2025-05-14T14:35:38.676941,COLLECTED
4860f910-4fd0-4f64-b47a-cef3e6b0d125,7beef576-2d8e-447d-8bab-aa9885b1ec28,b6b66824-05d1-4c17-8b52-938baa25fa0c,2025-01-19T14:36:34.189341,2025-01-19T15:18:19.406018,COLLECTED
9933189c-da41-43bf-861d-28bffc6f939c,33096527-feeb-4df3-883d-d490b138535b,0d2c684a-7083-43ff-bb64-2c5697b167fc,2025-09-14T11:37:18.802431,2025-09-14T12:38:44.344369,COLLECTED
e3a6e766-99c5-4725-a55c-08cd20f7c591,f3307f35-ee70-45a9-8d05-e9c643179126,dcb55144-8aa1-49cf-81f9-a37aa19e00c1,2025-06-24T12:26:15.949389,2025-06-24T14:39:35.870917,COLLECTED
12b5ddd3-6c37-45d4-a64c-cd66869d7ad1,a8fa14d2-2488-43dd-91a7-f6ca4d70b4d7,b134670e-447a-48e4-b0a1-805abd791934,2025-08-26T14:08:24.208848,2025-08-26T15:10:34.452873,COLLECTED
571b367e-62a4-4101-ae81-c03d5daab04f,3ef28666-50cf-40b7-9f36-387bba25a7af,bf7eb331-8324-48cb-8e27-f0f0e5b4bd40,2025-06-24T20:13:46.296663,2025-06-24T21:15:59.790418,COLLECTED
4a90f838-6e98-441d-a93e-31067d2c4c18,89a6d5d6-36c8-4850-b3a1-639c307df82a,15c050ab-1c5b-43bb-adf3-c0295634d547,2025-12-01T14:29:49.006349,2025-12-01T14:31:12.926264,COLLECTED
51cc1bf0-1bc8-451d-b0e8-ea2b1c36183d,9a23143e-9a27-4d87-8cc3-d5fe058bc453,27f2460e-066c-47b9-b31a-264a21dcc479,2025-07-27T20:40:12.721741,2025-07-27T20:53:22.809674,COLLECTED
b5791d9b-6139-4072-a42b-1f98937da1cb,c3391cac-73d9-43ef-a7e8-7b5d62140440,d5972e9f-6836-4177-87c7-cb5b9cceaac4,2025-10-12T13:43:20.511908,2025-10-12T14:03:11.141113,COLLECTED
ce618c09-9c68-4703-9118-5a6486ecced9,4628c6a6-9bdf-4df4-83e4-0265f7a1c082,c09298ce-8507-4b49-9bef-c2997c7c87a6,2025-08-31T14:12:32.385889,2025-08-31T15:34:42.347316,COLLECTED
ff3f9f43-97fc-48a8-b180-9a1a01544a99,e901f91c-63b0-459a-8c9d-6b34c1809b56,b6b801b5-1c5d-4b14-b296-d62cf4e8ffb8,2025-09-08T13:36:12.512729,2025-09-08T16:45:02.501519,COLLECTED
25c4b1f5-9645-472f-8448-a6762f23e9e7,e1150759-6326-4a3c-bfe4-83999521047b,d15e9e92-2318-4028-b798-56b079aa89e2,2025-06-28T14:44:21.668306,2025-06-28T19:30:26.018927,COLLECTED
1db054cd-27f0-445f-94cb-d3e81000b24a,374361c7-cdc7-4943-ba4a-235256b1d85a,a53d8d52-9ebf-4c93-bb7f-aa3a243154eb,2026-01-11T10:13:21.845845,2026-01-11T12:01:54.022048,COLLECTED
4b39ee2a-56e1-4c8f-be85-6d2cab1ce900,d427581d-b069-48a3-933d-fbb6023ac2aa,9a8ea6fa-ee0f-4835-9a17-aa160babdcbb,2025-04-12T10:42:43.496631,2025-04-12T11:02:11.708032,COLLECTED
66e5cd91-47fa-4e17-8799-7b851cab15cd,f94a85f4-f823-48f6-a982-56f542e5344d,f3ca2991-dca9-4327-8de2-e1942567c60e,2026-01-13T17:10:38.810733,2026-01-13T19:03:29.151446,COLLECTED
fe455402-863c-4553-a3c8-31f25e9a2952,64d25178-18e6-401b-902c-60e358f1fbff,05cd6372-a828-4cab-a7ed-96354d76c8eb,2025-10-13T15:06:22.157904,2025-10-13T16:07:10.406670,COLLECTED
a9e3e3ff-e28e-4778-89fe-b3cf96e2c2f0,62a111c1-0d78-4cf6-82ad-b70816e80ec4,6085e950-2831-4fdd-aa4f-7a3c181aea6b,2025-12-16T20:11:28.513137,2025-12-16T21:21:41.608139,COLLECTED
049e5857-8349-4e76-b63c-78f6a20db7f3,1ccb0b0d-d0f4-4867-9700-278aa54eb558,5e030ec3-3235-4dff-91fa-df268fca08b3,2025-04-04T12:46:03.599115,2025-04-04T14:36:34.265403,COLLECTED
983165c7-a6f1-4390-b4a7-e279aefd77e2,5a190a01-9216-4174-b385-fda4e1583d42,15962eb4-e666-4481-8222-6c588d4aee40,2025-03-26T10:56:36.664279,2025-03-26T13:19:00.204755,COLLECTED
bf35d019-676e-474d-b12f-a881fa94a383,c7b5c68c-d46a-4d70-9a2f-9255bcd27e82,934eae59-91cf-4c40-935e-b24f48009a5b,2025-09-04T12:40:49.002477,2025-09-04T13:39:39.116683,COLLECTED
f09e3160-16fb-4187-8f88-22661b771e2a,216edb60-ed02-427d-844e-774ad5620157,62b57d0b-eafd-4cd3-b118-fa9601a0467d,2025-01-26T18:17:52.474914,2025-01-26T20:58:36.720914,COLLECTED
744ac582-a56a-4a7a-9d35-c336ac676321,8344b94e-5714-48cd-af66-1c048c1c9770,4b9f46c8-cf84-42e6-a741-92a79b47eb3f,2025-11-07T20:56:07.506676,2025-11-07T21:47:43.384753,COLLECTED
5d8155c9-5212-4b68-a269-2e5a9d1886a6,2e8d8f89-6c27-44a1-9db3-7ee2cb8567db,b6a5d28c-e8ed-490f-bf3d-29fa8e515eaa,2025-10-09T17:58:31.393542,2025-10-09T18:06:02.102613,COLLECTED
95254485-2f55-4e11-b091-b76f877221d6,326bd83d-9b05-481a-8b6a-b24d5cdbfc86,70481ffe-e89a-4c7d-a3c7-cf97ec4a4cf4,2025-02-25T14:38:29.296225,2025-02-25T16:33:47.103205,COLLECTED
62b16d1a-06f0-4959-a599-869ce9971099,b90d1079-35f5-4926-971a-5ab28cd484a6,68597831-9d44-42ce-828f-cffe6186a88b,2025-08-21T20:00:25.028142,2025-08-21T21:21:54.364536,COLLECTED
a6f44691-177c-4a30-bbef-9ec88c265311,caf43c4d-71d7-4ca5-97f2-b610b926132b,0ed4286e-0293-4ff9-9bfc-62ae5102ca3a,2025-08-10T20:59:41.833296,2025-08-10T21:21:56.302777,COLLECTED
a0e392d9-02a3-43b0-a34c-9468366b6d80,53b33093-6993-4ae7-924c-fd09efe33380,c0fbc0fc-883e-480b-b76d-b66c90b15fc1,2025-08-16T10:50:37.833225,2025-08-16T16:38:32.595147,COLLECTED
6cd76fbb-6171-4322-9b63-b7a2281b0eb4,b071d33f-82e8-42fe-aa17-9eef0db82513,f854fe02-dcda-4ce4-bd87-a804a68d3b7c,2025-04-22T16:17:21.526452,2025-04-22T21:18:57.787983,NO_SHOW
2eb51681-afdc-4507-a35d-5f6c8d13673e,ec8dd005-742e-48db-bcf2-5231617f48b5,04ef2879-d731-4f9e-ae92-6943af393e7d,2025-09-24T17:54:11.594277,2025-09-24T20:18:02.212516,COLLECTED
bef6082c-eaa4-4be0-be58-d88c5e058fb8,2c681cef-57ec-469f-b960-898200ef4e63,b761e467-4335-4009-b888-7359ed160ffb,2025-12-14T10:47:21.528031,2025-12-14T11:32:59.377051,COLLECTED
add91d49-5a98-42e4-b799-ca5a7af003d9,7412a922-00e5-40d0-a9c4-837ed7e60eed,3edc3e4d-7724-4302-8b31-d30b687fe233,2025-09-06T12:24:59.581246,2025-09-06T14:33:19.321684,COLLECTED
f10ea3f8-f49a-4779-98bc-19f6176ae161,13d92d40-1e14-4a2a-aaba-53df4f0feafc,a919ea3e-3fb7-4c31-9ec4-4573f3b8e8ae,2025-07-05T11:51:17.781234,2025-07-05T14:57:44.038280,COLLECTED
7ece523d-31ac-4ab4-b1f9-f51505c2d7bc,187fe652-dffe-4dd4-af6a-c4c0ea4dee78,e7baa826-5cfa-45e2-8519-a2d6077c0cab,2025-08-19T09:23:31.347559,2025-08-19T21:40:12.863878,COLLECTED
0194f0ea-656b-48a5-ad6f-d93d8ec3ec1d,025ba6bd-218a-480b-b878-b1ee9dad41d1,2def2044-b2c2-48ba-a640-2f549a934666,2025-02-11T12:01:56.021287,2025-02-11T16:54:27.710291,COLLECTED
395774ba-f212-46ca-8653-ac677968c44a,f66bd304-8c93-431e-8490-1b9c68009df8,3062f439-916d-4814-98de-c63a8fe1b739,2025-02-05T20:46:26.296221,2025-02-05T21:41:35.627319,COLLECTED
bdeaf86f-9a92-49ce-a360-3c3874f6ef0a,59b4503e-f5be-4764-b96c-7e6d19b1af47,09d73ced-8aa4-4e6e-80b9-80732a6f7258,2025-02-17T10:25:45.260626,2025-02-17T11:40:55.924026,COLLECTED
5fa1438e-79fb-42c7-ad32-e78e797d2162,038240f2-15f9-4078-8985-d49a4d4c9c75,3a8f3f3d-d44a-4ac3-8baa-661d6fa976e0,2025-02-12T16:04:29.168854,2025-02-12T19:01:23.721770,COLLECTED
0a84675d-40e4-460c-903b-ea0306101d96,89a05795-0f90-427f-8d41-1f5f5785c700,4b9f46c8-cf84-42e6-a741-92a79b47eb3f,2025-04-28T20:29:55.420523,2025-04-28T21:02:46.077043,COLLECTED
0cd7d594-3dcb-4e0c-9e66-aad957be3c1a,e7add98f-6828-46c9-a4e7-83c4012b63e2,33bad17b-9206-4cfe-bffb-353363850f1d,2025-03-18T18:10:53.537655,2025-03-18T18:45:24.895226,COLLECTED
0d8bbdca-6409-46e3-964d-ebd2eb7a320f,339c0b7e-7c56-4b43-a98b-e081de7b04af,b27e349c-bc50-4f7d-bd3b-59258697cbf9,2025-07-21T07:55:06.825288,2025-07-21T11:43:23.334423,COLLECTED
531b0c9f-6812-49ab-825d-b59aae6b1760,48c2a6d9-6569-4e97-8737-d5d66daddb23,e786e515-2502-49e5-a587-366aa53b39e6,2025-07-03T13:48:23.368347,2025-07-03T15:27:54.850544,COLLECTED
5da7cc8c-7146-4b1d-8beb-a904fb676094,eb062483-8ad0-4968-8070-a40363a06612,5198942d-003e-4f7c-8f79-c9f15d6047a1,2025-05-26T20:51:35.337344,2025-05-26T21:58:48.355670,COLLECTED
e6dd9ae3-6df0-4b16-834b-af808181f291,adf729c7-6ebe-42c2-9394-209768189456,68597831-9d44-42ce-828f-cffe6186a88b,2025-06-16T14:38:06.609379,2025-06-16T15:00:18.066541,COLLECTED
43762a74-d338-4048-b284-3df8d0992693,edf533ce-73cf-409c-b737-87c74f90bc73,7af425f5-7802-4e7a-990f-8e708f1ae59e,2025-09-19T20:39:49.264283,2025-09-19T22:33:17.498577,COLLECTED
37e2478e-2351-4fa2-b72b-0018ba49edde,a4dcfdc4-7815-4dc5-a1ae-e069a436d429,e63acad5-4f95-4094-8255-ff2d3140e46f,2025-03-09T17:31:19.334136,2025-03-09T19:27:33.466010,COLLECTED
8f820404-aebd-4d3e-92fe-e9b39bb9733c,32b759cd-1517-4ed2-8c09-142cf5cac010,285f3927-4fcd-4248-98cf-e0273b7a166f,2025-05-07T10:58:12.171691,2025-05-07T11:12:45.233455,COLLECTED
a8dc72ec-4c91-4f86-9d63-110b852cc2ee,67f6d8a8-ce20-48f8-9e99-a60830f40f24,abaf091c-2d14-49ee-8657-5ac7807448a2,2025-04-29T15:49:26.831280,2025-04-29T16:44:05.904078,COLLECTED
5082e788-be92-4b0f-ba99-2127081e3fa1,e8d7adef-9c13-4fa6-8bcf-f5f230c2c6e9,80bbdea1-e732-49fb-8fd9-9205dfd9f340,2025-10-29T11:04:41.919419,2025-10-29T15:46:13.866410,COLLECTED
cd3e5057-2989-4264-a124-22465cb9b0d5,d6dad7d0-ca3f-40c9-a2fa-cf957623fe8e,e9ade865-d1df-49af-9070-d5ceebfe63a0,2025-03-29T19:20:30.966073,2025-03-29T21:40:56.912855,COLLECTED
7044f5f0-36b8-417c-abfb-5d84242aaafa,4e62fd54-0669-4cdf-a7f1-da42387d8518,01db3ec8-2a8e-48ce-bdc4-dbfe1e470742,2025-08-22T08:48:40.721065,2025-08-22T11:34:53.038892,COLLECTED
8431e49f-1976-43b3-b246-c729fb878ccc,9c0a732a-8ced-443b-a22d-258e8039515d,444ee456-0c48-4b12-8b74-9a25cdba81f3,2025-03-19T14:24:32.269593,2025-03-19T15:32:01.659220,COLLECTED
0eeb5148-5248-403c-9cdb-98d5f1867dc8,15b0b1e5-3851-481a-a2a5-bb70049b3aa9,aa2d1c04-d057-4d9a-804a-ee877a413b0d,2025-04-12T11:46:39.167072,2025-04-12T13:22:25.851943,COLLECTED
ffa0f7c3-560a-4b36-b20f-96167ba15bb3,cb8fd801-a9e4-4471-b644-aefd3bb06c0e,80bbdea1-e732-49fb-8fd9-9205dfd9f340,2025-05-26T15:26:54.024828,2025-05-26T16:57:51.610106,COLLECTED
429cc3f1-7e7b-4527-9e6c-69c6e1dfb830,623566c6-4c6c-44f6-8006-128c9bbe5868,4b6e20c6-d87c-4fa3-8b7c-5616dbe92df0,2025-04-19T15:59:48.970888,2025-04-19T16:53:29.905123,COLLECTED
becab3f1-f1aa-4096-8d7f-53c61d60f5b1,efc05ea7-877e-4e02-aeb6-b828fa043bfb,ff099876-fadc-473e-9c71-3b9bcf781744,2025-12-15T10:58:05.711113,2025-12-15T13:25:11.862222,COLLECTED
9ea01747-369a-47bf-b883-dac2da5ea3ed,452faca8-3f60-4f36-a4a0-b339229f9ec3,af58bff8-c367-40f8-89fe-2f3e9abb7e08,2025-11-11T17:50:43.575010,2025-11-11T18:31:05.727147,COLLECTED
62f02505-46bf-4de6-9346-7633dd736489,a41890e4-bc79-41c4-a8ce-10455c5de841,c8ed7d8b-74ac-4794-8751-de009c6fce42,2025-12-19T14:33:58.466606,2025-12-19T19:54:55.630394,COLLECTED
568e9874-71e3-4520-9593-5f018fd56ed7,9fdbae21-ba1e-4a5e-9d24-089129179ab3,cd369bda-2f1c-488a-b78f-18233e1bb2aa,2025-01-17T19:29:01.463414,2025-01-17T20:15:57.960158,COLLECTED
79448a63-909c-41ac-bdf4-caf85216c57d,c4b0ac32-67d5-4330-af06-22676e57e73e,232c29f8-4dae-4197-a046-94e0410bf01f,2025-06-06T18:24:47.938552,2025-06-06T20:49:03.347455,COLLECTED
f1b1b3ed-41fa-4841-9bd6-66fde679ae54,4de9e5a4-a5ad-46e3-b3bd-7d94ff284b30,aa2d1c04-d057-4d9a-804a-ee877a413b0d,2025-09-15T20:03:33.624009,2025-09-15T21:35:15.479730,COLLECTED
4eaa1319-af9b-47e0-b2c5-e634db274790,9c8cfc7c-523d-4b48-827e-d668c36a2a45,1c777789-58a8-421d-8604-22f627dec75a,2025-12-08T15:52:06.453647,2025-12-08T16:20:46.085685,NO_SHOW
11203922-2b36-4497-ba85-22a0a7027350,4b4de9a8-1b2e-41d4-b6cb-22ee84f43836,68597831-9d44-42ce-828f-cffe6186a88b,2025-07-25T13:20:02.860663,2025-07-25T15:31:57.286060,COLLECTED
385b930d-20f7-4fca-bd1f-8b1895f1b6df,598ecd39-3fd4-4501-b4a2-e920af520db0,9457551f-80d1-4436-b66f-cf641f2b320c,2025-12-26T12:06:16.474243,2025-12-26T13:20:44.314105,COLLECTED
cb4165ec-9de1-44e5-9ff8-0078096f2b29,9584dd52-c85a-4aa4-b8af-52f620205009,4f674fb4-362e-4f3a-a820-bf76f98d55fb,2025-11-21T18:45:03.298257,2025-11-21T19:17:06.230689,COLLECTED
17fc5bb0-0a21-4987-9a0b-cdea01b67669,f6f3f903-3891-4fec-840f-8e7cd200dedc,33bad17b-9206-4cfe-bffb-353363850f1d,2025-12-18T12:35:11.496145,2025-12-18T14:32:57.018304,COLLECTED
c9797312-81d3-4b26-be6a-0f18c078b0cb,47cc11ab-a2a0-4a33-bf5d-58a16f3ed11e,5e1dd45c-3673-4a4f-9380-498ecfd2bcce,2025-12-09T16:40:49.894517,2025-12-09T17:20:45.947324,COLLECTED
9c10c669-e1c3-450e-b3a3-8b9661917ae3,30a1900d-699f-4f7b-81fc-f9870eaf1566,607aeaaa-81cd-481d-8a30-8c8e8860e428,2025-04-07T20:58:03.567435,2025-04-07T21:55:47.305969,COLLECTED
c4bf89cc-0d69-4874-8965-74ee6a577ece,2d935c17-0f89-4122-82c0-a08012c9216e,aa2d1c04-d057-4d9a-804a-ee877a413b0d,2025-05-17T13:45:48.615129,2025-05-17T18:38:54.576780,COLLECTED
90bfedfe-e7c5-4f99-bf8f-c8b7521f000d,6dfd1a10-de6f-4789-a8d9-43bd25f09d13,6c16c7e1-ce96-4ecf-b92e-82cf59ec1ee8,2025-04-22T12:36:37.810986,2025-04-22T15:58:09.654034,NO_SHOW
3e90adcf-bd43-475f-b2eb-5b7d5c78a777,bbadb06a-1edf-44b0-acba-00bc75c07cea,86a93ee3-b8e1-4801-9a90-e1d097074821,2025-09-08T10:42:56.109163,2025-09-08T11:00:44.103608,COLLECTED
34b9b0f2-977c-4a7f-9936-00aae4ee635e,548fbb13-5c2b-4c84-a0b0-501dc615cafe,5e030ec3-3235-4dff-91fa-df268fca08b3,2025-12-06T13:53:22.663136,2025-12-06T19:51:55.050437,COLLECTED
260ff802-cb21-40dc-b824-8c8b8e595826,58743d8f-6424-41ac-8deb-1f5bc34e2095,0c62b69b-3bf7-45a0-8e7a-a3a1c42b87c5,2025-08-27T10:44:48.458452,2025-08-27T11:44:43.874278,COLLECTED
8ec0fc6a-315b-4bd9-8ed7-16db119312dd,ee596700-8723-4598-b271-c5dfdb2208bd,7ad8d909-a378-4b48-ba89-e3504a8044b7,2025-11-04T13:20:06.750967,2025-11-04T14:08:08.393089,COLLECTED
ccefb95f-c72e-4233-8603-5aa92fcf2f8f,a1d206e8-3bf4-4430-bf3e-623c23f583d0,61cfa63a-4406-4ac5-9a84-0b5c5dc78f4c,2025-08-02T13:28:31.161389,2025-08-02T14:40:56.161598,COLLECTED
