bundleId,vendorId,name,description,price,category,postingTime,collectionStart,collectionEnd,productIds,allergyTypes
96b60b69-0524-492d-ace7-701c538455f0,953b29b3-d8c6-42da-a4ea-fa6732d705a5,Al's Desserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Al's Desserts. Contains 1 product(s).,7.11,SWEET_TREATS_DESSERTS,2025-04-05T13:54:31,2025-04-05T17:00:00,2025-04-05T20:00:00,['ea46073b-b871-4335-b38d-c527ea30fe1c'],"['VEGETARIAN', 'NUTS', 'GLUTEN']"
743f30f5-6f56-441b-a088-5771d54c2fb9,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 2 product(s).,7.62,SWEET_TREATS_DESSERTS,2025-12-27T16:00:45,2025-12-27T17:00:00,2025-12-27T19:00:00,"['ada665fe-92d8-46c9-88f1-3d4f9b57ceec', 'c0b64810-65fa-4778-937e-2d550c2142d2']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
8e4552bf-5456-40ae-a33b-eb53cb99c7e8,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Morning Start Cafe. Contains 3 product(s).,3.2,SNACKS_SAVOURY_ITEMS,2025-03-04T12:22:43,2025-03-04T14:00:00,2025-03-04T15:00:00,"['823c1f81-614a-4805-98ad-8b3f7dbb2848', '823c1f81-614a-4805-98ad-8b3f7dbb2848', '823c1f81-614a-4805-98ad-8b3f7dbb2848']",['VEGETARIAN']
3346a6c1-2f8d-407b-a827-72975ad18c53,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Azure Bakery. Contains 4 product(s).,7.88,SNACKS_SAVOURY_ITEMS,2025-07-07T11:24:33,2025-07-07T14:00:00,2025-07-07T15:00:00,"['5fa113bf-47e8-4eed-884e-0cb17ef8371c', '5fa113bf-47e8-4eed-884e-0cb17ef8371c', '751a4930-3953-4019-b9cc-fe9fe392b94e', '751a4930-3953-4019-b9cc-fe9fe392b94e']","['NUTS', 'VEGETARIAN', 'GLUTEN']"
77725b40-74fb-478e-99be-6de56bdf4ef7,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 3 product(s).,9.2,SWEET_TREATS_DESSERTS,2025-12-01T18:31:45,2025-12-01T19:00:00,2025-12-01T20:00:00,"['97c99462-f276-4beb-8fb7-8e348d059b80', '97c99462-f276-4beb-8fb7-8e348d059b80', 'b76e1c44-e50f-4e54-ae23-d420acbb5a3a']","['DAIRY', 'EGGS', 'VEGETARIAN', 'GLUTEN']"
7c977aad-6214-45a0-88bf-9505916e2742,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Jamie's Bakery. Contains 2 product(s).,8.5,BREAD_BAKED_GOODS,2025-03-20T08:24:34,2025-03-20T09:00:00,2025-03-20T13:00:00,"['15f33f0f-9835-47d6-bce9-11016bd3aab5', '15f33f0f-9835-47d6-bce9-11016bd3aab5']","['VEGETARIAN', 'GLUTEN']"
6ef678ee-d3d8-4118-9a02-7d81f4b4c561,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Fresh Harvest. Contains 2 product(s).,2.29,VEGAN_VEGETARIAN,2025-02-26T07:47:12,2025-02-26T15:00:00,2025-02-26T16:00:00,"['0ce2b7bc-e055-40cd-bf2a-1af70d03446e', '55eb431a-2185-437b-9c31-eb8dd60d86df']","['EGGS', 'VEGAN', 'VEGETARIAN', 'GLUTEN']"
6b9bad9e-597a-46bc-b337-a1a2abb5a8a3,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 2 product(s).,6.07,SWEET_TREATS_DESSERTS,2025-06-28T18:27:44,2025-06-28T19:00:00,2025-06-28T21:00:00,"['c5cf144f-df9d-45c9-9c53-582a50d4e7b9', 'c5cf144f-df9d-45c9-9c53-582a50d4e7b9']","['VEGETARIAN', 'GLUTEN']"
90c5056f-bd71-48d5-9d76-3fac1fd6c6da,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Breakfast Items Bundle,Breakfast Items bundle from Riverbank Supermarket. Contains 10 product(s).,10.37,BREAKFAST_ITEMS,2025-10-14T17:25:45,2025-10-14T21:00:00,2025-10-14T22:00:00,"['b9935989-4e51-405a-b097-58df67d2d25e', 'b9935989-4e51-405a-b097-58df67d2d25e', '5acf3d20-dae7-4082-ba1c-8feefa7b8611', '5acf3d20-dae7-4082-ba1c-8feefa7b8611', '5acf3d20-dae7-4082-ba1c-8feefa7b8611', 'ca4e2b50-22b3-4c45-ba87-62b5fd883467', 'ec78c100-4237-4a68-94de-e80c72f7af16', 'ec78c100-4237-4a68-94de-e80c72f7af16', '9f78f3ee-4bf9-4607-8966-2deffcae7641', '357fac9d-5a28-41b1-8212-2a79a9dbb844']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
88078c94-862a-490a-877e-7c20879949eb,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grill King. Contains 4 product(s).,7.58,READY_MEALS_HOT_FOOD,2025-04-29T12:57:52,2025-04-29T19:00:00,2025-04-29T22:00:00,"['413d3333-a8fe-4c21-bb27-c5e557979050', '413d3333-a8fe-4c21-bb27-c5e557979050', '413d3333-a8fe-4c21-bb27-c5e557979050', 'a4b74b42-8efd-42a6-856a-f904644ed8ba']",['GLUTEN']
6432c779-3dc6-481d-98f2-7293bd4c4e50,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Farmer's Dog. Contains 3 product(s).,8.18,SWEET_TREATS_DESSERTS,2025-08-10T16:31:07,2025-08-10T18:00:00,2025-08-10T19:00:00,"['ebdcd1bf-2da1-43bb-9d99-b5bb2db933cd', '684c1977-45c6-4997-9ba2-d50a2c591b11', '8ea46dcd-8b9f-4738-8cb9-496a4f56c359']","['DAIRY', 'EGGS', 'VEGETARIAN', 'GLUTEN']"
20b51c8d-1e85-4b8e-943a-43550f725b45,953b29b3-d8c6-42da-a4ea-fa6732d705a5,Al's Desserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Al's Desserts. Contains 3 product(s).,6.8,SWEET_TREATS_DESSERTS,2025-02-27T12:22:43,2025-02-27T15:00:00,2025-02-27T17:00:00,"['3163efb3-2398-4dcf-aeed-589c067154ba', '3163efb3-2398-4dcf-aeed-589c067154ba', '619c63f3-b19f-4145-95bf-d812934c3209']","['DAIRY', 'EGGS', 'VEGETARIAN', 'GLUTEN']"
68ce26f8-d720-4020-a501-cfcc1157eae5,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 3 product(s).,8.8,DRINKS_BEVERAGES,2025-10-12T11:08:55,2025-10-12T12:00:00,2025-10-12T14:00:00,"['d4135639-74fa-4462-99a7-1d6e07a7c423', 'b84db6dc-af9a-4edc-95b1-351f99e92705', '32674087-2d7d-4795-a0af-6ca8c6cf96de']",['VEGETARIAN']
790be652-bf25-4db8-ade5-6b4168cb6157,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 3 product(s).,7.67,DRINKS_BEVERAGES,2025-10-29T11:09:25,2025-10-29T15:00:00,2025-10-29T17:00:00,"['b84db6dc-af9a-4edc-95b1-351f99e92705', 'b84db6dc-af9a-4edc-95b1-351f99e92705', 'b84db6dc-af9a-4edc-95b1-351f99e92705']",['VEGETARIAN']
71d84716-7ea0-4c92-a213-3374bac54ec1,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Royal Oak. Contains 3 product(s).,15.56,SWEET_TREATS_DESSERTS,2025-07-06T16:48:36,2025-07-06T17:00:00,2025-07-06T20:00:00,"['a6689981-3dff-4c59-ac1d-6723b47fe34c', '13fc90e2-dea1-441e-983c-c894bbb42037', '13fc90e2-dea1-441e-983c-c894bbb42037']","['DAIRY', 'EGGS', 'VEGETARIAN', 'GLUTEN']"
515838f0-f919-4fd4-93f5-ec9342e43ebc,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Drinks & Beverages Bundle,Drinks & Beverages bundle from Blackbean Cafe. Contains 4 product(s).,12.82,DRINKS_BEVERAGES,2025-07-31T11:48:38,2025-07-31T14:00:00,2025-07-31T16:00:00,"['cd85ec76-1ce5-4db6-95dd-a3a0e82df962', 'cd85ec76-1ce5-4db6-95dd-a3a0e82df962', 'cd85ec76-1ce5-4db6-95dd-a3a0e82df962', '40dc9357-9854-4740-b38b-28014ef20121']","['DAIRY', 'VEGETARIAN']"
76fc4254-b4c7-4710-afec-f50ff1d5b3ab,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Drinks & Beverages Bundle,Drinks & Beverages bundle from Twins Breakfast Bar. Contains 6 product(s).,15.82,DRINKS_BEVERAGES,2025-12-15T10:03:32,2025-12-15T11:00:00,2025-12-15T12:00:00,"['49f4ae3e-dac8-4970-a4c8-f7abbc448af2', '49f4ae3e-dac8-4970-a4c8-f7abbc448af2', '49f4ae3e-dac8-4970-a4c8-f7abbc448af2', '2f0f4463-0259-42f9-b678-a13e5e8ee2f1', '4c1d76cd-d930-4c12-994b-808ea01e6ca8', '93a416eb-5674-4591-9cf7-f6e59abc2577']",['VEGETARIAN']
355d75cc-4fcc-43e8-ad52-721c8d93ccbb,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Jamie's Bakery. Contains 2 product(s).,3.57,SNACKS_SAVOURY_ITEMS,2025-03-13T10:23:38,2025-03-13T13:00:00,2025-03-13T15:00:00,"['0fe20fe8-56e1-4af1-9081-137eb84b1c59', '0fe20fe8-56e1-4af1-9081-137eb84b1c59']","['VEGETARIAN', 'NUTS']"
81102349-c242-4ac6-8535-0b6a420cd0b2,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bladebone. Contains 1 product(s).,6.98,READY_MEALS_HOT_FOOD,2025-10-27T19:26:32,2025-10-27T21:00:00,2025-10-27T22:00:00,['943f0a09-c6dd-4078-9c22-dbe047ac64a2'],"['DAIRY', 'GLUTEN']"
aa1ab1b1-3ee4-4144-8156-79e878ccc534,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from MeadowMart. Contains 3 product(s).,4.79,SNACKS_SAVOURY_ITEMS,2025-03-18T20:28:41,2025-03-18T21:00:00,2025-03-18T22:00:00,"['b508efbe-1730-43b2-8fd4-3ba52cd73cac', 'b508efbe-1730-43b2-8fd4-3ba52cd73cac', '97022271-5d54-42f9-9985-1bede77c2e67']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
bd80474e-b87c-4c6a-994a-6306276ee1ee,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,6.25,VEGAN_VEGETARIAN,2025-06-05T20:53:34,2025-06-05T21:00:00,2025-06-05T22:00:00,['d5c100bb-9531-4dcc-82bf-37821e48eaf9'],"['VEGETARIAN', 'VEGAN', 'GLUTEN']"
c66d92de-6d70-49fe-946d-dcc1d74b6586,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Drinks & Beverages Bundle,Drinks & Beverages bundle from Grab & Go. Contains 7 product(s).,8.8,DRINKS_BEVERAGES,2026-01-06T12:56:28,2026-01-06T14:00:00,2026-01-06T20:00:00,"['938a4413-e43e-4d83-82b7-1085a3c20a19', '6b4cbdb5-e694-42c0-a36b-28c55b14b6e9', '6b4cbdb5-e694-42c0-a36b-28c55b14b6e9', '6b4cbdb5-e694-42c0-a36b-28c55b14b6e9', 'b86115fb-0ed8-4fba-bf75-bb9f3510f429', 'b86115fb-0ed8-4fba-bf75-bb9f3510f429', 'b86115fb-0ed8-4fba-bf75-bb9f3510f429']",['VEGETARIAN']
ce338a5a-906b-457d-8a18-fd9cfb004484,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Drinks & Beverages Bundle,Drinks & Beverages bundle from Oaktree Foods. Contains 2 product(s).,1.79,DRINKS_BEVERAGES,2025-11-17T16:30:18,2025-11-17T18:00:00,2025-11-17T21:00:00,"['aa646474-100b-4ec0-b475-3189d2307634', '12e67454-4ac5-4427-8fc4-2125fdfec453']",['VEGETARIAN']
50759f1f-d129-41bd-b1e6-6d4b81af1e57,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Coffee & Go. Contains 7 product(s).,11.06,SWEET_TREATS_DESSERTS,2025-11-12T15:51:07,2025-11-12T16:00:00,2025-11-12T17:00:00,"['498d6729-c523-4a91-9169-6053394102b7', '498d6729-c523-4a91-9169-6053394102b7', '615dcd9c-31da-4b45-a779-79ec8f67d9a8', '615dcd9c-31da-4b45-a779-79ec8f67d9a8', 'd93b2178-67ef-439d-877c-15688c2a86b5', 'd93b2178-67ef-439d-877c-15688c2a86b5', 'd93b2178-67ef-439d-877c-15688c2a86b5']","['NUTS', 'VEGETARIAN', 'GLUTEN', 'DAIRY', 'EGGS']"
79d7eb96-1bd4-4cdb-af38-1b01da4dc4c7,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from MeadowMart. Contains 4 product(s).,3.42,SNACKS_SAVOURY_ITEMS,2025-06-03T17:14:00,2025-06-03T18:00:00,2025-06-03T19:00:00,"['8a664285-25c2-4a2e-9ccd-ada5ffb342a1', '8a664285-25c2-4a2e-9ccd-ada5ffb342a1', '97022271-5d54-42f9-9985-1bede77c2e67', '97022271-5d54-42f9-9985-1bede77c2e67']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
fb5e8d5a-a48e-4dee-b0b6-c0cb5ab3ae08,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Drinks & Beverages Bundle,Drinks & Beverages bundle from Grill King. Contains 1 product(s).,0.78,DRINKS_BEVERAGES,2025-05-29T07:20:16,2025-05-29T09:00:00,2025-05-29T15:00:00,['a8e520b5-7aa3-4b54-9104-09e3295db22c'],['VEGETARIAN']
55d6f423-81a9-408a-902c-412f364abdd7,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Greenfield Market. Contains 11 product(s).,6.44,SNACKS_SAVOURY_ITEMS,2025-10-15T09:53:31,2025-10-15T17:00:00,2025-10-15T21:00:00,"['21e2a231-fa58-4d30-8f11-448d79b0119d', '21e2a231-fa58-4d30-8f11-448d79b0119d', 'f7447f68-ad73-4284-8df0-2ee244e10aec', '112f961c-2950-43eb-a3cb-4d9c02925168', '112f961c-2950-43eb-a3cb-4d9c02925168', '112f961c-2950-43eb-a3cb-4d9c02925168', '41582eae-9098-4bcb-a6a7-fb55df157bdf', '41582eae-9098-4bcb-a6a7-fb55df157bdf', '524f142a-2f82-42bb-b721-16cb52571144', 'f0ea9638-8f2a-4728-9772-9fa06a19a21d', '1cae61a2-c3a1-43e2-af3d-5e019b39a89a']","['NUTS', 'VEGETARIAN', 'GLUTEN', 'DAIRY', 'PEANUTS']"
0f2585b3-241e-4d86-ba61-c0f3db6eb847,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Azure Bakery. Contains 5 product(s).,18.22,BREAD_BAKED_GOODS,2025-07-10T07:35:55,2025-07-10T14:00:00,2025-07-10T15:00:00,"['df0c256b-22e8-4620-8f58-edf05c4e80c5', 'df0c256b-22e8-4620-8f58-edf05c4e80c5', '539379a0-1baf-43b9-99c2-fbb451c6e218', '539379a0-1baf-43b9-99c2-fbb451c6e218', '69a6af73-669c-4ce1-ae9c-2bd32c8a1109']","['VEGETARIAN', 'GLUTEN']"
8c377028-b296-4a82-b61f-02dd31c2362c,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Fruit & Vegetables Bundle,Fruit & Vegetables bundle from MeadowMart. Contains 3 product(s).,1.72,FRUIT_VEGETABLES,2025-02-07T19:30:57,2025-02-07T20:00:00,2025-02-07T21:00:00,"['90043e2d-5a4d-4ee0-95a4-4642acf4ab1f', '90043e2d-5a4d-4ee0-95a4-4642acf4ab1f', 'c46e3859-1fe5-4b9d-8af4-d7ad314c04e2']","['VEGETARIAN', 'VEGAN']"
19be9328-5c27-428f-aee9-826795fdbb6e,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 2 product(s).,11.85,SWEET_TREATS_DESSERTS,2025-06-06T19:30:52,2025-06-06T20:00:00,2025-06-06T21:00:00,"['c5cf144f-df9d-45c9-9c53-582a50d4e7b9', 'de854378-3cfe-4384-a386-b0e95898b5f5']","['VEGETARIAN', 'GLUTEN']"
a354ce3e-5792-4c73-9dcf-1035e34a4794,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Willow's. Contains 2 product(s).,12.24,VEGAN_VEGETARIAN,2025-10-26T08:16:30,2025-10-26T09:00:00,2025-10-26T14:00:00,"['aa718a44-2b66-41f7-9e4f-619bf2e58e6a', 'aa718a44-2b66-41f7-9e4f-619bf2e58e6a']","['VEGETARIAN', 'GLUTEN']"
b0114fa6-056f-41b0-96e8-9e6d79afc178,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Fruit & Vegetables Bundle,Fruit & Vegetables bundle from MeadowMart. Contains 6 product(s).,6.0,FRUIT_VEGETABLES,2026-01-01T08:11:06,2026-01-01T14:00:00,2026-01-01T21:00:00,"['9e0289a5-0ee4-4026-a79e-a07a7f1b7a4d', '9e0289a5-0ee4-4026-a79e-a07a7f1b7a4d', '9e0289a5-0ee4-4026-a79e-a07a7f1b7a4d', '873c9879-f7c9-434c-b83e-9781f09a0b4e', '281220d0-e3da-4fdd-a5a8-34d5b1c23b5a', '281220d0-e3da-4fdd-a5a8-34d5b1c23b5a']","['VEGETARIAN', 'VEGAN']"
0aeb5b0d-3285-42c2-8405-30ec7890cd6c,c8889f66-3499-4abc-80a1-2f5757cd0550,Hiltop Heights Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Hiltop Heights. Contains 10 product(s).,13.6,SNACKS_SAVOURY_ITEMS,2025-07-28T07:31:20,2025-07-28T08:00:00,2025-07-28T14:00:00,"['df00cb2f-20bc-4aa7-bee2-d3cd239dec66', 'bf7fd837-2591-4bd0-b272-9002958c4c7e', 'bf7fd837-2591-4bd0-b272-9002958c4c7e', 'c5a7790b-6845-4d96-a5ce-21cd16011fbc', 'c5a7790b-6845-4d96-a5ce-21cd16011fbc', 'c5a7790b-6845-4d96-a5ce-21cd16011fbc', 'dc472d4c-d210-48e7-897d-2f3b32007edf', 'dc472d4c-d210-48e7-897d-2f3b32007edf', '4f1fe6fe-7854-4a22-85e7-1cce7faabd00', '4f1fe6fe-7854-4a22-85e7-1cce7faabd00']","['FISH', 'DAIRY', 'VEGETARIAN', 'GLUTEN']"
28daa4ac-7ffe-4e5e-9f5d-3c3041d0f4db,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grab & Go. Contains 3 product(s).,8.81,READY_MEALS_HOT_FOOD,2025-12-05T13:34:43,2025-12-05T14:00:00,2025-12-05T21:00:00,"['4388450d-70c2-4c9d-a3d9-78d267fbd2b1', '4388450d-70c2-4c9d-a3d9-78d267fbd2b1', '0744cfdb-5862-4238-9a96-c0850b04dec1']",['GLUTEN']
d34920f0-f64c-47b6-a87c-22ec88f3d358,1a81370b-d2b9-4cb1-badc-6b7a4612a69a,The Farmer's Dog Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Farmer's Dog. Contains 1 product(s).,17.16,VEGAN_VEGETARIAN,2025-07-05T20:11:14,2025-07-05T21:00:00,2025-07-05T22:00:00,['c378570e-e80c-499c-affd-5fa0ded012eb'],"['VEGETARIAN', 'VEGAN', 'GLUTEN']"
a0345ebd-ef85-4e17-81d5-ade219815349,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Breakfast Items Bundle,Breakfast Items bundle from Blackbean Cafe. Contains 6 product(s).,6.01,BREAKFAST_ITEMS,2025-10-15T11:24:20,2025-10-15T13:00:00,2025-10-15T14:00:00,"['48d594e6-4ad9-4676-9774-b6bc21678321', '48d594e6-4ad9-4676-9774-b6bc21678321', 'dd958009-f314-4946-b0e3-72743dce9b5c', 'dd958009-f314-4946-b0e3-72743dce9b5c', 'dd958009-f314-4946-b0e3-72743dce9b5c', '54ebb0e1-69f4-4aae-b126-1d4924ae661c']","['EGGS', 'VEGETARIAN', 'GLUTEN']"
3962407e-9538-4574-84a3-768db3d57567,c8889f66-3499-4abc-80a1-2f5757cd0550,Hiltop Heights Breakfast Items Bundle,Breakfast Items bundle from Hiltop Heights. Contains 1 product(s).,2.21,BREAKFAST_ITEMS,2025-04-02T15:14:13,2025-04-02T17:00:00,2025-04-02T21:00:00,['b85539f5-0fc9-4449-a1c1-8f2f143547c2'],['VEGETARIAN']
1c60fa83-d1bb-40ce-888c-88a004799c1c,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Morning Start Cafe. Contains 4 product(s).,7.27,READY_MEALS_HOT_FOOD,2025-01-31T15:39:44,2025-01-31T16:00:00,2025-01-31T17:00:00,"['097297d9-4e96-46cb-8e51-a47d8b91e65b', '097297d9-4e96-46cb-8e51-a47d8b91e65b', '097297d9-4e96-46cb-8e51-a47d8b91e65b', '674163c2-6a7b-473c-8897-55c7aed221b1']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
34829428-63ea-4756-8be0-fa3d5ae2048c,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Jamie's Bakery. Contains 6 product(s).,16.84,SWEET_TREATS_DESSERTS,2025-12-08T08:34:54,2025-12-08T09:00:00,2025-12-08T14:00:00,"['9af3525d-4630-4d27-a88e-51ddccdaaf71', '9af3525d-4630-4d27-a88e-51ddccdaaf71', '20e05095-627f-41be-9e95-0178579ea9f0', '20e05095-627f-41be-9e95-0178579ea9f0', '20e05095-627f-41be-9e95-0178579ea9f0', 'fe21357a-1987-498f-b42c-5b5345fb9122']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
d0669c19-d350-470e-98a7-aa8f57463fe1,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Azure Bakery. Contains 4 product(s).,6.57,SNACKS_SAVOURY_ITEMS,2025-08-22T06:26:32,2025-08-22T13:00:00,2025-08-22T15:00:00,"['8da42fa6-90e8-4550-b132-dcf54ef8ab54', '5fa113bf-47e8-4eed-884e-0cb17ef8371c', '751a4930-3953-4019-b9cc-fe9fe392b94e', '751a4930-3953-4019-b9cc-fe9fe392b94e']","['NUTS', 'VEGETARIAN', 'GLUTEN']"
7d3d0eae-2785-4c21-9088-0d076f04a89b,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Bean & Brew. Contains 1 product(s).,3.33,READY_MEALS_HOT_FOOD,2025-03-12T10:58:15,2025-03-12T12:00:00,2025-03-12T14:00:00,['40c7a135-e452-4b18-b0d8-c8b0c99a27a3'],"['DAIRY', 'VEGETARIAN']"
b62e2d40-734b-48b0-a2af-c3707e176947,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Twins Breakfast Bar. Contains 2 product(s).,9.72,VEGAN_VEGETARIAN,2025-06-17T10:29:23,2025-06-17T11:00:00,2025-06-17T12:00:00,"['c0f0723d-5b7e-4b13-a54f-15c6aaa14568', 'dd5b7c18-9e5e-4abf-86e0-494a02a47d58']","['VEGETARIAN', 'GLUTEN']"
552af562-4c9d-4827-b187-f15c5f913c18,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Grab & Go. Contains 2 product(s).,2.72,VEGAN_VEGETARIAN,2025-10-13T07:15:42,2025-10-13T18:00:00,2025-10-13T21:00:00,"['bccb995f-233b-4080-bfb8-3dd3844713a6', 'bccb995f-233b-4080-bfb8-3dd3844713a6']","['DAIRY', 'VEGETARIAN', 'GLUTEN']"
d7dfb63e-7f19-4b50-a6d8-1b661a2e6cd7,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Morning Start Cafe. Contains 5 product(s).,12.75,READY_MEALS_HOT_FOOD,2025-03-29T12:16:57,2025-03-29T13:00:00,2025-03-29T14:00:00,"['f61d5dd3-9ead-4e66-a83b-781e6a3358a4', 'f61d5dd3-9ead-4e66-a83b-781e6a3358a4', 'f61d5dd3-9ead-4e66-a83b-781e6a3358a4', 'd525a9b0-ae3f-47de-96c1-b45648612687', 'd525a9b0-ae3f-47de-96c1-b45648612687']","['DAIRY', 'EGGS', 'VEGETARIAN', 'GLUTEN']"
78e992e3-34ef-4fa6-acc9-5ecf44150bdd,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Drinks & Beverages Bundle,Drinks & Beverages bundle from Twins Breakfast Bar. Contains 2 product(s).,2.84,DRINKS_BEVERAGES,2025-06-25T08:33:36,2025-06-25T09:00:00,2025-06-25T11:00:00,"['93a416eb-5674-4591-9cf7-f6e59abc2577', '93a416eb-5674-4591-9cf7-f6e59abc2577']",['VEGETARIAN']
6b9556ab-0d76-4b17-8808-672f695d74b0,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Drinks & Beverages Bundle,Drinks & Beverages bundle from Grab & Go. Contains 3 product(s).,3.16,DRINKS_BEVERAGES,2025-12-16T19:24:48,2025-12-16T20:00:00,2025-12-16T21:00:00,"['26c47762-8cb4-4ff2-bd23-cb3ca4747147', 'e831cd51-665f-428c-8766-999194888ae0', 'e831cd51-665f-428c-8766-999194888ae0']","['DAIRY', 'VEGETARIAN']"
a2bda071-da62-4791-9fef-3e189fc47bd9,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bull. Contains 1 product(s).,11.27,READY_MEALS_HOT_FOOD,2025-07-16T20:45:00,2025-07-16T21:00:00,2025-07-16T22:00:00,['66b3c982-244b-43a6-8da5-0e6140042b9b'],['GLUTEN']
